assembly_accession	start	end	orientation
GCF_002587105.1	594595	596107	-
GCF_002587105.1	1581632	1583144	-
GCF_002587225.1	379296	380808	+
GCF_002587225.1	774101	775613	+
GCF_002587225.1	1117057	1118569	+
GCF_003030185.1	485591	487103	+
GCF_003030185.1	845961	847473	+
GCF_003030185.1	1190562	1192074	+
GCF_003060725.1	39134	40646	+
GCF_003060725.1	393533	395045	+
GCF_003060725.1	697680	699192	+
GCF_003060745.1	39239	40751	+
GCF_003060745.1	394292	395804	+
GCF_003060745.1	696282	697794	+
GCF_003060765.1	37534	39046	+
GCF_003060765.1	403563	405075	+
GCF_003060765.1	698549	700061	+
GCF_003060785.1	37506	39018	+
GCF_003060785.1	392871	394383	+
GCF_003060785.1	697006	698518	+
GCF_003368045.1	469	1981	+
GCF_003368065.1	576572	578084	+
GCF_003368085.1	357641	359153	+
GCF_003368125.1	1608077	1609589	+
GCF_003368145.1	1596812	1598324	-
GCF_003368205.1	614597	616109	+
GCF_003368245.1	1653710	1655222	-
GCF_004328905.1	37388	38900	+
GCF_004328905.1	392736	394248	+
GCF_004328905.1	690892	692404	+
GCF_004328905.1	3276	4848	-
GCF_004924295.1	37398	38910	+
GCF_004924295.1	396295	397807	+
GCF_004924295.1	675105	676617	+
GCF_007107025.1	37373	38888	+
GCF_007107025.1	390031	391546	+
GCF_007107025.1	721059	722574	+
GCF_008386335.1	37504	39019	+
GCF_008386335.1	399048	400563	+
GCF_008386335.1	703549	705064	+
GCF_008727335.1	556725	558237	+
GCF_008727335.1	913424	914936	+
GCF_008727335.1	1242379	1243891	+
GCF_008727415.1	727019	728531	+
GCF_008727415.1	1093272	1094784	+
GCF_008727415.1	1395467	1396979	+
GCF_008727435.1	87752	89264	-
GCF_008727435.1	1152407	1153919	-
GCF_008727435.1	1445301	1446813	-
GCF_008727455.1	608908	610420	+
GCF_008727455.1	972838	974350	+
GCF_008727455.1	1270695	1272207	+
GCF_009649035.1	312803	314315	+
GCF_009649035.1	1339647	1341159	+
GCF_009649035.1	1701492	1703004	+
GCF_009939645.1	37395	38907	+
GCF_009939645.1	432874	434386	+
GCF_009939645.1	763746	765258	+
GCF_009939665.1	37394	38906	+
GCF_009939665.1	432799	434311	+
GCF_009939665.1	763548	765060	+
GCF_009939705.1	37393	38905	+
GCF_009939705.1	432827	434339	+
GCF_009939705.1	730919	732431	+
GCF_009939725.1	37395	38907	+
GCF_009939725.1	432802	434314	+
GCF_009939725.1	730897	732409	+
GCF_012220765.1	36940	38452	+
GCF_012220765.1	393657	395169	+
GCF_012220765.1	710104	711616	+
GCF_012220945.1	15449	16960	+
GCF_012220945.1	977261	978772	+
GCF_012220945.1	1323802	1325313	+
GCF_012224585.1	36949	38461	+
GCF_012224585.1	390829	392341	+
GCF_012224585.1	677603	679115	+
GCF_012224765.1	36944	38456	+
GCF_012224765.1	431013	432525	+
GCF_012224765.1	719700	721212	+
GCF_012224905.1	36929	38440	+
GCF_012224905.1	389132	390643	+
GCF_012224905.1	723689	725200	+
GCF_012225065.1	36929	38440	+
GCF_012225065.1	389132	390643	+
GCF_012225065.1	723688	725199	+
GCF_012225225.1	39117	40629	+
GCF_012225225.1	388490	390002	+
GCF_012225225.1	672767	674279	+
GCF_012225445.1	39116	40628	+
GCF_012225445.1	388498	390010	+
GCF_012225445.1	672776	674288	+
GCF_012225685.1	39115	40627	+
GCF_012225685.1	388497	390009	+
GCF_012225685.1	672774	674286	+
GCF_013177475.1	37506	39021	+
GCF_013177475.1	394647	396162	+
GCF_013177475.1	698785	700300	+
GCF_013363775.1	217352	218867	+
GCF_013363775.1	497803	499318	+
GCF_013363775.1	1456186	1457701	+
GCF_013363815.1	302638	304153	-
GCF_013363815.1	1324030	1325545	-
GCF_013363815.1	1628150	1629665	-
GCF_013389555.1	39156	40671	+
GCF_013389555.1	401643	403157	+
GCF_013389555.1	694921	696436	+
GCF_013389575.1	37385	38900	+
GCF_013389575.1	387743	389258	+
GCF_013389575.1	691685	693200	+
GCF_013394995.1	37383	38895	+
GCF_013394995.1	396736	398248	+
GCF_013394995.1	742183	743695	+
GCF_014082005.1	596645	598160	-
GCF_014151465.1	375282	376797	-
GCF_014151665.1	297651	299166	-
GCF_014152385.1	809006	810521	-
GCF_014152565.1	264939	266454	+
GCF_015245165.1	39158	40670	+
GCF_015245165.1	386251	387763	+
GCF_015245165.1	679548	681060	+
GCF_016350125.1	37398	38908	+
GCF_016350125.1	432199	433711	+
GCF_016350125.1	775155	776667	+
GCF_016458845.1	37546	39058	+
GCF_016458845.1	395754	397266	+
GCF_016458845.1	694697	696209	+
GCF_016458865.1	39259	40771	+
GCF_016458865.1	405197	406709	+
GCF_016458865.1	747698	749210	+
GCF_016600925.1	37399	38910	+
GCF_016600925.1	432210	433722	+
GCF_016600925.1	775166	776678	+
GCF_017351955.1	39226	40738	+
GCF_017351955.1	394425	395937	+
GCF_017351955.1	693961	695473	+
GCF_017352015.1	39250	40762	+
GCF_017352015.1	394997	396509	+
GCF_017352015.1	697073	698585	+
GCF_017356685.1	37547	39059	+
GCF_017356685.1	395740	397252	+
GCF_017356685.1	694699	696211	+
GCF_017356745.1	37546	39058	+
GCF_017356745.1	400861	402373	+
GCF_017356745.1	699782	701294	+
GCF_017356765.1	37545	39057	+
GCF_017356765.1	395837	397349	+
GCF_017356765.1	694740	696252	+
GCF_017356785.1	37546	39058	+
GCF_017356785.1	395790	397302	+
GCF_017356785.1	734269	735781	+
GCF_017356805.1	37545	39057	+
GCF_017356805.1	435576	437088	+
GCF_017356805.1	734365	735877	+
GCF_017356825.1	37545	39057	+
GCF_017356825.1	396148	397660	+
GCF_017356825.1	694942	696454	+
GCF_017356845.1	37545	39057	+
GCF_017356845.1	396149	397661	+
GCF_017356845.1	694944	696456	+
GCF_017356865.1	37546	39058	+
GCF_017356865.1	393237	394749	+
GCF_017356865.1	686610	688122	+
GCF_017356885.1	37545	39057	+
GCF_017356885.1	396147	397659	+
GCF_017356885.1	694939	696451	+
GCF_017356905.1	37545	39057	+
GCF_017356905.1	396147	397659	+
GCF_017356905.1	694940	696452	+
GCF_017356945.1	37520	39032	+
GCF_017356945.1	396085	397597	+
GCF_017356945.1	694878	696390	+
GCF_017356965.1	37545	39057	+
GCF_017356965.1	395949	397461	+
GCF_017356965.1	694860	696372	+
GCF_017357025.1	37546	39058	+
GCF_017357025.1	395754	397266	+
GCF_017357025.1	694698	696210	+
GCF_018176755.1	37402	38914	+
GCF_018176755.1	403697	405209	+
GCF_018176755.1	718178	719690	+
GCF_900638175.1	37384	38896	+
GCF_900638175.1	397914	399426	+
GCF_900638175.1	725250	726762	+
GCF_900638185.1	322354	323866	-
GCF_900638185.1	677156	678668	-
GCF_900638185.1	1742146	1743658	-
GCF_900638195.1	37509	39021	+
GCF_900638195.1	403023	404535	+
GCF_900638195.1	694745	696257	+
GCF_900638205.1	37544	39056	+
GCF_900638205.1	396112	397624	+
GCF_900638205.1	694900	696412	+
GCF_900638225.1	37703	39215	+
GCF_900638225.1	392653	394165	+
GCF_900638225.1	688312	689824	+
GCF_900638285.1	37544	39056	+
GCF_900638285.1	392771	394283	+
GCF_900638285.1	688410	689922	+
GCF_000737085.1	37544	39056	+
GCF_000737085.1	396503	398015	+
GCF_000737085.1	737059	738571	+
GCF_000835285.1	39096	40608	+
GCF_000835285.1	398229	399741	+
GCF_000835285.1	689515	691027	+
GCF_000835305.1	37506	39018	+
GCF_000835305.1	396289	397801	+
GCF_000835305.1	697313	698825	+
GCF_000835345.1	39263	40775	+
GCF_000835345.1	436271	437783	+
GCF_000835345.1	776842	778354	+
GCF_000835365.1	39262	40774	+
GCF_000835365.1	398521	400033	+
GCF_000835365.1	739092	740604	+
GCF_000934305.1	37534	39046	+
GCF_000934305.1	401905	403417	+
GCF_000934305.1	696756	698268	+
GCF_001299565.1	37384	38896	+
GCF_001299565.1	397912	399424	+
GCF_001299565.1	725290	726802	+
GCF_001299595.1	37385	38897	+
GCF_001299595.1	397915	399427	+
GCF_001299595.1	725294	726806	+
GCF_001686905.1	37545	39057	+
GCF_001686905.1	395755	397267	+
GCF_001686905.1	694659	696171	+
GCF_001721945.1	37505	39017	+
GCF_001721945.1	395531	397043	+
GCF_001721945.1	699670	701182	+
GCF_001721965.1	39096	40608	+
GCF_001721965.1	395376	396888	+
GCF_001721965.1	699347	700859	+
GCF_001721985.1	37510	39022	+
GCF_001721985.1	423023	424535	+
GCF_001721985.1	764438	765950	+
GCF_002028305.1	37534	39046	+
GCF_002028305.1	403564	405076	+
GCF_002028305.1	698687	700199	+
GCF_003574945.1	188710	190222	-
GCF_003574945.1	713734	715246	+
GCF_003574945.1	1054233	1055745	+
GCF_003950275.1	37393	38905	+
GCF_003950275.1	392026	393538	+
GCF_003950275.1	738538	740050	+
GCF_003971585.1	39093	40605	+
GCF_003971585.1	395471	396983	+
GCF_003971585.1	736440	737952	+
GCF_009498375.1	37489	39001	+
GCF_009498375.1	434665	436177	+
GCF_009498375.1	781267	782779	+
GCF_013393785.1	39117	40632	+
GCF_013393785.1	436446	437961	+
GCF_013393785.1	729853	731368	+
GCF_013393805.1	37507	39022	+
GCF_013393805.1	426820	428335	+
GCF_013393805.1	769016	770531	+
GCF_013465595.1	37382	38897	+
GCF_013465595.1	399320	400835	+
GCF_013465595.1	687684	689199	+
GCF_013465795.1	37382	38897	+
GCF_013465795.1	399320	400835	+
GCF_013465795.1	687684	689199	+
GCF_013466015.1	37383	38898	+
GCF_013466015.1	399320	400835	+
GCF_013466015.1	687684	689199	+
GCF_013466235.1	37382	38897	+
GCF_013466235.1	399319	400834	+
GCF_013466235.1	687683	689198	+
GCF_017356925.1	37507	39019	+
GCF_017356925.1	392389	393901	+
GCF_017356925.1	691614	693126	+
GCF_017357085.1	37510	39022	+
GCF_017357085.1	403676	405188	+
GCF_017357085.1	695399	696911	+
GCF_900475265.1	39251	40763	+
GCF_900475265.1	394125	395637	+
GCF_900475265.1	696415	697927	+
GCF_900638235.1	39260	40772	+
GCF_900638235.1	393627	395139	+
GCF_900638235.1	699633	701145	+
GCF_900638365.1	39251	40763	+
GCF_900638365.1	394125	395637	+
GCF_900638365.1	696416	697928	+
GCF_000009085.1	39249	40761	+
GCF_000009085.1	394130	395642	+
GCF_000009085.1	696424	697936	+
GCF_000011865.1	37398	38910	+
GCF_000011865.1	432213	433725	+
GCF_000011865.1	775172	776684	+
GCF_000015525.1	39157	40669	+
GCF_000015525.1	395767	397277	+
GCF_000015525.1	692915	694427	+
GCF_000017905.1	37567	39079	+
GCF_000017905.1	403439	404951	+
GCF_000017905.1	706617	708129	+
GCF_000171795.2	39134	40646	+
GCF_000171795.2	393796	395308	+
GCF_000171795.2	686707	688219	+
GCF_000025425.1	39262	40774	+
GCF_000025425.1	398792	400304	+
GCF_000025425.1	700079	701591	+
GCF_000148705.1	37545	39057	+
GCF_000148705.1	393312	394824	+
GCF_000148705.1	696518	698030	+
GCF_000163975.1	428151	429660	+
GCF_000184205.1	37396	38908	+
GCF_000184205.1	394148	395660	+
GCF_000184205.1	729622	731134	+
GCF_000302555.5	37511	39023	+
GCF_000302555.5	393895	395407	+
GCF_000302555.5	698046	699558	+
GCF_000304375.1	39251	40763	+
GCF_000304375.1	394132	395644	+
GCF_000304375.1	696426	697938	+
GCF_000632435.1	37373	38885	+
GCF_000632435.1	462727	464239	+
GCF_000632435.1	803224	804736	+
GCF_000430385.1	877697	879209	+
GCF_000430385.1	1240120	1241632	+
GCF_000430385.1	1544298	1545810	+
GCF_001767215.1	37546	39058	+
GCF_001767215.1	395747	397259	+
GCF_001767215.1	696067	697579	+
GCF_000493495.1	37508	39020	+
GCF_000493495.1	384614	386126	+
GCF_000493495.1	725869	727381	+
GCF_000468915.2	39267	40779	+
GCF_000468915.2	433033	434545	+
GCF_000468915.2	737166	738678	+
GCF_000466105.2	39267	40779	+
GCF_000466105.2	394479	395991	+
GCF_000466105.2	698612	700124	+
GCF_000466065.2	39267	40779	+
GCF_000466065.2	433033	434545	+
GCF_000466065.2	737167	738679	+
GCF_000466075.2	39267	40779	+
GCF_000466075.2	433034	434546	+
GCF_000466075.2	737168	738680	+
GCF_000830775.1	39251	40763	+
GCF_000830775.1	394127	395639	+
GCF_000830775.1	696422	697934	+
GCF_000830825.1	39251	40763	+
GCF_000830825.1	394127	395639	+
GCF_000830825.1	696423	697935	+
GCF_000830845.1	39251	40763	+
GCF_000830845.1	394127	395639	+
GCF_000830845.1	696423	697935	+
GCF_000830805.1	39251	40763	+
GCF_000830805.1	394127	395639	+
GCF_000830805.1	696421	697933	+
GCF_000830865.1	39251	40763	+
GCF_000830865.1	394129	395641	+
GCF_000830865.1	696422	697934	+
GCF_000772225.1	39132	40644	+
GCF_000772225.1	400034	401546	+
GCF_000772225.1	703757	705269	+
