assembly_accession	start	end	orientation
GCF_009627575.1	2380818	2382349	-
GCF_009627575.1	3122098	3123629	-
GCF_009627595.1	685983	687514	+
GCF_009627595.1	2380824	2382355	-
GCF_009627595.1	3122106	3123637	-
GCF_009627615.1	685983	687514	+
GCF_009627615.1	2380824	2382355	-
GCF_009627615.1	3122106	3123637	-
GCF_009627655.1	686004	687535	+
GCF_009627655.1	2380772	2382303	-
GCF_009627655.1	3123369	3124900	-
GCF_009627775.1	686010	687541	+
GCF_009627775.1	2381898	2383429	-
GCF_009627775.1	3122919	3124450	-
GCF_009627795.1	685989	687520	+
GCF_009627795.1	2382122	2383653	-
GCF_009627795.1	3125654	3127185	-
GCF_009627815.1	685947	687478	+
GCF_009627815.1	2381823	2383354	-
GCF_009627815.1	3123109	3124640	-
GCF_009627835.1	685974	687504	+
GCF_009627835.1	2381860	2383391	-
GCF_009627835.1	3123135	3124666	-
GCF_009627855.1	685969	687500	+
GCF_009627855.1	2380808	2382339	-
GCF_009627855.1	3123405	3124936	-
GCF_009627895.1	685962	687493	+
GCF_009627895.1	2380803	2382334	-
GCF_009627895.1	3124712	3126243	-
GCF_009627935.1	685983	687514	+
GCF_009627935.1	1220901	1222432	+
GCF_009627935.1	3123420	3124951	-
GCF_009627955.1	685962	687493	+
GCF_009627955.1	2380889	2382420	-
GCF_009627955.1	3123223	3124754	-
GCF_009627975.1	687571	689102	+
GCF_009627975.1	2385308	2386839	-
GCF_009627975.1	3126589	3128120	-
GCF_012974165.1	685981	687512	+
GCF_012974165.1	2384021	2385552	-
GCF_012974165.1	3126346	3127877	-
GCF_012974205.1	685949	687480	+
GCF_012974205.1	2382121	2383652	-
GCF_012974205.1	3124444	3125975	-
GCF_016804285.1	686003	687534	+
GCF_016804285.1	2381905	2383436	-
GCF_016804285.1	3123188	3124719	-
GCF_017357145.1	542871	544402	+
GCF_017357145.1	1284147	1285678	+
GCF_017357145.1	2980265	2981796	-
GCF_000341465.2	2839	4370	-
GCF_000341465.2	746430	747961	-
GCF_000341465.2	2006562	2008093	+
GCF_000341485.2	734069	735600	-
GCF_000341485.2	1993478	1995009	+
GCF_000341485.2	3689214	3690745	-
