assembly_accession	start	end	orientation
GCF_000978375.1	28651	30202	+
GCF_000978375.1	81935	83486	+
GCF_000978375.1	87645	89196	+
GCF_000978375.1	150859	152410	+
GCF_000978375.1	245985	247536	+
GCF_000978375.1	266553	268104	+
GCF_000978375.1	273824	275375	+
GCF_000978375.1	284235	285786	+
GCF_000978375.1	297528	299079	+
GCF_000978375.1	304637	306188	+
GCF_000978375.1	520081	521632	+
GCF_000978375.1	727808	729359	+
GCF_000978375.1	4768055	4769606	-
GCF_001277915.1	51669	53223	-
GCF_001277915.1	71435	72989	-
GCF_001277915.1	4721723	4723276	-
GCF_001277915.1	4943355	4944909	-
GCF_001277915.1	5161823	5163377	-
GCF_001277915.1	5182634	5184188	-
GCF_001277915.1	5276019	5277573	-
GCF_001277915.1	5339424	5340978	-
GCF_001277915.1	5357789	5359343	-
GCF_001277915.1	5368425	5369979	-
GCF_001518875.1	8907	10461	+
GCF_001518875.1	28647	30201	+
GCF_001518875.1	81933	83487	+
GCF_001518875.1	87641	89195	+
GCF_001518875.1	150856	152410	+
GCF_001518875.1	245875	247429	+
GCF_001518875.1	285312	286866	+
GCF_001518875.1	292585	294139	+
GCF_001518875.1	302994	304548	+
GCF_001518875.1	316286	317840	+
GCF_001518875.1	4389009	4390563	-
GCF_001518875.1	4598057	4599611	-
GCF_001518875.1	4814093	4815647	-
GCF_001518875.1	4821199	4822753	-
GCF_001635915.1	9314	10865	+
GCF_001635915.1	29057	30608	+
GCF_001635915.1	82339	83890	+
GCF_001635915.1	88049	89600	+
GCF_001635915.1	151229	152780	+
GCF_001635915.1	244454	246005	+
GCF_001635915.1	267569	269120	+
GCF_001635915.1	274826	276374	+
GCF_001635915.1	281973	283521	+
GCF_001635915.1	289224	290774	+
GCF_001635915.1	297899	299450	+
GCF_001635915.1	308311	309862	+
GCF_001635915.1	315462	317013	+
GCF_001635915.1	535057	536608	+
GCF_001635915.1	797683	799234	+
GCF_001635915.1	4935248	4936799	-
GCF_001635955.1	9312	10863	+
GCF_001635955.1	29055	30606	+
GCF_001635955.1	82337	83888	+
GCF_001635955.1	88050	89601	+
GCF_001635955.1	151230	152781	+
GCF_001635955.1	244455	246006	+
GCF_001635955.1	267570	269121	+
GCF_001635955.1	274827	276378	+
GCF_001635955.1	283503	285054	+
GCF_001635955.1	293915	295466	+
GCF_001635955.1	301066	302617	+
GCF_001635955.1	520661	522212	+
GCF_001635955.1	526387	527944	+
GCF_001635955.1	782813	784364	+
GCF_001635955.1	4920342	4921893	-
GCF_001635995.1	9314	10865	+
GCF_001635995.1	62613	64164	+
GCF_001635995.1	68322	69873	+
GCF_001635995.1	131537	133088	+
GCF_001635995.1	219036	220587	+
GCF_001635995.1	239602	241153	+
GCF_001635995.1	246876	248427	+
GCF_001635995.1	260172	261723	+
GCF_001635995.1	270175	271726	+
GCF_001635995.1	277325	278876	+
GCF_001635995.1	495004	496555	+
GCF_001635995.1	704307	705858	+
GCF_001635995.1	4837245	4838796	-
GCF_001721145.1	8908	10459	+
GCF_001721145.1	28649	30200	+
GCF_001721145.1	81933	83484	+
GCF_001721145.1	87642	89193	+
GCF_001721145.1	150859	152410	+
GCF_001721145.1	245484	247035	+
GCF_001721145.1	266049	267600	+
GCF_001721145.1	273324	274875	+
GCF_001721145.1	283734	285285	+
GCF_001721145.1	297030	298581	+
GCF_001721145.1	304138	305689	+
GCF_001721145.1	520250	521801	+
GCF_001721145.1	809218	810769	+
GCF_001721145.1	4844800	4846351	-
GCF_001880305.1	1136961	1138524	-
GCF_001880305.1	1685447	1687000	+
GCF_001880305.1	1705225	1706776	+
GCF_001880305.1	1758354	1759906	+
GCF_001880305.1	1821430	1822981	+
GCF_001880305.1	1929548	1931099	+
GCF_001880305.1	1950359	1951911	+
GCF_001880305.1	1957552	1959102	+
GCF_001880305.1	1970648	1972199	+
GCF_001880305.1	1979250	1980802	+
GCF_001880305.1	1986495	1988047	+
GCF_001880305.1	2202073	2203625	+
GCF_001880305.1	2409825	2411381	+
GCF_001941885.1	14755	16306	+
GCF_001941885.1	20469	22020	+
GCF_001941885.1	83540	85091	+
GCF_001941885.1	191453	193004	+
GCF_001941885.1	211974	213525	+
GCF_001941885.1	219163	220714	+
GCF_001941885.1	232461	234012	+
GCF_001941885.1	242461	244012	+
GCF_001941885.1	249637	251187	+
GCF_001941885.1	461730	463280	+
GCF_001941885.1	670465	672016	+
GCF_001941885.1	4582671	4584222	-
GCF_001941885.1	5158184	5159735	+
GCF_001941885.1	5177980	5179531	+
GCF_001941885.1	5231301	5232849	+
GCF_001941905.1	20195	21746	-
GCF_001941905.1	25909	27460	-
GCF_001941905.1	79233	80784	-
GCF_001941905.1	99029	100580	-
GCF_001941905.1	674542	676093	+
GCF_001941905.1	4586800	4588351	-
GCF_001941905.1	4795535	4797085	-
GCF_001941905.1	5007629	5009179	-
GCF_001941905.1	5014804	5016355	-
GCF_001941905.1	5024804	5026355	-
GCF_001941905.1	5038102	5039653	-
GCF_001941905.1	5045291	5046842	-
GCF_001941905.1	5065812	5067363	-
GCF_001941905.1	5173725	5175276	-
GCF_001941905.1	5236795	5238345	-
GCF_001941925.1	985174	986725	-
GCF_001941925.1	1193908	1195458	-
GCF_001941925.1	1406002	1407552	-
GCF_001941925.1	1413177	1414728	-
GCF_001941925.1	1423177	1424728	-
GCF_001941925.1	1436475	1438026	-
GCF_001941925.1	1443664	1445215	-
GCF_001941925.1	1464185	1465736	-
GCF_001941925.1	1572098	1573649	-
GCF_001941925.1	1635169	1636720	-
GCF_001941925.1	1640883	1642434	-
GCF_001941925.1	1694207	1695758	-
GCF_001941925.1	1714003	1715554	-
GCF_001941925.1	2289516	2291067	+
GCF_002000005.1	9197	10748	+
GCF_002000005.1	28938	30489	+
GCF_002000005.1	82223	83774	+
GCF_002000005.1	87932	89483	+
GCF_002000005.1	151145	152696	+
GCF_002000005.1	245285	246836	+
GCF_002000005.1	265853	267404	+
GCF_002000005.1	273127	274678	+
GCF_002000005.1	283536	285087	+
GCF_002000005.1	296830	298381	+
GCF_002000005.1	303937	305488	+
GCF_002000005.1	521932	523483	+
GCF_002000005.1	730170	731721	+
GCF_002000005.1	4738386	4739937	-
GCF_002117465.1	8903	10454	+
GCF_002117465.1	78154	79705	+
GCF_002117465.1	83868	85419	+
GCF_002117465.1	146940	148491	+
GCF_002117465.1	247854	249405	+
GCF_002117465.1	268395	269946	+
GCF_002117465.1	275584	277135	+
GCF_002117465.1	288129	289680	+
GCF_002117465.1	296695	298256	+
GCF_002117465.1	507358	508909	+
GCF_002117465.1	740283	741834	+
GCF_002117465.1	4680081	4681632	-
GCF_002214705.1	9189	10740	+
GCF_002214705.1	28929	30480	+
GCF_002214705.1	82212	83763	+
GCF_002214705.1	87921	89472	+
GCF_002214705.1	151135	152686	+
GCF_002214705.1	244641	246192	+
GCF_002214705.1	265209	266760	+
GCF_002214705.1	272481	274032	+
GCF_002214705.1	282892	284443	+
GCF_002214705.1	296185	297736	+
GCF_002214705.1	303294	304845	+
GCF_002214705.1	522187	523738	+
GCF_002214705.1	804652	806203	+
GCF_002214705.1	4770155	4771706	-
GCF_002214725.1	9186	10736	+
GCF_002214725.1	28961	30511	+
GCF_002214725.1	82304	83854	+
GCF_002214725.1	88015	89565	+
GCF_002214725.1	151084	152635	+
GCF_002214725.1	249706	251256	+
GCF_002214725.1	274953	276503	+
GCF_002214725.1	282146	283696	+
GCF_002214725.1	295357	296907	+
GCF_002214725.1	305577	307127	+
GCF_002214725.1	313393	314944	+
GCF_002214725.1	535956	537506	+
GCF_002214725.1	749361	750912	+
GCF_002214725.1	4620881	4622432	-
GCF_002214765.1	8907	10461	+
GCF_002214765.1	28646	30200	+
GCF_002214765.1	81929	83483	+
GCF_002214765.1	87637	89191	+
GCF_002214765.1	150852	152406	+
GCF_002214765.1	245976	247530	+
GCF_002214765.1	266544	268098	+
GCF_002214765.1	273816	275370	+
GCF_002214765.1	284226	285780	+
GCF_002214765.1	297517	299071	+
GCF_002214765.1	304626	306180	+
GCF_002214765.1	519970	521524	+
GCF_002214765.1	729825	731379	+
GCF_002214765.1	4779934	4781488	-
GCF_002215175.1	9191	10742	+
GCF_002215175.1	28948	30499	+
GCF_002215175.1	82225	83776	+
GCF_002215175.1	87936	89487	+
GCF_002215175.1	151141	152692	+
GCF_002215175.1	240448	241999	+
GCF_002215175.1	261021	262572	+
GCF_002215175.1	268291	269842	+
GCF_002215175.1	278703	280254	+
GCF_002215175.1	290962	292513	+
GCF_002215175.1	298112	299663	+
GCF_002215175.1	516775	518326	+
GCF_002215175.1	723005	724556	+
GCF_002215175.1	4755006	4756557	-
GCF_002216125.1	9190	10741	+
GCF_002216125.1	28931	30482	+
GCF_002216125.1	82217	83768	+
GCF_002216125.1	87925	89476	+
GCF_002216125.1	151139	152690	+
GCF_002216125.1	245029	246580	+
GCF_002216125.1	265596	267147	+
GCF_002216125.1	272869	274420	+
GCF_002216125.1	283278	284829	+
GCF_002216125.1	290385	291936	+
GCF_002216125.1	505878	507429	+
GCF_002216125.1	720524	722075	+
GCF_002216125.1	4879325	4880876	-
GCF_002220285.1	8908	10462	+
GCF_002220285.1	28652	30206	+
GCF_002220285.1	81935	83489	+
GCF_002220285.1	87646	89200	+
GCF_002220285.1	150824	152378	+
GCF_002220285.1	242624	244178	+
GCF_002220285.1	263209	264763	+
GCF_002220285.1	270443	271997	+
GCF_002220285.1	279120	280674	+
GCF_002220285.1	292441	293995	+
GCF_002220285.1	299591	301145	+
GCF_002220285.1	521109	522663	+
GCF_002220285.1	744363	745917	+
GCF_002220285.1	4771527	4773081	-
GCF_002290105.1	8902	10453	+
GCF_002290105.1	28675	30226	+
GCF_002290105.1	82019	83569	+
GCF_002290105.1	87731	89281	+
GCF_002290105.1	150799	152350	+
GCF_002290105.1	258583	260133	+
GCF_002290105.1	279111	280661	+
GCF_002290105.1	286300	287850	+
GCF_002290105.1	299512	301062	+
GCF_002290105.1	308652	310202	+
GCF_002290105.1	316481	318031	+
GCF_002290105.1	549826	551377	+
GCF_002290105.1	775224	776774	+
GCF_002290105.1	4716221	4717771	-
GCF_002813875.1	1	1166	+
GCF_002813875.1	264827	266378	+
GCF_002813875.1	560846	562396	+
GCF_002813875.1	4644178	4645729	-
GCF_002813875.1	5251529	5253080	+
GCF_002813875.1	5271274	5272825	+
GCF_002813875.1	5324559	5326110	+
GCF_002813875.1	5330271	5331822	+
GCF_002813875.1	5393451	5395001	+
GCF_002813875.1	5488286	5489836	+
GCF_002813875.1	5508870	5510421	+
GCF_002813875.1	5517675	5519225	+
GCF_002813875.1	5526396	5527946	+
GCF_002813875.1	5539711	5541261	+
GCF_002813875.1	5546862	5548412	+
GCF_002813875.1	5560159	5561709	+
GCF_003013315.1	1481200	1482751	-
GCF_003013315.1	1693260	1694811	-
GCF_003013315.1	1916815	1918366	-
GCF_003013315.1	1923968	1925519	-
GCF_003013315.1	1937288	1938839	-
GCF_003013315.1	1945880	1947431	-
GCF_003013315.1	1953117	1954668	-
GCF_003013315.1	1973682	1975233	-
GCF_003013315.1	2066957	2068508	-
GCF_003013315.1	2130148	2131699	-
GCF_003013315.1	2135859	2137410	-
GCF_003013315.1	2189139	2190690	-
GCF_003013315.1	2208882	2210433	-
GCF_003013315.1	2803651	2805202	+
GCF_003020845.1	8907	10461	+
GCF_003020845.1	28648	30202	+
GCF_003020845.1	81928	83482	+
GCF_003020845.1	87636	89190	+
GCF_003020845.1	150850	152404	+
GCF_003020845.1	245967	247521	+
GCF_003020845.1	266541	268095	+
GCF_003020845.1	273813	275367	+
GCF_003020845.1	284223	285777	+
GCF_003020845.1	297514	299068	+
GCF_003020845.1	304621	306175	+
GCF_003020845.1	520023	521577	+
GCF_003020845.1	726671	728225	+
GCF_003020845.1	4778146	4779700	-
GCF_003568565.1	8908	10459	+
GCF_003568565.1	28644	30195	+
GCF_003568565.1	81934	83485	+
GCF_003568565.1	87642	89193	+
GCF_003568565.1	150850	152400	+
GCF_003568565.1	244514	246065	+
GCF_003568565.1	265072	266623	+
GCF_003568565.1	272326	273877	+
GCF_003568565.1	282751	284302	+
GCF_003568565.1	296045	297596	+
GCF_003568565.1	303144	304695	+
GCF_003568565.1	538347	539898	+
GCF_003568565.1	747224	748775	+
GCF_003568565.1	4897365	4898916	-
GCF_004006495.1	58008	59559	+
GCF_004006495.1	149404	150955	+
GCF_004006495.1	177425	178976	+
GCF_004006495.1	184682	186233	+
GCF_004006495.1	192196	193747	+
GCF_004006495.1	202610	204161	+
GCF_004006495.1	209721	211272	+
GCF_004006495.1	427059	428610	+
GCF_004006495.1	638015	639566	+
GCF_004006495.1	4759220	4760771	-
GCF_004006495.1	5383220	5384771	+
GCF_004006495.1	5402962	5404513	+
GCF_004006495.1	5456238	5457789	+
GCF_004006495.1	5461948	5463499	+
GCF_004771155.1	8907	10461	+
GCF_004771155.1	28647	30201	+
GCF_004771155.1	81930	83484	+
GCF_004771155.1	87639	89193	+
GCF_004771155.1	150854	152408	+
GCF_004771155.1	245929	247483	+
GCF_004771155.1	266503	268057	+
GCF_004771155.1	273775	275329	+
GCF_004771155.1	284185	285739	+
GCF_004771155.1	297478	299032	+
GCF_004771155.1	304587	306141	+
GCF_004771155.1	519964	521518	+
GCF_004771155.1	802431	803985	+
GCF_004771155.1	4736251	4737805	-
GCF_004801195.1	8902	10453	+
GCF_004801195.1	28701	30252	+
GCF_004801195.1	82028	83579	+
GCF_004801195.1	87743	89294	+
GCF_004801195.1	150810	152361	+
GCF_004801195.1	256399	257950	+
GCF_004801195.1	276914	278464	+
GCF_004801195.1	284157	285708	+
GCF_004801195.1	297395	298945	+
GCF_004801195.1	307396	308946	+
GCF_004801195.1	314571	316121	+
GCF_004801195.1	529183	530733	+
GCF_004801195.1	741560	743111	+
GCF_004801195.1	4669171	4670722	-
GCF_005707595.1	8581	10132	+
GCF_005707595.1	28323	29874	+
GCF_005707595.1	81607	83158	+
GCF_005707595.1	87316	88867	+
GCF_005707595.1	150531	152082	+
GCF_005707595.1	245605	247156	+
GCF_005707595.1	266179	267730	+
GCF_005707595.1	273451	275002	+
GCF_005707595.1	283861	285412	+
GCF_005707595.1	297154	298705	+
GCF_005707595.1	304263	305814	+
GCF_005707595.1	521063	522614	+
GCF_005707595.1	803572	805123	+
GCF_005707595.1	4743013	4744564	-
GCF_006384875.1	8908	10462	+
GCF_006384875.1	28649	30203	+
GCF_006384875.1	81933	83487	+
GCF_006384875.1	87643	89197	+
GCF_006384875.1	150856	152410	+
GCF_006384875.1	241978	243532	+
GCF_006384875.1	262539	264093	+
GCF_006384875.1	269811	271365	+
GCF_006384875.1	280228	281782	+
GCF_006384875.1	292487	294041	+
GCF_006384875.1	299614	301168	+
GCF_006384875.1	514246	515800	+
GCF_006384875.1	720749	722303	+
GCF_006384875.1	4700485	4702039	-
GCF_008041975.1	9189	10743	+
GCF_008041975.1	28930	30484	+
GCF_008041975.1	82216	83770	+
GCF_008041975.1	87924	89478	+
GCF_008041975.1	151126	152680	+
GCF_008041975.1	245733	247287	+
GCF_008041975.1	270039	271593	+
GCF_008041975.1	277312	278866	+
GCF_008041975.1	287722	289276	+
GCF_008041975.1	301018	302572	+
GCF_008041975.1	308124	309678	+
GCF_008041975.1	594439	595993	+
GCF_008041975.1	816026	817580	+
GCF_008041975.1	4948878	4950432	-
GCF_009497015.2	8911	10462	+
GCF_009497015.2	28657	30208	+
GCF_009497015.2	81938	83489	+
GCF_009497015.2	87596	89147	+
GCF_009497015.2	150775	152326	+
GCF_009497015.2	245333	246884	+
GCF_009497015.2	265920	267471	+
GCF_009497015.2	273155	274706	+
GCF_009497015.2	281838	283389	+
GCF_009497015.2	295161	296712	+
GCF_009497015.2	302313	303864	+
GCF_009497015.2	523485	525036	+
GCF_009497015.2	738341	739892	+
GCF_009497015.2	4876163	4877714	-
GCF_009739925.1	222604	224155	-
GCF_009739925.1	436197	437748	-
GCF_009739925.1	659829	661380	-
GCF_009739925.1	666979	668530	-
GCF_009739925.1	680299	681850	-
GCF_009739925.1	688891	690442	-
GCF_009739925.1	696127	697678	-
GCF_009739925.1	719247	720798	-
GCF_009739925.1	812510	814061	-
GCF_009739925.1	875690	877241	-
GCF_009739925.1	881400	882951	-
GCF_009739925.1	934680	936231	-
GCF_009739925.1	954418	955960	-
GCF_009739925.1	974136	975687	-
GCF_009739925.1	1574745	1576296	+
GCF_009739965.1	20590	22141	-
GCF_009739965.1	625601	627152	+
GCF_009739965.1	645341	646892	+
GCF_009739965.1	698626	700177	+
GCF_009739965.1	704334	705885	+
GCF_009739965.1	767536	769087	+
GCF_009739965.1	862143	863694	+
GCF_009739965.1	886448	887999	+
GCF_009739965.1	893721	895272	+
GCF_009739965.1	904131	905682	+
GCF_009739965.1	917427	918978	+
GCF_009739965.1	924533	926084	+
GCF_009739965.1	1210836	1212387	+
GCF_009739965.1	1432416	1433967	+
GCF_009739985.1	437437	438988	-
GCF_009739985.1	643741	645292	-
GCF_009739985.1	859653	861204	-
GCF_009739985.1	866759	868310	-
GCF_009739985.1	880051	881602	-
GCF_009739985.1	890462	892013	-
GCF_009739985.1	897735	899286	-
GCF_009739985.1	918302	919853	-
GCF_009739985.1	1011807	1013358	-
GCF_009739985.1	1075022	1076573	-
GCF_009739985.1	1080731	1082282	-
GCF_009739985.1	1134013	1135564	-
GCF_009739985.1	1153752	1155303	-
GCF_009739985.1	1733540	1735091	+
GCF_010223795.1	8903	10454	+
GCF_010223795.1	28645	30196	+
GCF_010223795.1	81931	83482	+
GCF_010223795.1	145142	146693	+
GCF_010223795.1	232847	234398	+
GCF_010223795.1	253418	254969	+
GCF_010223795.1	260690	262241	+
GCF_010223795.1	271099	272650	+
GCF_010223795.1	284408	285959	+
GCF_010223795.1	500667	502218	+
GCF_010223795.1	784709	786260	+
GCF_010223795.1	5263562	5265113	-
GCF_010232525.2	1288837	1290388	-
GCF_010232525.2	1572879	1574430	-
GCF_010232525.2	1789139	1790690	-
GCF_010232525.2	1802448	1803999	-
GCF_010232525.2	1812857	1814408	-
GCF_010232525.2	1820129	1821680	-
GCF_010232525.2	1840700	1842251	-
GCF_010232525.2	1928405	1929956	-
GCF_010232525.2	1991616	1993167	-
GCF_010232525.2	2044902	2046453	-
GCF_010232525.2	2064644	2066195	-
GCF_010232525.2	2757145	2758696	+
GCF_013112375.1	17232	18786	-
GCF_013112375.1	36973	38527	-
GCF_013112375.1	639479	641033	+
GCF_013112375.1	4631681	4633235	-
GCF_013112375.1	4839920	4841474	-
GCF_013112375.1	5057916	5059470	-
GCF_013112375.1	5065023	5066577	-
GCF_013112375.1	5078316	5079870	-
GCF_013112375.1	5088725	5090279	-
GCF_013112375.1	5095999	5097553	-
GCF_013112375.1	5116567	5118121	-
GCF_013112375.1	5223667	5225221	-
GCF_013112375.1	5286881	5288435	-
GCF_013112375.1	5292590	5294144	-
GCF_013177495.2	8902	10453	+
GCF_013177495.2	28701	30252	+
GCF_013177495.2	82024	83575	+
GCF_013177495.2	88032	89583	+
GCF_013177495.2	151098	152649	+
GCF_013177495.2	255695	257246	+
GCF_013177495.2	276215	277766	+
GCF_013177495.2	283406	284957	+
GCF_013177495.2	296662	298213	+
GCF_013177495.2	306662	308213	+
GCF_013177495.2	313837	315388	+
GCF_013177495.2	521822	523373	+
GCF_013177495.2	735393	736944	+
GCF_013177495.2	4610422	4611973	-
GCF_013267235.1	18984	20538	-
GCF_013267235.1	122978	124532	-
GCF_013267235.1	186044	187598	-
GCF_013267235.1	191759	193313	-
GCF_013267235.1	245085	246639	-
GCF_013267235.1	264885	266439	-
GCF_013267235.1	894796	896349	+
GCF_013267235.1	4876751	4878305	-
GCF_013267235.1	5098459	5100012	-
GCF_013267235.1	5307584	5309137	-
GCF_013267235.1	5314759	5316313	-
GCF_013267235.1	5324762	5326316	-
GCF_013267235.1	5332076	5333630	-
GCF_013267235.1	5339321	5340875	-
GCF_013267255.1	2894113	2895667	-
GCF_013267255.1	3102521	3104075	-
GCF_013267255.1	3322264	3323818	-
GCF_013267255.1	3329412	3330966	-
GCF_013267255.1	3342719	3344273	-
GCF_013267255.1	3353132	3354686	-
GCF_013267255.1	3360400	3361954	-
GCF_013267255.1	3380972	3382526	-
GCF_013267255.1	3474620	3476174	-
GCF_013267255.1	3537838	3539392	-
GCF_013267255.1	3543546	3545100	-
GCF_013267255.1	3596828	3598382	-
GCF_013267255.1	3616570	3618124	-
GCF_013267255.1	4223836	4225390	+
GCF_013267275.1	1832526	1834080	-
GCF_013267275.1	2439792	2441346	+
GCF_013267275.1	2459534	2461088	+
GCF_013267275.1	2512816	2514370	+
GCF_013267275.1	2518524	2520078	+
GCF_013267275.1	2581742	2583296	+
GCF_013267275.1	2675390	2676944	+
GCF_013267275.1	2695962	2697516	+
GCF_013267275.1	2703230	2704784	+
GCF_013267275.1	2713643	2715197	+
GCF_013267275.1	2726950	2728504	+
GCF_013267275.1	2734098	2735652	+
GCF_013267275.1	2953841	2955395	+
GCF_013267275.1	3162249	3163803	+
GCF_013267455.1	23437	24991	+
GCF_013267455.1	269383	270937	+
GCF_013267455.1	4224178	4225732	-
GCF_013267455.1	4789750	4791304	+
GCF_013267455.1	4809547	4811101	+
GCF_013267455.1	4862871	4864424	+
GCF_013267455.1	4868583	4870137	+
GCF_013267455.1	4931652	4933206	+
GCF_013267455.1	5041527	5043080	+
GCF_013267455.1	5062044	5063597	+
GCF_013267455.1	5069235	5070789	+
GCF_013267455.1	5079237	5080790	+
GCF_013267455.1	5086412	5087965	+
GCF_013267475.1	2407003	2408557	-
GCF_013267475.1	2652949	2654503	-
GCF_013267475.1	2861004	2862557	-
GCF_013267475.1	2868179	2869732	-
GCF_013267475.1	2878180	2879734	-
GCF_013267475.1	2885372	2886925	-
GCF_013267475.1	2905888	2907441	-
GCF_013267475.1	3015762	3017316	-
GCF_013267475.1	3078831	3080385	-
GCF_013267475.1	3084544	3086097	-
GCF_013267475.1	3137867	3139421	-
GCF_013267475.1	3157664	3159218	-
GCF_013267475.1	3723237	3724791	+
GCF_013267775.1	872465	874019	-
GCF_013267775.1	1100160	1101714	-
GCF_013267775.1	1312836	1314390	-
GCF_013267775.1	1320010	1321564	-
GCF_013267775.1	1330013	1331567	-
GCF_013267775.1	1337327	1338881	-
GCF_013267775.1	1344571	1346125	-
GCF_013267775.1	1367158	1368711	-
GCF_013267775.1	1468198	1469751	-
GCF_013267775.1	1531249	1532803	-
GCF_013267775.1	1536962	1538516	-
GCF_013267775.1	1590287	1591841	-
GCF_013267775.1	1610087	1611641	-
GCF_013267775.1	2238868	2240421	+
GCF_013394245.1	9189	10743	+
GCF_013394245.1	28930	30484	+
GCF_013394245.1	82216	83770	+
GCF_013394245.1	87924	89478	+
GCF_013394245.1	151139	152693	+
GCF_013394245.1	244986	246540	+
GCF_013394245.1	265553	267107	+
GCF_013394245.1	272826	274380	+
GCF_013394245.1	283235	284789	+
GCF_013394245.1	296532	298086	+
GCF_013394245.1	303639	305193	+
GCF_013394245.1	519288	520842	+
GCF_013394245.1	733948	735502	+
GCF_013394245.1	4851692	4853246	-
GCF_016027015.1	2579915	2581465	-
GCF_016027015.1	3183827	3185378	+
GCF_016027015.1	3203626	3205177	+
GCF_016027015.1	3256952	3258503	+
GCF_016027015.1	3262664	3264215	+
GCF_016027015.1	3325719	3327269	+
GCF_016027015.1	3430179	3431730	+
GCF_016027015.1	3452764	3454314	+
GCF_016027015.1	3460006	3461556	+
GCF_016027015.1	3467319	3468869	+
GCF_016027015.1	3477321	3478871	+
GCF_016027015.1	3484492	3486042	+
GCF_016027015.1	3690424	3691974	+
GCF_016027015.1	3904753	3906304	+
GCF_016117775.1	3670631	3672182	-
GCF_016117775.1	3887397	3888948	-
GCF_016117775.1	4098212	4099447	-
GCF_016117775.1	4103954	4105505	-
GCF_016117775.1	4114883	4116433	-
GCF_016117775.1	4122075	4123625	-
GCF_016117775.1	4144663	4146214	-
GCF_016117775.1	4248608	4250159	-
GCF_016117775.1	4311666	4313217	-
GCF_016117775.1	4317381	4318932	-
GCF_016117775.1	4370702	4372253	-
GCF_016117775.1	4389975	4391526	-
GCF_016117775.1	4973792	4975343	+
GCF_016727405.1	3419759	3421310	-
GCF_016727405.1	3691848	3693399	-
GCF_016727405.1	3907243	3908794	-
GCF_016727405.1	3914351	3915902	-
GCF_016727405.1	3927643	3929194	-
GCF_016727405.1	3938053	3939604	-
GCF_016727405.1	4033173	4034724	-
GCF_016727405.1	4096388	4097939	-
GCF_016727405.1	4102097	4103648	-
GCF_016727405.1	4155381	4156932	-
GCF_016727405.1	4175122	4176673	-
GCF_016727405.1	4760973	4762524	+
GCF_016774535.1	8908	10459	+
GCF_016774535.1	28651	30202	+
GCF_016774535.1	81933	83484	+
GCF_016774535.1	87643	89194	+
GCF_016774535.1	150823	152374	+
GCF_016774535.1	244048	245599	+
GCF_016774535.1	267163	268714	+
GCF_016774535.1	274421	275972	+
GCF_016774535.1	283098	284649	+
GCF_016774535.1	293510	295061	+
GCF_016774535.1	300662	302213	+
GCF_016774535.1	520258	521809	+
