assembly_accession	start	end	orientation
GCF_018604605.1	1948033	1949586	-
GCF_018604605.1	2017620	2019173	-
GCF_018604625.1	581100	582653	-
GCF_018604625.1	650687	652240	-
GCF_018604625.1	947439	948992	+
GCF_018604625.1	953565	955118	+
GCF_018604625.1	1003570	1005123	+
GCF_018604625.1	1181037	1182590	+
GCF_018604645.1	740835	742388	-
GCF_018604645.1	810421	811974	-
GCF_018604645.1	1107173	1108726	+
GCF_018604645.1	1113299	1114851	+
GCF_018604645.1	1163303	1164856	+
GCF_018604645.1	1340770	1342323	+
GCF_018604665.1	729211	730764	-
GCF_018604665.1	906681	908234	-
GCF_018604665.1	956686	958239	-
GCF_018604665.1	962812	964365	-
GCF_018604665.1	1259568	1261121	+
GCF_018604665.1	1329155	1330708	+
GCF_018604685.1	934319	935872	-
GCF_018604685.1	1003907	1005460	-
GCF_018604685.1	1300664	1302217	+
GCF_018604685.1	1306790	1308343	+
GCF_018604685.1	1356794	1358347	+
GCF_018604685.1	1534264	1535817	+
GCF_018604705.1	897071	898624	-
GCF_018604705.1	1074541	1076094	-
GCF_018604705.1	1124546	1126099	-
GCF_018604705.1	1130672	1132225	-
GCF_018604705.1	1427423	1428976	+
GCF_018604705.1	1497010	1498563	+
GCF_018604725.1	15961	17514	+
GCF_018604725.1	85548	87101	+
GCF_018604725.1	1738306	1739859	-
GCF_018604725.1	1915776	1917329	-
GCF_018604725.1	1965781	1967334	-
GCF_018604725.1	1971907	1973460	-
GCF_018604745.1	173576	175129	+
GCF_018604745.1	243164	244717	+
GCF_018604745.1	1896183	1897736	-
GCF_018604745.1	2073653	2075206	-
GCF_018604745.1	2123658	2125211	-
GCF_018604745.1	2129784	2131337	-
GCF_000020765.1	18267	19815	+
GCF_000020765.1	88385	89933	+
GCF_000020765.1	1591980	1593528	-
GCF_000020765.1	1738036	1739584	-
GCF_000020765.1	1785961	1787509	-
GCF_000026585.1	18034	19587	+
GCF_000026585.1	87620	89173	+
GCF_000026585.1	1738767	1740320	-
GCF_000026585.1	1918924	1920477	-
GCF_000026585.1	1968929	1970482	-
GCF_000026585.1	1975055	1976608	-
GCF_000219765.1	18091	19644	+
GCF_000219765.1	82563	84116	+
GCF_000219765.1	1707509	1709062	-
GCF_000219765.1	1854199	1855752	-
GCF_000219765.1	1935867	1937420	-
GCF_000696505.1	74152	75705	+
GCF_000696505.1	221116	222669	+
GCF_000696505.1	1785904	1787457	-
GCF_000696505.1	1850373	1851926	-
GCF_000696505.1	2099866	2101419	+
