assembly_accession	start	end	orientation
GCF_004367725.1	475714	477248	+
GCF_004526325.1	1299416	1300946	+
GCF_004526325.1	3443922	3445452	-
GCF_004526325.1	3644913	3646443	-
GCF_004526325.1	475696	477226	+
GCF_006542565.1	1636041	1637570	-
GCF_006542565.1	1846464	1847994	-
GCF_006542565.1	3477711	3479240	+
GCF_006542565.1	118323	119853	-
GCF_006542585.1	1636144	1637677	-
GCF_006542585.1	1846568	1848102	-
GCF_006542585.1	3477823	3479356	+
GCF_006542585.1	118318	119852	-
GCF_008728255.1	807913	809443	+
GCF_008728255.1	3009890	3011420	-
GCF_008728255.1	3216935	3218465	-
GCF_008728255.1	1652934	1654464	+
GCF_008728275.1	813123	814653	+
GCF_008728275.1	3014672	3016202	-
GCF_008728275.1	3221662	3223191	-
GCF_008728275.1	2373586	2375115	-
GCF_008728295.1	2192459	2193989	-
GCF_008728295.1	3717904	3719434	+
GCF_008728295.1	3924929	3926459	+
GCF_008728295.1	1668185	1669715	+
GCF_008728315.1	643129	644659	-
GCF_008728315.1	2167451	2168981	+
GCF_008728315.1	2374496	2376026	+
GCF_008728315.1	246252	247782	-
GCF_008728335.1	990526	992056	-
GCF_008728335.1	1197545	1199075	-
GCF_008728335.1	2721448	2722978	+
GCF_008728335.1	1234585	1236115	-
GCF_008728355.1	1075669	1077199	+
GCF_008728355.1	1282710	1284240	+
GCF_008728355.1	3483310	3484840	-
GCF_008728355.1	1913567	1915097	-
GCF_008728375.1	64999	66529	-
GCF_008728375.1	1589060	1590590	+
GCF_008728375.1	1796069	1797599	+
GCF_008728375.1	1370575	1372105	+
GCF_009749345.1	366	1892	+
GCF_009749345.1	2208988	2210518	-
GCF_009749345.1	2421168	2422699	-
GCF_009749345.1	3924	5455	-
GCF_016864355.1	640960	642490	-
GCF_016864355.1	2269152	2270679	+
GCF_016864355.1	2484122	2485649	+
GCF_016864355.1	2740869	2742399	-
GCF_017378155.1	320933	322463	+
GCF_017378155.1	575321	576851	+
GCF_017378155.1	2782740	2784270	-
GCF_017378155.1	2285442	2286972	+
GCF_017378195.1	332102	333632	+
GCF_017378195.1	539432	540962	+
GCF_017378195.1	2833053	2834583	-
GCF_017378195.1	1418831	1420361	+
GCF_017378235.1	97241	98771	-
GCF_017378235.1	1634764	1636294	+
GCF_017378235.1	1840613	1842143	+
GCF_017378235.1	1863833	1865363	-
GCF_017378275.1	362688	364218	+
GCF_017378275.1	567397	568925	+
GCF_017378275.1	2768948	2770478	-
GCF_017378275.1	926276	927806	-
GCF_017378355.1	1082555	1084085	-
GCF_017378355.1	1289885	1291415	-
GCF_017378355.1	2906556	2908086	+
GCF_017378355.1	2246323	2247853	+
GCF_017378435.1	295489	297019	+
GCF_017378435.1	517939	519469	+
GCF_017378435.1	2798688	2800218	-
GCF_017378435.1	2461079	2462609	+
GCF_018228345.1	304848	306378	+
GCF_018228345.1	512067	513597	+
GCF_018228345.1	2674361	2675891	-
GCF_018228345.1	3129642	3131172	+
GCF_018228385.1	304680	306210	+
GCF_018228385.1	524328	525858	+
GCF_018228385.1	2678598	2680128	-
GCF_018228385.1	1737617	1739147	+
GCF_018228525.1	304683	306213	+
GCF_018228525.1	511918	513448	+
GCF_018228525.1	2733562	2735092	-
GCF_018228525.1	3055537	3057067	+
GCF_018228545.1	304715	306245	+
GCF_018228545.1	511934	513464	+
GCF_018228545.1	2674242	2675772	-
GCF_018228545.1	119687	121217	+
GCF_018228565.1	304672	306202	+
GCF_018228565.1	511891	513421	+
GCF_018228565.1	2674403	2675933	-
GCF_018228565.1	1214784	1216314	+
GCF_018228605.1	304635	306165	+
GCF_018228605.1	513181	514711	+
GCF_018228605.1	2710251	2711781	-
GCF_018228605.1	2865479	2867009	-
GCF_902141795.1	1308771	1310301	+
GCF_902141795.1	3490079	3491609	-
GCF_902141795.1	3731791	3733321	-
GCF_902141795.1	485347	486877	+
GCF_902141805.1	1339854	1341384	+
GCF_902141805.1	3604014	3605544	-
GCF_902141805.1	3839220	3840750	-
GCF_902141805.1	507795	509325	+
GCF_902141815.1	1331100	1332630	+
GCF_902141815.1	3572243	3573773	-
GCF_902141815.1	3846450	3847980	-
GCF_902141815.1	485687	487217	+
GCF_902141835.1	1335947	1337477	+
GCF_902141835.1	3538790	3540320	-
GCF_902141835.1	3759436	3760966	-
GCF_902141835.1	485408	486938	+
GCF_000011545.1	1431769	1433299	+
GCF_000011545.1	3627358	3628888	-
GCF_000011545.1	3834669	3836199	-
GCF_000011545.1	485351	486881	+
GCF_000959285.1	271534	273064	-
GCF_000959285.1	1943172	1944702	+
GCF_000959285.1	2150483	2152013	+
GCF_000959285.1	2282308	2283838	+
GCF_000193455.1	3901812	3903342	-
GCF_000012785.1	4316	5846	-
GCF_000012785.1	1544681	1546211	+
GCF_000012785.1	3885540	3887070	-
GCF_000012785.1	2323906	2325436	+
GCF_000015905.1	1295556	1297086	+
GCF_000015905.1	3476431	3477961	-
GCF_000015905.1	3683814	3685344	-
GCF_000015905.1	558378	559908	+
GCF_000757035.2	353054	354584	-
GCF_000757035.2	588001	589529	-
GCF_000757035.2	2215055	2216585	+
GCF_000757035.2	436785	438315	+
GCF_000193475.1	1477793	1479323	-
GCF_000015925.1	1305988	1307518	+
GCF_000015925.1	3477936	3479466	-
GCF_000015925.1	3733543	3735073	-
GCF_000015925.1	485131	486661	+
GCF_000959145.1	2087798	2089328	-
GCF_000959145.1	3669456	3670986	+
GCF_000959145.1	3876754	3878284	+
GCF_000959145.1	570225	571755	+
GCF_000959265.1	1595134	1596663	-
GCF_000959265.1	1807187	1808717	-
GCF_000959265.1	3473111	3474641	+
GCF_000959265.1	1387433	1388963	+
GCF_000182585.2	1300721	1302251	+
GCF_000182585.2	3589375	3590905	-
GCF_000182585.2	3798793	3800323	-
GCF_000182585.2	3023034	3024564	+
GCF_000756185.1	750214	751746	+
GCF_000756185.1	969943	971473	+
GCF_000756185.1	3233352	3234882	-
GCF_000756185.1	3204480	3206010	-
GCF_000195145.1	1303208	1304738	+
GCF_000195145.1	3505448	3506978	-
GCF_000195145.1	3761039	3762569	-
GCF_000195145.1	490619	492149	+
GCF_000294635.1	1337324	1338854	+
GCF_000294635.1	3506125	3507655	-
GCF_000294635.1	3761738	3763268	-
GCF_000294635.1	484002	485532	+
GCF_000494855.1	365240	366770	-
GCF_000494855.1	1913043	1914572	+
GCF_000494855.1	2164162	2165692	+
GCF_000494855.1	2543539	2545069	+
GCF_000511895.1	1958905	1960435	-
GCF_000511895.1	3505164	3506694	+
GCF_000511895.1	3782549	3784079	+
GCF_000511895.1	646577	648107	+
GCF_000970935.1	1126704	1128234	-
GCF_000970935.1	2725393	2726923	+
GCF_000970935.1	2934304	2935834	+
GCF_000970935.1	2907963	2909492	+
GCF_000970955.1	346774	348302	-
GCF_000970955.1	567563	569093	-
GCF_000970955.1	2237382	2238912	+
GCF_000970955.1	690002	691531	-
GCF_000521645.1	205236	206765	+
GCF_000521645.1	408322	409851	+
GCF_000521645.1	2693498	2695025	-
GCF_000521645.1	282780	284310	+
GCF_000959225.1	2180328	2181858	-
GCF_000959225.1	2441421	2442949	-
GCF_000959225.1	4081263	4082793	+
GCF_000959225.1	694045	695575	+
GCF_000959205.1	1074523	1076053	-
GCF_000959205.1	2693043	2694573	+
GCF_000959205.1	2898207	2899736	+
GCF_000959205.1	627570	629100	+
GCF_000520895.1	59818	61348	+
GCF_000520895.1	262895	264424	+
GCF_000520895.1	2548196	2549726	-
GCF_000520895.1	2951500	2953030	-
GCF_000959185.1	1560480	1562010	+
GCF_000959185.1	1768556	1770086	+
GCF_000959185.1	4012696	4014226	-
GCF_000959185.1	1599903	1601433	+
GCF_000511915.1	290832	292361	-
GCF_000511915.1	1870657	1872187	+
GCF_000511915.1	2073711	2075241	+
GCF_000511915.1	2895061	2896591	-
GCF_000764575.1	1173434	1174963	-
GCF_000764575.1	2722793	2724322	+
GCF_000764575.1	2927387	2928917	+
GCF_000764575.1	2973599	2975129	-
GCF_000959345.1	1553433	1554963	+
GCF_000959345.1	1772717	1774247	+
GCF_000959345.1	4096536	4098065	-
GCF_000959345.1	487287	488817	+
GCF_000583835.1	605049	606579	+
GCF_000583835.1	828040	829570	+
GCF_000583835.1	3093632	3095160	-
GCF_000583835.1	2356133	2357661	+
GCF_000755945.1	590787	592317	+
GCF_000755945.1	3869	5399	-
GCF_000755945.1	1508353	1509883	+
GCF_000755945.1	1727657	1729187	+
GCF_000755925.1	1476636	1478166	+
GCF_000755925.1	1682498	1684028	+
GCF_000755925.1	3917606	3919136	-
GCF_000755925.1	2023436	2024966	-
GCF_000755905.1	1059185	1060715	+
GCF_000755905.1	3272185	3273715	-
GCF_000755905.1	3507332	3508862	-
GCF_000755905.1	2900081	2901611	+
GCF_000755965.1	647435	648965	-
GCF_000755965.1	2204252	2205782	+
GCF_000755965.1	2415405	2416935	+
GCF_000755965.1	1369548	1371078	-
GCF_000756065.1	917567	919096	+
GCF_000756065.1	1128714	1130240	+
GCF_000756065.1	3421814	3423343	-
GCF_000756065.1	1465091	1466621	+
GCF_000770495.1	1221099	1222629	+
GCF_000770495.1	3458165	3459695	-
GCF_000770495.1	3710432	3711962	-
GCF_000770495.1	177612	179142	-
GCF_000770475.1	88010	89540	+
GCF_000770475.1	2257081	2258610	-
GCF_000770475.1	2465218	2466748	-
GCF_000770475.1	625921	627449	+
GCF_000770395.1	524997	526527	-
GCF_000770395.1	729573	731103	-
GCF_000770395.1	2292217	2293747	+
GCF_000770395.1	723123	724653	+
GCF_000770415.1	745564	747094	-
GCF_000770415.1	2294817	2296347	+
GCF_000770415.1	2499406	2500936	+
GCF_000770415.1	1494602	1496132	+
GCF_000770435.1	503795	505325	+
GCF_000770435.1	2784459	2785987	-
GCF_000770435.1	3006596	3008127	-
GCF_000770435.1	2426707	2428237	+
GCF_000770515.1	565074	566604	-
GCF_000770515.1	2164243	2165773	+
GCF_000770515.1	2385604	2387134	+
GCF_000770515.1	978920	980450	-
GCF_000770455.1	1060627	1062157	+
GCF_000770455.1	1272804	1274334	+
GCF_000770455.1	3480891	3482421	-
GCF_000770455.1	353914	355444	+
GCF_000770535.1	1004347	1005877	+
GCF_000770535.1	1216524	1218054	+
GCF_000770535.1	3424873	3426403	-
GCF_000770535.1	1669539	1671069	-
