assembly_accession	start	end	orientation
GCF_010668965.1	5271053	5272589	+
GCF_012974785.1	118318	119854	+
GCF_012974785.1	796372	797906	+
GCF_012974785.1	2632663	2634196	+
GCF_012974785.1	4307493	4309028	-
GCF_012974785.1	5319686	5321219	-
GCF_012974785.1	5656967	5658501	-
GCF_013401475.1	2370947	2372484	-
GCF_013401475.1	3616170	3617707	-
GCF_013401475.1	4258019	4259556	-
GCF_013401475.1	5028263	5029800	+
GCF_013401475.1	5348262	5349799	+
GCF_013401475.1	5466941	5468478	+
GCF_015074865.1	391147	392683	+
GCF_015074865.1	1059761	1061297	+
GCF_015074865.1	2406482	2408018	+
GCF_015074865.1	6032192	6033728	-
GCF_015074865.1	6429136	6430672	-
GCF_016728065.1	2015136	2016672	-
GCF_016728065.1	3483642	3485178	-
GCF_016728065.1	4143014	4144550	-
GCF_016728065.1	4894675	4896211	+
GCF_016728065.1	5253328	5254864	+
GCF_016728065.1	5742839	5744375	+
GCF_017498465.1	345773	347311	+
GCF_017498465.1	1040651	1042187	+
GCF_017498465.1	2800914	2802453	+
GCF_017498465.1	4771910	4773447	-
GCF_017498465.1	5694714	5696255	-
GCF_017498465.1	6069884	6071422	-
GCF_017948385.1	903622	905158	-
GCF_017948385.1	2256704	2258240	-
GCF_017948385.1	2903035	2904571	-
GCF_017948385.1	3669230	3670766	+
GCF_017948385.1	4043956	4045492	+
GCF_018502625.1	542	2078	+
GCF_018502625.1	2897738	2899274	-
GCF_018502625.1	3738907	3740443	-
GCF_018502625.1	4712378	4713914	-
GCF_018502625.1	5072491	5074027	-
GCF_018502625.1	5822044	5823580	+
GCF_900475215.1	6689	8225	+
GCF_900475215.1	126261	127797	+
GCF_900475215.1	827089	828625	+
GCF_900475215.1	2265130	2266666	+
GCF_900475215.1	5498358	5499894	-
GCF_900475215.1	5834556	5836092	-
GCF_900636635.1	4057305	4058840	-
GCF_900636635.1	4627259	4628794	-
GCF_900636635.1	5420638	5422173	-
GCF_900636635.1	6361788	6363323	+
GCF_000012445.1	121467	123003	+
GCF_000012445.1	803028	804564	+
GCF_000012445.1	2549530	2551066	+
GCF_000012445.1	4420195	4421731	-
GCF_000012445.1	5396752	5398288	-
GCF_000012445.1	5730024	5731560	-
GCF_000009225.2	119719	121255	+
GCF_000009225.2	768531	770067	+
GCF_000009225.2	2234926	2236462	+
GCF_000009225.2	5720724	5722260	-
GCF_000009225.2	6072179	6073715	-
GCF_000297195.3	3516896	3518432	-
GCF_000297195.3	4932129	4933665	-
GCF_000297195.3	5712107	5713643	+
GCF_000297195.3	6360395	6361931	+
GCF_000297195.3	6523121	6524657	+
GCF_000292795.1	121765	123301	+
GCF_000292795.1	779551	781087	+
GCF_000292795.1	4238919	4240455	-
GCF_000292795.1	5236072	5237608	-
GCF_000292795.1	5576852	5578388	-
GCF_000166515.1	5921959	5923498	-
GCF_000262325.2	119808	121344	+
GCF_000262325.2	766692	768228	+
GCF_000262325.2	2134971	2136507	+
GCF_000262325.2	4478412	4479948	-
GCF_000262325.2	4965616	4967152	-
GCF_000262325.2	5321359	5322895	-
GCF_000281895.1	681191	682727	+
GCF_000281895.1	687051	688587	+
GCF_000281895.1	1779823	1781359	+
GCF_000281895.1	5167557	5169093	-
GCF_000281895.1	5527530	5529066	-
GCF_000281895.1	6200870	6202406	-
GCF_000263695.1	176113	177649	+
GCF_000263695.1	836610	838146	+
GCF_000263695.1	4607557	4609093	-
GCF_000263695.1	5586979	5588515	-
GCF_000263695.1	5952685	5954221	-
GCF_000293885.2	2388	3924	-
GCF_000293885.2	396180	397716	-
GCF_000293885.2	1255545	1257081	+
GCF_000293885.2	1966057	1967593	+
GCF_000293885.2	5256780	5258316	-
GCF_000293885.2	6045510	6047046	-
