assembly_accession	start	end	orientation
GCF_000814145.2	3988572	3990113	+
GCF_000814145.2	4082201	4083742	+
GCF_000814145.2	4213328	4214869	+
GCF_000814145.2	4254817	4256358	+
GCF_000819645.1	223053	224594	+
GCF_000819645.1	3007962	3009502	-
GCF_000819645.1	3735266	3736807	-
GCF_000819645.1	4252789	4254330	+
GCF_000819645.1	4344663	4346203	+
GCF_000819645.1	4483450	4484991	+
GCF_000819645.1	4524665	4526206	+
GCF_000830035.1	226610	228151	+
GCF_000830035.1	2596130	2597671	-
GCF_000830035.1	3288391	3289932	-
GCF_000830035.1	3830618	3832159	+
GCF_000830035.1	3940907	3942448	+
GCF_000830035.1	4073523	4075064	+
GCF_000830035.1	4114737	4116278	+
GCF_000833145.1	226610	228151	+
GCF_000833145.1	2565295	2566836	-
GCF_000833145.1	3257556	3259097	-
GCF_000833145.1	3801220	3802761	+
GCF_000833145.1	3911509	3913050	+
GCF_000833145.1	4044125	4045666	+
GCF_000833145.1	4085339	4086880	+
GCF_000833635.2	1503	3044	-
GCF_000833635.2	663098	664639	-
GCF_000833635.2	704586	706127	-
GCF_000833635.2	835714	837255	-
GCF_000833635.2	929430	930971	-
GCF_000833635.2	1445355	1446896	+
GCF_000833635.2	2148170	2149711	+
GCF_000931565.1	242506	244047	+
GCF_000931565.1	2901402	2902943	-
GCF_000931565.1	3701841	3703382	-
GCF_000931565.1	4218008	4219549	+
GCF_000931565.1	4332503	4334044	+
GCF_000931565.1	4491525	4493066	+
GCF_000931565.1	4531793	4533334	+
GCF_000952955.1	223771	225312	+
GCF_000952955.1	2672144	2673685	-
GCF_000952955.1	3370521	3372062	-
GCF_000952955.1	3885111	3886652	+
GCF_000952955.1	3978834	3980375	+
GCF_000952955.1	4109963	4111504	+
GCF_000952955.1	4151451	4152992	+
GCF_000953515.1	223771	225312	+
GCF_000953515.1	2681997	2683538	-
GCF_000953515.1	3379518	3381059	-
GCF_000953515.1	3421006	3422550	-
GCF_000953515.1	3552137	3553678	-
GCF_000953515.1	3647058	3648598	-
GCF_000953515.1	4151383	4152924	+
GCF_000967155.2	224267	225809	+
GCF_000967155.2	3122090	3123631	-
GCF_000967155.2	3926515	3928056	-
GCF_000967155.2	4518333	4519874	+
GCF_000967155.2	4615678	4617219	+
GCF_000967155.2	4752797	4754338	+
GCF_000967155.2	4794179	4795720	+
GCF_000971615.1	2383663	2385204	-
GCF_000971615.1	3027362	3028903	-
GCF_000971615.1	3068827	3070368	-
GCF_000971615.1	3203849	3205390	-
GCF_000971615.1	3298347	3299888	-
GCF_000971615.1	3808787	3810328	+
GCF_000971615.1	4577069	4578610	+
GCF_000987875.1	227039	228580	+
GCF_000987875.1	3025217	3026758	-
GCF_000987875.1	3813698	3815239	-
GCF_000987875.1	4363979	4365520	+
GCF_000987875.1	4457650	4459191	+
GCF_000987875.1	4589166	4590707	+
GCF_000987875.1	4630545	4632086	+
GCF_000988355.1	223771	225312	+
GCF_000988355.1	2726856	2728397	-
GCF_000988355.1	3424461	3426002	-
GCF_000988355.1	3939049	3940590	+
GCF_000988355.1	4032772	4034313	+
GCF_000988355.1	4163900	4165441	+
GCF_000988385.1	3922037	3923578	+
GCF_000988385.1	4141320	4142861	+
GCF_000988425.1	4171628	4173169	+
GCF_000988465.1	3922037	3923578	+
GCF_001007915.1	939529	941070	-
GCF_001007915.1	1661217	1662758	-
GCF_001007915.1	2167497	2169038	+
GCF_001007915.1	2264802	2266343	+
GCF_001007915.1	2403295	2404836	+
GCF_001007915.1	2444669	2446210	+
GCF_001007915.1	3081083	3082624	+
GCF_001021595.1	1993252	1994793	-
GCF_001021595.1	2763880	2765421	-
GCF_001021595.1	3281359	3282900	+
GCF_001021595.1	3399771	3401312	+
GCF_001021595.1	3534188	3535729	+
GCF_001021595.1	3574357	3575898	+
GCF_001021595.1	4257497	4259038	+
GCF_001039415.1	226610	228151	+
GCF_001039415.1	2575189	2576730	-
GCF_001039415.1	3267450	3268991	-
GCF_001039415.1	3809677	3811218	+
GCF_001039415.1	3919966	3921507	+
GCF_001039415.1	4052582	4054123	+
GCF_001039415.1	4093796	4095337	+
GCF_001043215.1	3560	5101	-
GCF_001043215.1	519348	520889	+
GCF_001043215.1	613073	614614	+
GCF_001043215.1	744199	745740	+
GCF_001043215.1	785688	787229	+
GCF_001043215.1	1442292	1443833	+
GCF_001043215.1	3970296	3971837	-
GCF_001043215.1	4676272	4677813	-
GCF_001183645.1	223771	225312	+
GCF_001183645.1	2707527	2709068	-
GCF_001183645.1	3405130	3406671	-
GCF_001183645.1	3920918	3922459	+
GCF_001183645.1	4014641	4016182	+
GCF_001183645.1	4145769	4147310	+
GCF_001183645.1	4187257	4188798	+
GCF_001183665.1	223771	225312	+
GCF_001183665.1	2707528	2709069	-
GCF_001183665.1	3405131	3406672	-
GCF_001183665.1	3919050	3920591	+
GCF_001183665.1	4012773	4014314	+
GCF_001183665.1	4143901	4145442	+
GCF_001183665.1	4185389	4186930	+
GCF_001183685.1	223771	225312	+
GCF_001183685.1	2704063	2705604	-
GCF_001183685.1	3401666	3403207	-
GCF_001183685.1	3916215	3917756	+
GCF_001183685.1	4009938	4011479	+
GCF_001183685.1	4141066	4142607	+
GCF_001183685.1	4182554	4184095	+
GCF_001276585.2	227843	229384	+
GCF_001276585.2	2686463	2688004	-
GCF_001276585.2	3383947	3385488	-
GCF_001276585.2	3898535	3900076	+
GCF_001276585.2	3992258	3993799	+
GCF_001276585.2	4124722	4126263	+
GCF_001276585.2	4166210	4167751	+
GCF_001280325.1	458558	460099	+
GCF_001280325.1	1244969	1246510	+
GCF_001280325.1	3806343	3807884	-
GCF_001280325.1	4661639	4663180	-
GCF_001280325.1	4701808	4703350	-
GCF_001280325.1	4869603	4871144	-
GCF_001280325.1	4988017	4989558	-
GCF_001280345.1	458563	460104	+
GCF_001280345.1	1335000	1336541	+
GCF_001280345.1	4023172	4024712	-
GCF_001280345.1	4790818	4792359	-
GCF_001280345.1	4830987	4832528	-
GCF_001280345.1	4965496	4967036	-
GCF_001280345.1	5083888	5085429	-
GCF_001280385.1	473080	474621	+
GCF_001280385.1	1297042	1298583	+
GCF_001280385.1	3769286	3770827	-
GCF_001280385.1	4558955	4560496	-
GCF_001280385.1	4599124	4600665	-
GCF_001280385.1	4733632	4735173	-
GCF_001280385.1	4852048	4853589	-
GCF_001280405.1	460449	461990	+
GCF_001280405.1	1231855	1233396	+
GCF_001280405.1	3916018	3917559	-
GCF_001280405.1	4707693	4709234	-
GCF_001280405.1	4747866	4749407	-
GCF_001280405.1	4882376	4883917	-
GCF_001280405.1	5000794	5002336	-
GCF_001308125.1	431967	433508	-
GCF_001308125.1	473455	474996	-
GCF_001308125.1	604583	606124	-
GCF_001308125.1	698306	699847	-
GCF_001308125.1	1212894	1214435	+
GCF_001308125.1	1910499	1912040	+
GCF_001308125.1	4416373	4417914	-
GCF_001308165.1	431967	433508	-
GCF_001308165.1	473455	474996	-
GCF_001308165.1	604583	606124	-
GCF_001308165.1	698306	699847	-
GCF_001308165.1	1212894	1214435	+
GCF_001308165.1	1910499	1912040	+
GCF_001308165.1	4416378	4417919	-
GCF_001420935.1	133112	134653	+
GCF_001420935.1	708139	709680	+
GCF_001420935.1	3626231	3627772	-
GCF_001420935.1	4555585	4557126	-
GCF_001420935.1	4597116	4598657	-
GCF_001420935.1	4730713	4732254	-
GCF_001420935.1	4825722	4827263	-
GCF_001420955.1	1176850	1178391	-
GCF_001420955.1	1852159	1853700	-
GCF_001420955.1	1892601	1894142	-
GCF_001420955.1	2058250	2059791	-
GCF_001420955.1	2174849	2176390	-
GCF_001420955.1	2765895	2767436	+
GCF_001420955.1	3583171	3584712	+
GCF_001442495.1	2321769	2323310	-
GCF_001442495.1	3066764	3068305	-
GCF_001442495.1	3618559	3620100	+
GCF_001442495.1	3710364	3711905	+
GCF_001442495.1	3850045	3851586	+
GCF_001442495.1	3891259	3892800	+
GCF_001442495.1	4594402	4595943	+
GCF_001455405.1	39144	40697	-
GCF_001455405.1	171670	173223	-
GCF_001455405.1	281960	283513	-
GCF_001455405.1	827772	829325	+
GCF_001455405.1	1536865	1538419	+
GCF_001455405.1	3965024	3966577	-
GCF_001455405.1	4687338	4688891	-
GCF_001469815.1	1945651	1947192	-
GCF_001469815.1	2769270	2770811	-
GCF_001469815.1	3347350	3348891	+
GCF_001469815.1	3461845	3463386	+
GCF_001469815.1	3590900	3592441	+
GCF_001469815.1	3631168	3632709	+
GCF_001469815.1	4393589	4395130	+
GCF_001485455.1	16301	17842	+
GCF_001485455.1	127099	128640	+
GCF_001485455.1	276082	277623	+
GCF_001485455.1	1014289	1015830	+
GCF_001485455.1	3661474	3663015	-
GCF_001485455.1	4489920	4491461	-
GCF_001485455.1	4530187	4531728	-
GCF_001513615.1	240952	242493	+
GCF_001513615.1	2934397	2935938	-
GCF_001513615.1	3754591	3756132	-
GCF_001513615.1	4267757	4269298	+
GCF_001513615.1	4382257	4383798	+
GCF_001513615.1	4511310	4512851	+
GCF_001513615.1	4551578	4553119	+
GCF_001513635.1	240953	242494	+
GCF_001513635.1	2934683	2936224	-
GCF_001513635.1	3759118	3760659	-
GCF_001513635.1	4290396	4291937	+
GCF_001513635.1	4404891	4406432	+
GCF_001513635.1	4569615	4571156	+
GCF_001513635.1	4609884	4611425	+
GCF_001515725.1	222927	224468	+
GCF_001515725.1	2788549	2790090	-
GCF_001515725.1	3524663	3526204	-
GCF_001515725.1	4041796	4043337	+
GCF_001515725.1	4133602	4135143	+
GCF_001515725.1	4272428	4273969	+
GCF_001515725.1	4313642	4315183	+
GCF_001542545.1	228728	230269	+
GCF_001542545.1	2861526	2863067	-
GCF_001542545.1	3656713	3658254	-
GCF_001542545.1	4209869	4211410	+
GCF_001542545.1	4306122	4307663	+
GCF_001542545.1	4468182	4469723	+
GCF_001542545.1	4509726	4511267	+
GCF_001563715.2	2064238	2065779	-
GCF_001563715.2	2763946	2765487	-
GCF_001563715.2	2805326	2806867	-
GCF_001563715.2	2943862	2945403	-
GCF_001563715.2	3041207	3042748	-
GCF_001563715.2	3559905	3561446	+
GCF_001563715.2	4379520	4381061	+
GCF_001566615.1	240952	242493	+
GCF_001566615.1	2904582	2906123	-
GCF_001566615.1	3746191	3747732	-
GCF_001566615.1	4258590	4260131	+
GCF_001566615.1	4373086	4374627	+
GCF_001566615.1	4502147	4503688	+
GCF_001566615.1	4542412	4543953	+
GCF_001566635.1	240955	242496	+
GCF_001566635.1	2740508	2742049	-
GCF_001566635.1	3598104	3599645	-
GCF_001566635.1	4131396	4132937	+
GCF_001566635.1	4245905	4247446	+
GCF_001566635.1	4374964	4376505	+
GCF_001566635.1	4415230	4416771	+
GCF_001566675.1	240953	242494	+
GCF_001566675.1	2908031	2909572	-
GCF_001566675.1	3729481	3731022	-
GCF_001566675.1	4242651	4244192	+
GCF_001566675.1	4357146	4358687	+
GCF_001566675.1	4486200	4487741	+
GCF_001566675.1	4526468	4528009	+
GCF_001577325.1	240951	242492	+
GCF_001577325.1	2875948	2877489	-
GCF_001577325.1	3691318	3692859	-
GCF_001577325.1	4264890	4266431	+
GCF_001577325.1	4379388	4380929	+
GCF_001577325.1	4508448	4509989	+
GCF_001577325.1	4548714	4550254	+
GCF_001612495.1	1501727	1503268	-
GCF_001612495.1	2253504	2255045	-
GCF_001612495.1	2819850	2821391	+
GCF_001612495.1	2916254	2917795	+
GCF_001612495.1	3060527	3062068	+
GCF_001612495.1	3101553	3103094	+
GCF_001612495.1	3771395	3772936	+
GCF_001617565.1	766065	767606	-
GCF_001617565.1	1520176	1521717	-
GCF_001617565.1	1560444	1561985	-
GCF_001617565.1	1689499	1691040	-
GCF_001617565.1	1803994	1805535	-
GCF_001617565.1	2319086	2320627	+
GCF_001617565.1	3189291	3190832	+
GCF_001618325.1	1517259	1518800	-
GCF_001618325.1	2338047	2339588	-
GCF_001618325.1	2853762	2855303	+
GCF_001618325.1	2968280	2969821	+
GCF_001618325.1	3111128	3112669	+
GCF_001618325.1	3151394	3152935	+
GCF_001618325.1	3909391	3910932	+
GCF_001618345.2	253658	255199	-
GCF_001618345.2	293924	295465	-
GCF_001618345.2	436772	438313	-
GCF_001618345.2	551291	552832	-
GCF_001618345.2	1113301	1114842	+
GCF_001618345.2	1939985	1941526	+
GCF_001618345.2	4471494	4473035	-
GCF_001618365.1	2303685	2305226	-
GCF_001618365.1	3127960	3129501	-
GCF_001618365.1	3706458	3707999	+
GCF_001618365.1	3820987	3822528	+
GCF_001618365.1	3963832	3965373	+
GCF_001618365.1	4004098	4005639	+
GCF_001618365.1	4762842	4764383	+
GCF_001644725.1	706830	708371	-
GCF_001644725.1	1536053	1537594	-
GCF_001644725.1	2050889	2052430	+
GCF_001644725.1	2148161	2149702	+
GCF_001644725.1	2289701	2291242	+
GCF_001644725.1	2331088	2332629	+
GCF_001644725.1	2972231	2973772	+
GCF_001644745.1	837915	839456	-
GCF_001644745.1	1593838	1595379	-
GCF_001644745.1	2180805	2182346	+
GCF_001644745.1	2276962	2278503	+
GCF_001644745.1	2421604	2423145	+
GCF_001644745.1	2462628	2464169	+
GCF_001644745.1	3185952	3187493	+
GCF_001645235.2	2179366	2180907	-
GCF_001645235.2	2896028	2897568	-
GCF_001645235.2	2936487	2938028	-
GCF_001645235.2	3078128	3079669	-
GCF_001645235.2	3176690	3178231	-
GCF_001645235.2	3693669	3695210	+
GCF_001645235.2	4588405	4589946	+
GCF_001660585.1	1179987	1181528	-
GCF_001660585.1	2031586	2033126	-
GCF_001660585.1	2543967	2545508	+
GCF_001660585.1	2662793	2664334	+
GCF_001660585.1	2797161	2798702	+
GCF_001660585.1	2837331	2838883	+
GCF_001660585.1	3589829	3591370	+
GCF_001663075.1	455002	456543	+
GCF_001663075.1	1152606	1154147	+
GCF_001663075.1	3634427	3635968	-
GCF_001663075.1	4269652	4271193	-
GCF_001663075.1	4311140	4312681	-
GCF_001663075.1	4442268	4443809	-
GCF_001663075.1	4535991	4537532	-
GCF_001663475.1	110956	112497	-
GCF_001663475.1	689220	690761	+
GCF_001663475.1	803739	805280	+
GCF_001663475.1	946587	948128	+
GCF_001663475.1	986853	988394	+
GCF_001663475.1	1806927	1808468	+
GCF_001663475.1	4323255	4324796	-
GCF_001675145.1	227929	229470	+
GCF_001675145.1	2888973	2890514	-
GCF_001675145.1	3721400	3722941	-
GCF_001675145.1	4241734	4243275	+
GCF_001675145.1	4357517	4359058	+
GCF_001675145.1	4494708	4496249	+
GCF_001675145.1	4534879	4536420	+
GCF_001677475.2	230468	232009	+
GCF_001677475.2	3331179	3332720	-
GCF_001677475.2	4187578	4189119	-
GCF_001677475.2	4754127	4755668	+
GCF_001677475.2	4856811	4858352	+
GCF_001677475.2	4988352	4989893	+
GCF_001677475.2	5028815	5030356	+
GCF_001677495.1	226972	228513	+
GCF_001677495.1	3321321	3322862	-
GCF_001677495.1	4041899	4043440	-
GCF_001677495.1	4550833	4552374	+
GCF_001677495.1	4644392	4645933	+
GCF_001677495.1	4781681	4783222	+
GCF_001677495.1	4823061	4824602	+
GCF_001677515.1	222243	223784	+
GCF_001677515.1	3131087	3132628	-
GCF_001677515.1	3928649	3930190	-
GCF_001677515.1	4459128	4460669	+
GCF_001677515.1	4552653	4554194	+
GCF_001677515.1	4689843	4691384	+
GCF_001677515.1	4731053	4732594	+
GCF_001678925.1	36890	38431	+
GCF_001678925.1	147195	148736	+
GCF_001678925.1	279814	281355	+
GCF_001678925.1	321113	322654	+
GCF_001678925.1	979092	980633	+
GCF_001678925.1	3494185	3495726	-
GCF_001678925.1	4222425	4223966	-
GCF_001678965.1	226971	228512	+
GCF_001678965.1	3239999	3241540	-
GCF_001678965.1	3989892	3991433	-
GCF_001678965.1	4500129	4501670	+
GCF_001678965.1	4593683	4595224	+
GCF_001678965.1	4730974	4732515	+
GCF_001678965.1	4772354	4773895	+
GCF_001679985.1	1635883	1637423	-
GCF_001679985.1	2350308	2351849	-
GCF_001679985.1	2896815	2898356	+
GCF_001679985.1	2990357	2991898	+
GCF_001679985.1	3132030	3133571	+
GCF_001679985.1	3173409	3174950	+
GCF_001679985.1	3861301	3862842	+
GCF_001682305.2	75613	77154	-
GCF_001682305.2	117087	118628	-
GCF_001682305.2	249285	250826	-
GCF_001682305.2	342912	344453	-
GCF_001682305.2	857842	859383	+
GCF_001682305.2	1521598	1523139	+
GCF_001682305.2	4009430	4010971	-
GCF_001683435.1	1237748	1239289	-
GCF_001683435.1	2123050	2124591	-
GCF_001683435.1	2643384	2644925	+
GCF_001683435.1	2759172	2760713	+
GCF_001683435.1	2896556	2898097	+
GCF_001683435.1	2936727	2938268	+
GCF_001683435.1	3785369	3786910	+
GCF_001693315.1	2666191	2667732	-
GCF_001693315.1	3444876	3446417	-
GCF_001693315.1	3485047	3486588	-
GCF_001693315.1	3622919	3624460	-
GCF_001693315.1	3741240	3742781	-
GCF_001693315.1	4276289	4277830	+
GCF_001693315.1	5095014	5096555	+
GCF_001693635.1	1268669	1270210	-
GCF_001693635.1	2062371	2063912	-
GCF_001693635.1	2103752	2105293	-
GCF_001693635.1	2242381	2243922	-
GCF_001693635.1	2350001	2351542	-
GCF_001693635.1	2863557	2865097	+
GCF_001693635.1	3732680	3734221	+
GCF_001705405.1	93809	95350	-
GCF_001705405.1	763623	765163	-
GCF_001705405.1	804648	806189	-
GCF_001705405.1	948915	950456	-
GCF_001705405.1	1045313	1046854	-
GCF_001705405.1	1618321	1619862	+
GCF_001705405.1	2330691	2332232	+
GCF_001721125.1	505561	507102	+
GCF_001721125.1	1303703	1305244	+
GCF_001721125.1	4608721	4610262	-
GCF_001721125.1	5358600	5360141	-
GCF_001721125.1	5399981	5401522	-
GCF_001721125.1	5542356	5543897	-
GCF_001721125.1	5639644	5641185	-
GCF_001721225.1	1812387	1813928	-
GCF_001721225.1	2589625	2591166	-
GCF_001721225.1	2631154	2632695	-
GCF_001721225.1	2764843	2766384	-
GCF_001721225.1	2858475	2860016	-
GCF_001721225.1	3378244	3379785	+
GCF_001721225.1	4206380	4207921	+
GCF_001721525.1	231639	233180	+
GCF_001721525.1	2946792	2948333	-
GCF_001721525.1	3787598	3789139	-
GCF_001721525.1	4333162	4334703	+
GCF_001721525.1	4443945	4445486	+
GCF_001721525.1	4592929	4594470	+
GCF_001721525.1	4633104	4634645	+
GCF_001723505.1	225109	226650	+
GCF_001723505.1	2670216	2671757	-
GCF_001723505.1	3367766	3369307	-
GCF_001723505.1	3882354	3883895	+
GCF_001723505.1	3976077	3977618	+
GCF_001723505.1	4107205	4108746	+
GCF_001723505.1	4148693	4150234	+
GCF_001735705.1	16175	17716	+
GCF_001735705.1	109791	111332	+
GCF_001735705.1	242071	243612	+
GCF_001735705.1	283450	284991	+
GCF_001735705.1	908749	910290	+
GCF_001735705.1	3497383	3498924	-
GCF_001735705.1	4171629	4173170	-
GCF_001750845.1	509565	511106	+
GCF_001750845.1	1218243	1219784	+
GCF_001750845.1	3812463	3814004	-
GCF_001750845.1	4507077	4508618	-
GCF_001750845.1	4548447	4549988	-
GCF_001750845.1	4676640	4678181	-
GCF_001750845.1	4770381	4771922	-
GCF_001806265.1	506357	507898	+
GCF_001806265.1	1220208	1221748	+
GCF_001806265.1	4420046	4421587	-
GCF_001806265.1	5118751	5120292	-
GCF_001806265.1	5159774	5161315	-
GCF_001806265.1	5304043	5305584	-
GCF_001806265.1	5400451	5401992	-
GCF_001806285.1	506398	507937	+
GCF_001806285.1	1220249	1221790	+
GCF_001806285.1	4419758	4421299	-
GCF_001806285.1	5118462	5120002	-
GCF_001806285.1	5159483	5161023	-
GCF_001806285.1	5303754	5305294	-
GCF_001806285.1	5400157	5401697	-
GCF_001860505.1	60759	62300	-
GCF_001860505.1	102249	103790	-
GCF_001860505.1	263770	265311	-
GCF_001860505.1	357400	358941	-
GCF_001860505.1	884885	886426	+
GCF_001860505.1	1649743	1651284	+
GCF_001860505.1	4245249	4246790	-
GCF_001865295.1	143991	145532	-
GCF_001865295.1	185017	186558	-
GCF_001865295.1	329290	330831	-
GCF_001865295.1	425694	427235	-
GCF_001865295.1	1037489	1039030	+
GCF_001865295.1	1749816	1751357	+
GCF_001865295.1	4970224	4971765	-
GCF_001886535.1	228539	230080	+
GCF_001886535.1	2869751	2871292	-
GCF_001886535.1	3587539	3589080	-
GCF_001886535.1	4117968	4119509	+
GCF_001886535.1	4211598	4213139	+
GCF_001886535.1	4342727	4344268	+
GCF_001886535.1	4384217	4385758	+
GCF_001886555.1	228539	230080	+
GCF_001886555.1	2870823	2872364	-
GCF_001886555.1	3590755	3592296	-
GCF_001886555.1	4121184	4122725	+
GCF_001886555.1	4214814	4216355	+
GCF_001886555.1	4345943	4347484	+
GCF_001886555.1	4387433	4388974	+
GCF_001886575.1	228539	230080	+
GCF_001886575.1	2869751	2871292	-
GCF_001886575.1	3587539	3589080	-
GCF_001886575.1	4117968	4119509	+
GCF_001886575.1	4211598	4213139	+
GCF_001886575.1	4342727	4344268	+
GCF_001886575.1	4384217	4385758	+
GCF_001886755.1	228539	230080	+
GCF_001886755.1	2870823	2872364	-
GCF_001886755.1	3589812	3591353	-
GCF_001886755.1	4120241	4121782	+
GCF_001886755.1	4213871	4215412	+
GCF_001886755.1	4345000	4346541	+
GCF_001886755.1	4386490	4388031	+
GCF_001886895.1	478866	480407	+
GCF_001886895.1	1288122	1289663	+
GCF_001886895.1	4151976	4153517	-
GCF_001886895.1	4849225	4850766	-
GCF_001886895.1	4890606	4892147	-
GCF_001886895.1	5027816	5029357	-
GCF_001886895.1	5125124	5126665	-
GCF_001886935.1	442580	444121	+
GCF_001886935.1	1262813	1264354	+
GCF_001886935.1	3894815	3896356	-
GCF_001886935.1	4526483	4528024	-
GCF_001886935.1	4567866	4569407	-
GCF_001886935.1	4705060	4706601	-
GCF_001886935.1	4802336	4803877	-
GCF_001888075.1	259728	261269	-
GCF_001888075.1	980347	981888	-
GCF_001888075.1	1021726	1023267	-
GCF_001888075.1	1149529	1151070	-
GCF_001888075.1	1243194	1244735	-
GCF_001888075.1	1803846	1805387	+
GCF_001888075.1	2484597	2486138	+
GCF_001890205.1	227071	228612	+
GCF_001890205.1	3478544	3480085	-
GCF_001890205.1	4193807	4195348	-
GCF_001890205.1	4772840	4774381	+
GCF_001890205.1	4869244	4870785	+
GCF_001890205.1	5015968	5017509	+
GCF_001890205.1	5056994	5058535	+
GCF_001890225.1	227083	228624	+
GCF_001890225.1	3437360	3438901	-
GCF_001890225.1	4150071	4151612	-
GCF_001890225.1	4739030	4740571	+
GCF_001890225.1	4835422	4836963	+
GCF_001890225.1	4979683	4981224	+
GCF_001890225.1	5020709	5022250	+
GCF_001890245.1	227100	228641	+
GCF_001890245.1	3491025	3492566	-
GCF_001890245.1	4205246	4206787	-
GCF_001890245.1	4778260	4779801	+
GCF_001890245.1	4874693	4876234	+
GCF_001890245.1	5018962	5020503	+
GCF_001890245.1	5059988	5061529	+
GCF_001890265.1	227101	228642	+
GCF_001890265.1	3388004	3389545	-
GCF_001890265.1	4101061	4102602	-
GCF_001890265.1	4675393	4676934	+
GCF_001890265.1	4771827	4773368	+
GCF_001890265.1	4916100	4917641	+
GCF_001890265.1	4957126	4958667	+
GCF_001890285.2	16065	17606	+
GCF_001890285.2	112511	114052	+
GCF_001890285.2	256783	258324	+
GCF_001890285.2	297809	299350	+
GCF_001890285.2	979584	981125	+
GCF_001890285.2	4242468	4244009	-
GCF_001890285.2	4953554	4955095	-
GCF_001890305.1	227098	228639	+
GCF_001890305.1	3351207	3352748	-
GCF_001890305.1	4061325	4062866	-
GCF_001890305.1	4635669	4637210	+
GCF_001890305.1	4730380	4731921	+
GCF_001890305.1	4874658	4876199	+
GCF_001890305.1	4915684	4917225	+
GCF_001890325.1	227116	228657	+
GCF_001890325.1	3419015	3420556	-
GCF_001890325.1	4128801	4130342	-
GCF_001890325.1	4739612	4741153	+
GCF_001890325.1	4836242	4837783	+
GCF_001890325.1	4980503	4982044	+
GCF_001890325.1	5021529	5023070	+
GCF_001890345.1	227099	228640	+
GCF_001890345.1	3419433	3420974	-
GCF_001890345.1	4130739	4132280	-
GCF_001890345.1	4703739	4705280	+
GCF_001890345.1	4800143	4801684	+
GCF_001890345.1	4944416	4945957	+
GCF_001890345.1	4985442	4986983	+
GCF_001890365.1	48836	50377	+
GCF_001890365.1	90073	91614	+
GCF_001890365.1	779214	780755	+
GCF_001890365.1	3516894	3518435	-
GCF_001890365.1	4279798	4281339	-
GCF_001890365.1	4832054	4833595	+
GCF_001890365.1	4929172	4930713	+
GCF_001900295.1	549573	551114	+
GCF_001900295.1	646803	648344	+
GCF_001900295.1	807878	809419	+
GCF_001900295.1	849207	850748	+
GCF_001900295.1	1530353	1531894	+
GCF_001900295.1	4065598	4067139	-
GCF_001900295.1	4841336	4842877	-
GCF_001900315.1	128361	129902	-
GCF_001900315.1	228403	229944	-
GCF_001900315.1	771071	772612	+
GCF_001900315.1	1497521	1499062	+
GCF_001900315.1	4224899	4226440	-
GCF_001900315.1	4947646	4949187	-
GCF_001900315.1	4988737	4990278	-
GCF_001900335.1	373399	374940	-
