assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001888075.1	NZ_CP017844.1	1260560	3611870	0.0332622648874863	-0.0316754684141808	-4340.335698304701	3480.6709404361022	4718719
GCF_001890205.1	NZ_CP018237.1	4757010	1960420	0.039174685687157	-0.0404172387849983	-3218.5493443383884	8084.505500426819	5513008
GCF_001890225.1	NZ_CP018239.1	4723200	1961350	0.0390211671989426	-0.0413386393316918	-3397.580697427396	8019.541669787243	5474193
GCF_001890245.1	NZ_CP018245.1	4762450	1806900	0.0392900678520464	-0.0423921942315574	-5045.128658119651	7484.100360307077	5513531
GCF_001890265.1	NZ_CP018243.1	4659580	1840100	0.0381005998710469	-0.0404614914989202	-4109.714948007334	7298.335509518418	5411823
GCF_001890285.2	NZ_CP018252.2	5515530	2710380	0.0389620961632283	-0.0426798366472214	-1408.3464338786744	10566.448655565204	5516496
GCF_001890305.1	NZ_CP018247.1	4620340	1977640	0.0398442614610549	-0.0400541049573265	-2235.958368729865	8350.565902512657	5370710
GCF_001890325.1	NZ_CP018241.1	4723800	1930540	0.0396388714224371	-0.039411870374242	-2943.90497206024	8064.874901506535	5474890
GCF_001890345.1	NZ_CP018250.1	4688410	1811390	0.0387093208664726	-0.0389062078707407	-3842.077893627988	7352.751677438888	5428751
GCF_001890365.1	NZ_CP018206.1	4813820	2247500	0.03539359763171	-0.0355889539910702	-1130.9562473234455	8007.550846155352	5041399
GCF_001900295.1	NZ_CP010116.1	533730	2852600	0.0345330405993412	-0.0358305385244706	-1857.7764339414207	6159.884819110026	4843023
GCF_001900315.1	NZ_CP010121.1	245770	2759040	0.0367164093991689	-0.03767043730341	-860.6108985723458	8367.21820895814	4990476
GCF_001900335.1	NZ_CP010132.1	902070	3305760	0.0354999893514363	-0.0357554077770048	-2952.5511280926457	5580.553786652136	5021692
GCF_001900355.1	NZ_CP010133.1	2385810	5004280	0.0359262544207347	-0.0349798143740448	-8500.049604397487	907.1402090852844	5414571
GCF_001900375.1	NZ_CP010150.1	2314450	4779890	0.033378536107045	-0.0346117762680803	-7856.270661472473	373.0192009110656	4827779
GCF_001900395.1	NZ_CP010151.1	4187230	1599290	0.0353217945726698	-0.0282614036512377	-1677.90506268245	5637.354047014166	5130646
GCF_001900415.1	NZ_CP010169.1	1249820	3605560	0.0327473340844721	-0.0346824492040961	-4101.727724741379	3612.704966722205	4833228
GCF_001900435.1	NZ_CP010170.1	107500	2584650	0.0346687594951991	-0.0327698372697109	-424.8770445366727	8163.102918970325	4832567
GCF_001900455.1	NZ_CP010171.1	2863890	459420	0.034723789853862	-0.0311042553879673	-5662.390726449327	1816.5465247959328	4807161
GCF_001900475.1	NZ_CP010176.1	3877580	1390400	0.0339680929297114	-0.0352607941059344	-4088.78711941097	4681.223225114495	4805164
GCF_001900495.1	NZ_CP010117.1	3540910	1177600	0.0343278523655875	-0.0340869344857054	-3795.0998625247535	4260.707556369152	4809836
GCF_001900555.1	NZ_CP010125.1	4609080	2115310	0.0351894603716395	-0.034970423483363	-1371.5469559940273	7349.276490554554	4901865
GCF_001900575.1	NZ_CP010129.1	109980	2436520	0.0351609823505728	-0.0321532609221058	-422.0706876127723	7771.604724327562	4527935
GCF_001900615.1	NZ_CP010137.1	126120	2611670	0.0320970138990447	-0.0330343901545335	-413.2057620980162	7564.673671202668	4765647
GCF_001900635.1	NZ_CP010140.1	4677340	2099810	0.032048789214947	-0.0366581143508316	-2907.8027743995185	6540.956582798568	4971154
GCF_001900655.1	NZ_CP010143.1	4355240	1999250	0.0330794889400509	-0.0331917500516852	-985.5990467962108	6843.242539210156	4821305
GCF_001900675.1	NZ_CP010145.1	3322320	861810	0.0338612786411492	-0.035216965244213	-5641.884498253021	3023.290916606892	4817460
GCF_001900695.1	NZ_CP010148.1	2085100	4570570	0.0348078509589559	-0.0351058030404125	-7032.798636368414	1618.6004706510316	4711358
GCF_001900715.1	NZ_CP010152.1	4522680	2167140	0.0348668986084387	-0.0332084400026957	-373.7700595172741	7457.530907967549	4637555
GCF_001900735.1	NZ_CP010157.1	22220	2515680	0.0355635539566788	-0.0273667622857759	-9.458367709841424	8866.105176724786	5112249
GCF_001900775.1	NZ_CP010160.1	2414200	11070	0.0307663448220612	-0.0344493373391274	-8187.826276939508	90.81296587508297	4818512
GCF_001900795.1	NZ_CP010163.1	235090	2560140	0.0332421799310865	-0.0299036487852109	-758.670327977449	6980.62154053545	4531885
GCF_001900815.1	NZ_CP010167.1	485540	2718510	0.0327525461162332	-0.0341990149914581	-1596.3098743483704	5717.276299629664	4630919
GCF_001900885.1	NZ_CP010177.1	1311790	3701860	0.0350584572188291	-0.0343451315183939	-4497.230132957122	3883.8384433479937	4735489
GCF_001900905.1	NZ_CP010228.1	4126250	1882570	0.0341883744434359	-0.033623792110876	-1056.3547070058637	6487.754340340572	4632368
GCF_001900925.1	NZ_CP010230.1	3416140	1026590	0.0343427502608872	-0.0350842941972743	-4865.4677714316485	3518.138612596578	4733615
GCF_001900965.1	NZ_CP010236.1	3840700	1408860	0.0359622663155608	-0.0356564519789854	-3711.557117971112	4959.535823562702	4838808
GCF_001900985.1	NZ_CP010237.1	1825520	4250880	0.0330760771715971	-0.0307479912867037	-5658.985164085398	2363.1647288878694	5043711
GCF_001901005.1	NZ_CP010178.1	3764600	1361600	0.0315104332993174	-0.0351254108985901	-4294.10902729717	4146.542601987487	4741552
GCF_001901025.1	NZ_CP010180.1	2825570	337760	0.0372273634237779	-0.0367302388049779	-7726.399393038151	1411.398348279051	4941156
GCF_001901045.1	NZ_CP010183.1	2107260	4594360	0.0366942678742942	-0.0371637043059565	-7716.271246087454	1409.970042475405	4940434
GCF_001901065.1	NZ_CP010186.1	4125120	1422790	0.032380711435015	-0.039690641014798	-6298.252125721803	4427.485002150949	5146228
GCF_001901085.1	NZ_CP010191.1	1486870	3882140	0.0350697301771414	-0.0372678436704786	-5094.172423549991	3305.982948939279	4803944
GCF_001901125.1	NZ_CP010200.1	2489240	19890	0.0337991168189162	-0.034770093830744	-8534.603455656563	51.38854556173954	4821620
GCF_001901145.1	NZ_CP010206.1	4122840	1788830	0.0396172205135411	-0.0325027658550748	-18.38056541188257	7625.288698718228	5032791
GCF_001901165.1	NZ_CP010213.1	3340	2573040	0.0399231916542283	-0.0294469951880617	0.2028469750889679	10301.7983045321	5103562
GCF_001901185.1	NZ_CP010219.1	2807520	341430	0.0293884078550637	-0.0355863231323408	-7388.749782609867	1387.1658154950735	5102554
GCF_001901315.1	NZ_CP010226.1	4174800	1828450	0.0332398171039604	-0.03043520458638	-961.4562364060184	6179.712082793664	4702107
GCF_001901365.1	NZ_CP010231.1	3211920	874890	0.0320866676191275	-0.0352991142062833	-5244.134688996017	3008.728931991827	4664102
GCF_001901445.1	NZ_CP010242.1	1227020	3545710	0.0331895278782415	-0.0326658942216428	-3668.72245159708	4026.9159568835216	4740150
GCF_001901465.1	NZ_CP010229.1	1557010	4061830	0.0351036166361042	-0.035259094546458	-5415.375644656185	3377.4586920490983	4886210
GCF_001932515.1	NZ_CP018801.1	450	2334340	0.0330406136502182	-0.0305859975640074	-0.5054465528228248	7710.818560342361	4792200
GCF_001936315.1	NZ_CP017631.1	450	2532270	0.0368211579070648	-0.0325734329376719	-0.5054465528228226	9330.582374479858	5283836
GCF_001938625.2	NZ_CP018770.2	4786340	2274800	0.0337490045192229	-0.0337530586025255	-717.2948343210085	7772.156932770569	5060620
GCF_001969285.3	NZ_CP019213.3	450	2433370	0.0355168887344926	-0.0306390162313154	-0.5054465528228224	8640.475477116472	4669790
GCF_001971765.1	NZ_CP019359.1	640	2487640	0.0363624504079925	-0.0324536199919972	-0.6767619485781907	9042.676410796832	4883427
GCF_001999185.1	NZ_CP019629.1	3927560	1552470	0.0323062906132442	-0.0329686004329501	-2734.437087002432	5095.910515688007	4643284
GCF_002007705.1	NZ_CP019778.1	4298320	1817640	0.0334088985191831	-0.0347492258210972	-2084.187950382156	6535.995295687516	5111920
GCF_002009315.1	NZ_CP019903.1	1110850	3502630	0.0335520152669536	-0.0329490936032145	-3391.988912534559	4632.930977375529	4978170
GCF_002011945.1	NZ_CP018948.1	200210	2650680	0.0353136826759698	-0.0345834566768881	-740.9917153200497	7915.804090831999	4891786
GCF_002011965.1	NZ_CP018953.1	2609530	203500	0.0338982529472154	-0.0346607909464981	-7633.600841244276	707.2456203676901	4898796
GCF_002011985.1	NZ_CP018957.1	1361170	3767010	0.0347433100347466	-0.0383973141087369	-5060.25113033073	3298.443663464313	5056072
GCF_002012005.1	NZ_CP018965.1	1308580	3867320	0.0345453568042106	-0.0315492565893081	-4147.291914561024	4704.199393295296	4794957
GCF_002012065.1	NZ_CP018979.1	2014090	4644210	0.0351650137227873	-0.0366989769894865	-7124.079628846761	2124.7687507030632	5228864
GCF_002012085.1	NZ_CP018991.1	2944130	202840	0.0348361608753014	-0.0363646433620436	-9233.967250579984	734.6467130580354	5434745
GCF_002012105.1	NZ_CP018995.1	4084200	1740720	0.0347862271437185	-0.0318186510976123	-1194.9388464880196	6270.639651018658	4708839
GCF_002012145.1	NZ_CP019008.1	164050	2645070	0.0359419449099357	-0.0339754079903869	-606.7505620555065	8310.530459478066	4926149
GCF_002012165.1	NZ_CP019015.1	1855710	4387080	0.0357412032153883	-0.0332658551159503	-5795.0811093463535	3252.35034932336	5099988
GCF_002012205.1	NZ_CP018983.1	3636060	1161350	0.0350089142158384	-0.0347708353877431	-4611.667737821003	3993.120228716779	4947532
GCF_002012225.1	NZ_CP019029.1	3209190	723190	0.0366768559450923	-0.031810627212418	-5135.129429793967	2773.012674008373	5262974
GCF_002012245.1	NZ_CP019000.1	3204670	734990	0.0338006897245244	-0.0346957146661213	-5825.400576197501	2744.7326174874747	4998584
GCF_002012265.1	NZ_CP019012.1	2262600	4719870	0.0354006152539575	-0.0341747990500599	-7684.234857421651	1014.6584433773576	4911496
GCF_002012305.1	NZ_CP019020.1	4352100	1926510	0.0368616087799384	-0.033638352231664	-818.9926966092795	7340.300803739202	4913259
GCF_002055605.1	NZ_CP020092.1	121030	2696700	0.0374054553046606	-0.0367154259756639	-438.4132966976576	9196.011831622223	5112484
GCF_002055635.1	NZ_CP020048.1	2614310	5014150	0.0354925167527698	-0.0268827181767795	-7069.336703305977	1478.0469104707067	5018461
GCF_002056065.1	NZ_CP020058.1	2917290	668870	0.0337445419904669	-0.0305077734963049	-4506.786632044019	2352.655381989101	4595238
GCF_002056145.1	NZ_CP020055.1	2086110	4375050	0.0324322394022738	-0.0337364997857762	-7124.731059585851	298.83061368554854	4658583
GCF_002056635.1	NZ_CP020116.1	4648590	2136510	0.0352799592351455	-0.0337376608837833	-794.9374605058823	7680.241276175734	4992088
GCF_002057245.1	NZ_CP020106.1	121030	2855470	0.0405186177252007	-0.0362582488076646	-438.5657486720541	10641.031034671923	5371291
GCF_002057355.1	NZ_CP020107.1	123560	2634360	0.0364575319969902	-0.0350494983214601	-436.6739066885468	8717.099339101895	4942246
GCF_002058765.1	NZ_CP019944.1	430	2619750	0.0352416287623473	-0.0300988887235678	-0.4442906523817585	9230.471962904234	5445834
GCF_002077195.1	NZ_CP017220.1	4123560	1601060	0.0313457579353826	-0.0332376783493325	-3602.325370063876	4781.891408108138	4901993
GCF_002090355.1	NZ_CP020368.1	3807080	1490220	0.0312733489318461	-0.0328335944380152	-2746.982978416254	4861.636714009259	4550811
GCF_002105735.1	NZ_CP020835.1	450	2576320	0.0341109270929151	-0.0297862756513522	-0.5054465528228219	8786.0341582143	4888773
GCF_002116715.2	NZ_CP020933.1	452780	2921060	0.0343568962093015	-0.0332727186748888	-1560.6630939245924	6919.5867980164485	4858944
GCF_002118095.1	NZ_CP013952.1	1964240	4333440	0.0332376774743768	-0.0323956440726148	-6186.844754537234	1687.8340915538852	4567242
GCF_002125925.1	NZ_CP017980.1	1992230	4440930	0.0334322462963997	-0.0340915761141098	-6758.941310678797	1427.6211219235672	4771582
GCF_002142675.1	NZ_CP021202.1	571790	3092590	0.0345285820642388	-0.0374826008926391	-1978.1825919483847	6725.794466261329	5177498
GCF_002142695.1	NZ_CP021175.1	1434250	4001170	0.0363656227222714	-0.0346696832210679	-4943.692184744134	4391.078369977395	5041366
GCF_002142715.1	NZ_CP021207.1	3036790	592410	0.0355607154685168	-0.0362423918420873	-6563.982722439961	2295.0413181984723	5013813
GCF_002156845.1	NZ_CP021339.1	4537170	1634480	0.039348289504162	-0.039200721518981	-5228.76781666654	6149.992459935078	5467988
GCF_002157245.1	NZ_CP021179.1	536980	3032550	0.03524508954939	-0.0334622464977349	-1780.058835910077	7020.863592706509	5012084
GCF_002163655.1	NZ_CP018323.1	1577710	3878440	0.0336554835980037	-0.0346767059965546	-5377.611222702752	2365.614916892144	4855460
GCF_002163695.1	NZ_CP018840.1	1675300	3981510	0.0326327853696285	-0.0358682260430524	-6185.045127745426	1340.774374558123	4759716
GCF_002163935.1	NZ_CP019560.1	3261690	808620	0.0326742575308192	-0.0350142744329913	-6053.885657145356	2535.371111026748	4707009
GCF_002163955.1	NZ_CP019558.1	1514220	3769240	0.0334810636382446	-0.0351777632681108	-5190.477687473701	2359.5827699447605	4706707
GCF_002164595.2	NZ_CP032879.1	2863900	258700	0.0334920183699869	-0.0356313019790853	-8256.97949346032	1025.6993895871929	5094619
GCF_002164635.4	NZ_CP022229.3	2035770	4524430	0.0335104342195168	-0.0355847690802808	-7227.576902671478	1112.045049120436	5051470
GCF_002164645.3	NZ_CP028589.2	500	2562920	0.0354111612169568	-0.031990749050146	-0.5272429788998547	9083.754120353022	5099810
GCF_002164865.2	NZ_CP034966.1	430	2365360	0.0348961129172052	-0.031073517893369	-0.3892562246181685	8252.299263586323	4686461
GCF_002164975.2	NZ_CP034958.1	450	2381530	0.0342001535764451	-0.0305574813323463	-0.5054465528228237	8155.043275029953	4763166
GCF_002165095.2	NZ_CP032892.1	420	2526750	0.0345729161677762	-0.0299854614460822	-0.4641000957291917	8733.809153125387	4894694
GCF_002165115.2	NZ_CP032426.1	450	2584250	0.0335138669783925	-0.0309267918864723	-0.5054465528228241	8658.811555643128	4908742
GCF_002180055.1	NZ_CP021532.1	312620	2682120	0.0336482114586396	-0.0335625447332929	-740.6802090915212	7232.271642976411	4830167
GCF_002180095.1	NZ_CP021535.1	433100	3001960	0.0357298660600866	-0.0313872304840198	-1612.4360476518823	7566.106981961018	5029162
GCF_002180135.1	NZ_CP021683.1	4437390	2047920	0.0334266417236892	-0.0343978592777834	-1108.1631868221812	7120.055832103811	4810234
GCF_002180195.1	NZ_CP021689.1	1022010	3505830	0.033829074314726	-0.0343460688212487	-3491.0548953327766	4911.490795181696	4940441
GCF_002180215.1	NZ_CP021691.1	496250	2960680	0.0336554241553239	-0.0345460848553234	-1696.899075403037	6597.252766755556	4862952
GCF_002180275.1	NZ_CP021722.1	208600	2763450	0.0353840510635635	-0.0311067323003869	-763.0940207130444	8278.583012686695	4967401
GCF_002192275.1	NZ_CP021732.1	2633200	253330	0.0337072717684385	-0.0325112951254879	-6958.423297594355	778.850646598672	4786118
GCF_002192295.1	NZ_CP021736.1	1880130	4279870	0.034522575940872	-0.0336556623052727	-6412.271101941726	1872.261832230888	4864149
