assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000808055.1	PRJNA224116	SAMN03073546			na		1639	1639	Listeria monocytogenes	strain=IZSAM_Lm_hs2008		latest	Complete Genome	Major	Full	2014/12/29	ASM80805v1	IZSAM	GCA_000808055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/055/GCF_000808055.1_ASM80805v1	./data/refseq/bacteria/GCF_000808055.1/GCF_000808055.1_ASM80805v1_assembly_stats.txt
GCF_000950775.1	PRJNA224116	SAMN03372633			na		1639	1639	Listeria monocytogenes	strain=N2306	Human listeriosis	latest	Complete Genome	Major	Full	2015/03/11	ASM95077v1	University of Zurich, Vetsuisse Faculty	GCA_000950775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/950/775/GCF_000950775.1_ASM95077v1	./data/refseq/bacteria/GCF_000950775.1/GCF_000950775.1_ASM95077v1_assembly_stats.txt
GCF_001005925.2	PRJNA224116	SAMN02689388			na		1639	1639	Listeria monocytogenes	strain=CFSAN008100		latest	Complete Genome	Minor	Full	2018/05/01	ASM100592v2	FDA/CFSAN	GCA_001005925.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/005/925/GCF_001005925.2_ASM100592v2	./data/refseq/bacteria/GCF_001005925.2/GCF_001005925.2_ASM100592v2_assembly_stats.txt
GCF_001005985.1	PRJNA224116	SAMN02569973			na		1639	1639	Listeria monocytogenes	strain=CFSAN007956		latest	Complete Genome	Major	Full	2015/05/11	ASM100598v1	FDA/CFSAN	GCA_001005985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/005/985/GCF_001005985.1_ASM100598v1	./data/refseq/bacteria/GCF_001005985.1/GCF_001005985.1_ASM100598v1_assembly_stats.txt
GCF_001027085.1	PRJNA224116	SAMN02712416			na		1639	1639	Listeria monocytogenes	strain=L1846		latest	Complete Genome	Major	Full	2015/06/03	ASM102708v1	Cornell University	GCA_001027085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/085/GCF_001027085.1_ASM102708v1	./data/refseq/bacteria/GCF_001027085.1/GCF_001027085.1_ASM102708v1_assembly_stats.txt
GCF_001027125.1	PRJNA224116	SAMN02713648			na		1639	1639	Listeria monocytogenes	strain=L2625		latest	Complete Genome	Major	Full	2015/06/03	ASM102712v1	Cornell University	GCA_001027125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/125/GCF_001027125.1_ASM102712v1	./data/refseq/bacteria/GCF_001027125.1/GCF_001027125.1_ASM102712v1_assembly_stats.txt
GCF_001027165.1	PRJNA224116	SAMN02713668			na		1639	1639	Listeria monocytogenes	strain=L2624		latest	Complete Genome	Major	Full	2015/06/03	ASM102716v1	Cornell University	GCA_001027165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/165/GCF_001027165.1_ASM102716v1	./data/refseq/bacteria/GCF_001027165.1/GCF_001027165.1_ASM102716v1_assembly_stats.txt
GCF_001027205.1	PRJNA224116	SAMN02713644			na		1639	1639	Listeria monocytogenes	strain=L2676		latest	Complete Genome	Major	Full	2015/06/03	ASM102720v1	Cornell University	GCA_001027205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/205/GCF_001027205.1_ASM102720v1	./data/refseq/bacteria/GCF_001027205.1/GCF_001027205.1_ASM102720v1_assembly_stats.txt
GCF_001047715.1	PRJNA224116	SAMN03002783			na		1639	1639	Listeria monocytogenes	strain=CFSAN023463		latest	Complete Genome	Major	Full	2015/07/08	ASM104771v1	FDA/CFSAN	GCA_001047715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/715/GCF_001047715.1_ASM104771v1	./data/refseq/bacteria/GCF_001047715.1/GCF_001047715.1_ASM104771v1_assembly_stats.txt
GCF_001188025.2	PRJNA224116	SAMN03255438			na		1639	1639	Listeria monocytogenes	strain=FDAARGOS_58		latest	Complete Genome	Major	Full	2018/02/14	ASM118802v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_001188025.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/188/025/GCF_001188025.2_ASM118802v2	./data/refseq/bacteria/GCF_001188025.2/GCF_001188025.2_ASM118802v2_assembly_stats.txt
GCF_001188045.2	PRJNA224116	SAMN03255437			na		1639	1639	Listeria monocytogenes	strain=FDAARGOS_57		latest	Complete Genome	Major	Full	2018/07/09	ASM118804v2	US Food and Drug Administration	GCA_001188045.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/188/045/GCF_001188045.2_ASM118804v2	./data/refseq/bacteria/GCF_001188045.2/GCF_001188045.2_ASM118804v2_assembly_stats.txt
GCF_001188655.1	PRJNA224116	SAMN02997429			na		1639	1639	Listeria monocytogenes	strain=LM850658		latest	Complete Genome	Major	Full	2015/07/30	ASM118865v1	Institute of Preventive Veterinary Medicine	GCA_001188655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/188/655/GCF_001188655.1_ASM118865v1	./data/refseq/bacteria/GCF_001188655.1/GCF_001188655.1_ASM118865v1_assembly_stats.txt
GCF_001262395.1	PRJNA224116	SAMN03267737	JWLP00000000.1		na		1639	1639	Listeria monocytogenes	strain=JF5171		latest	Chromosome	Major	Full	2015/08/06	ASM126239v1	University of Bern	GCA_001262395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/262/395/GCF_001262395.1_ASM126239v1	./data/refseq/bacteria/GCF_001262395.1/GCF_001262395.1_ASM126239v1_assembly_stats.txt
GCF_001454845.1	PRJNA224116	SAMN04286628			na		1639	1639	Listeria monocytogenes	strain=WSLC 1018		latest	Complete Genome	Major	Full	2015/12/01	ASM145484v1	ETH Zurich	GCA_001454845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/845/GCF_001454845.1_ASM145484v1	./data/refseq/bacteria/GCF_001454845.1/GCF_001454845.1_ASM145484v1_assembly_stats.txt
GCF_001454865.1	PRJNA224116	SAMN04286629			na		1639	1639	Listeria monocytogenes	strain=WSLC 1019		latest	Complete Genome	Major	Full	2015/12/01	ASM145486v1	ETH Zurich	GCA_001454865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/865/GCF_001454865.1_ASM145486v1	./data/refseq/bacteria/GCF_001454865.1/GCF_001454865.1_ASM145486v1_assembly_stats.txt
GCF_001454885.1	PRJNA224116	SAMN04286630			na		1639	1639	Listeria monocytogenes	strain=WSLC 1020		latest	Complete Genome	Major	Full	2015/12/01	ASM145488v1	ETH Zurich	GCA_001454885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/885/GCF_001454885.1_ASM145488v1	./data/refseq/bacteria/GCF_001454885.1/GCF_001454885.1_ASM145488v1_assembly_stats.txt
GCF_001454925.1	PRJNA224116	SAMN04286632			na		1639	1639	Listeria monocytogenes	strain=WSLC 1047		latest	Complete Genome	Major	Full	2015/12/01	ASM145492v1	ETH Zurich	GCA_001454925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/925/GCF_001454925.1_ASM145492v1	./data/refseq/bacteria/GCF_001454925.1/GCF_001454925.1_ASM145492v1_assembly_stats.txt
GCF_001483405.1	PRJNA224116	SAMN04348333			na		1639	1639	Listeria monocytogenes	strain=Lm 3163		latest	Complete Genome	Major	Full	2015/12/30	ASM148340v1	University of Zurich, Vetsuisse Faculty	GCA_001483405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/405/GCF_001483405.1_ASM148340v1	./data/refseq/bacteria/GCF_001483405.1/GCF_001483405.1_ASM148340v1_assembly_stats.txt
GCF_001483425.1	PRJNA224116	SAMN04348332			na		1639	1639	Listeria monocytogenes	strain=Lm 3136		latest	Complete Genome	Major	Full	2015/12/30	ASM148342v1	University of Zurich, Vetsuisse Faculty	GCA_001483425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/425/GCF_001483425.1_ASM148342v1	./data/refseq/bacteria/GCF_001483425.1/GCF_001483425.1_ASM148342v1_assembly_stats.txt
GCF_001483445.1	PRJNA224116	SAMN04348334			na		1639	1639	Listeria monocytogenes	strain=Lm N1546		latest	Complete Genome	Major	Full	2015/12/30	ASM148344v1	University of Zurich, Vetsuisse Faculty	GCA_001483445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/445/GCF_001483445.1_ASM148344v1	./data/refseq/bacteria/GCF_001483445.1/GCF_001483445.1_ASM148344v1_assembly_stats.txt
GCF_001513695.1	PRJNA224116	SAMN04387840			na		1639	1639	Listeria monocytogenes	strain=IZSAM_Lm_15_17439_A144	A144	latest	Complete Genome	Major	Full	2016/01/12	ASM151369v1	IZSAM	GCA_001513695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/513/695/GCF_001513695.1_ASM151369v1	./data/refseq/bacteria/GCF_001513695.1/GCF_001513695.1_ASM151369v1_assembly_stats.txt
GCF_001548585.1	PRJNA224116	SAMN03002779			na		1639	1639	Listeria monocytogenes	strain=CFSAN023459		latest	Complete Genome	Major	Full	2016/02/04	ASM154858v1	FDA/CFSAN	GCA_001548585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/585/GCF_001548585.1_ASM154858v1	./data/refseq/bacteria/GCF_001548585.1/GCF_001548585.1_ASM154858v1_assembly_stats.txt
GCF_001548635.1	PRJNA224116	SAMN02666871			na		1639	1639	Listeria monocytogenes	strain=CFSAN010068	MD3882	latest	Complete Genome	Major	Full	2016/02/04	ASM154863v1	FDA/CFSAN	GCA_001548635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/635/GCF_001548635.1_ASM154863v1	./data/refseq/bacteria/GCF_001548635.1/GCF_001548635.1_ASM154863v1_assembly_stats.txt
GCF_001551855.1	PRJNA224116	SAMN04452088			na		1639	1639	Listeria monocytogenes	strain=2015TE19005-1355		latest	Complete Genome	Major	Full	2016/02/08	ASM155185v1	IZSAM	GCA_001551855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/551/855/GCF_001551855.1_ASM155185v1	./data/refseq/bacteria/GCF_001551855.1/GCF_001551855.1_ASM155185v1_assembly_stats.txt
GCF_001596775.2	PRJNA224116	SAMN04452089			na		1639	1639	Listeria monocytogenes	strain=2015TE24968		latest	Complete Genome	Major	Full	2016/06/15	ASM159677v2	IZSAM	GCA_001596775.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/596/775/GCF_001596775.2_ASM159677v2	./data/refseq/bacteria/GCF_001596775.2/GCF_001596775.2_ASM159677v2_assembly_stats.txt
GCF_001644625.1	PRJNA224116	SAMN03579634			na		1639	1639	Listeria monocytogenes	strain=FW040025		latest	Complete Genome	Major	Full	2016/05/16	ASM164462v1	John Bowman	GCA_001644625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/625/GCF_001644625.1_ASM164462v1	./data/refseq/bacteria/GCF_001644625.1/GCF_001644625.1_ASM164462v1_assembly_stats.txt
GCF_001889585.2	PRJNA224116	SAMN05291439			na		1639	1639	Listeria monocytogenes	strain=VIMVR081		latest	Complete Genome	Major	Full	2021/02/03	ASM188958v2	N.F.Gamaleya Research Center for Epidemiology and Microbiology	GCA_001889585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/585/GCF_001889585.2_ASM188958v2	./data/refseq/bacteria/GCF_001889585.2/GCF_001889585.2_ASM188958v2_assembly_stats.txt
GCF_001889645.2	PRJNA224116	SAMN05291441			na		1639	1639	Listeria monocytogenes	strain=VIMHA007		latest	Complete Genome	Major	Full	2021/02/03	ASM188964v2	N.F.Gamaleya Research Center for Epidemiology and Microbiology	GCA_001889645.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/645/GCF_001889645.2_ASM188964v2	./data/refseq/bacteria/GCF_001889645.2/GCF_001889645.2_ASM188964v2_assembly_stats.txt
GCF_001908335.1	PRJNA224116	SAMN03386937			na		1639	1639	Listeria monocytogenes	strain=CFSAN029793		latest	Complete Genome	Major	Full	2016/12/19	ASM190833v1	FDA/CFSAN	GCA_001908335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/335/GCF_001908335.1_ASM190833v1	./data/refseq/bacteria/GCF_001908335.1/GCF_001908335.1_ASM190833v1_assembly_stats.txt
GCF_001913195.1	PRJNA224116	SAMN03160826			na		1639	1639	Listeria monocytogenes	strain=HPB913		latest	Complete Genome	Major	Full	2016/12/21	ASM191319v1	Food and Drug Administration	GCA_001913195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/913/195/GCF_001913195.1_ASM191319v1	./data/refseq/bacteria/GCF_001913195.1/GCF_001913195.1_ASM191319v1_assembly_stats.txt
GCF_001952735.1	PRJNA224116	SAMN02867555			na		1639	1639	Listeria monocytogenes	strain=HPB2088		latest	Complete Genome	Major	Full	2017/01/17	ASM195273v1	Food and Drug Administration	GCA_001952735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/735/GCF_001952735.1_ASM195273v1	./data/refseq/bacteria/GCF_001952735.1/GCF_001952735.1_ASM195273v1_assembly_stats.txt
GCF_001952755.1	PRJNA224116	SAMN02867583			na		1639	1639	Listeria monocytogenes	strain=HPB5415		latest	Complete Genome	Major	Full	2017/01/17	ASM195275v1	Food and Drug Administration	GCA_001952755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/755/GCF_001952755.1_ASM195275v1	./data/refseq/bacteria/GCF_001952755.1/GCF_001952755.1_ASM195275v1_assembly_stats.txt
GCF_001952775.1	PRJNA224116	SAMN02839425			na		1639	1639	Listeria monocytogenes	strain=HPB5622		latest	Complete Genome	Major	Full	2017/01/17	ASM195277v1	Food and Drug Administration	GCA_001952775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/775/GCF_001952775.1_ASM195277v1	./data/refseq/bacteria/GCF_001952775.1/GCF_001952775.1_ASM195277v1_assembly_stats.txt
GCF_001952795.1	PRJNA224116	SAMN04277002			na		1639	1639	Listeria monocytogenes	strain=CFSAN042079		latest	Complete Genome	Major	Full	2017/01/17	ASM195279v1	Food and Drug Administration	GCA_001952795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/795/GCF_001952795.1_ASM195279v1	./data/refseq/bacteria/GCF_001952795.1/GCF_001952795.1_ASM195279v1_assembly_stats.txt
GCF_001998915.1	PRJNA224116	SAMN06297508			na		1639	1639	Listeria monocytogenes	strain=10-092876-1559 LM1		latest	Complete Genome	Major	Full	2017/02/14	ASM199891v1	Canadian Food Inspection Agency	GCA_001998915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/998/915/GCF_001998915.1_ASM199891v1	./data/refseq/bacteria/GCF_001998915.1/GCF_001998915.1_ASM199891v1_assembly_stats.txt
GCF_001998945.1	PRJNA224116	SAMN06297509			na		1639	1639	Listeria monocytogenes	strain=10-092876-0168		latest	Complete Genome	Major	Full	2017/02/14	ASM199894v1	Canadian Food Inspection Agency	GCA_001998945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/998/945/GCF_001998945.1_ASM199894v1	./data/refseq/bacteria/GCF_001998945.1/GCF_001998945.1_ASM199894v1_assembly_stats.txt
GCF_001999005.1	PRJNA224116	SAMN06297521			na		1639	1639	Listeria monocytogenes	strain=10-092876-0055 LM4		latest	Complete Genome	Major	Full	2017/02/14	ASM199900v1	Canadian Food Inspection Agency	GCA_001999005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/005/GCF_001999005.1_ASM199900v1	./data/refseq/bacteria/GCF_001999005.1/GCF_001999005.1_ASM199900v1_assembly_stats.txt
GCF_001999025.1	PRJNA224116	SAMN06297522			na		1639	1639	Listeria monocytogenes	strain=10-092876-0731 LM5		latest	Complete Genome	Major	Full	2017/02/14	ASM199902v1	Canadian Food Inspection Agency	GCA_001999025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/025/GCF_001999025.1_ASM199902v1	./data/refseq/bacteria/GCF_001999025.1/GCF_001999025.1_ASM199902v1_assembly_stats.txt
GCF_001999045.1	PRJNA224116	SAMN06297524			na		1639	1639	Listeria monocytogenes	strain=10-092876-1155 LM6		latest	Complete Genome	Major	Full	2017/02/14	ASM199904v1	Canadian Food Inspection Agency	GCA_001999045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/045/GCF_001999045.1_ASM199904v1	./data/refseq/bacteria/GCF_001999045.1/GCF_001999045.1_ASM199904v1_assembly_stats.txt
GCF_001999085.1	PRJNA224116	SAMN06297526			na		1639	1639	Listeria monocytogenes	strain=10-092876-1235 LM8		latest	Complete Genome	Major	Full	2017/02/14	ASM199908v1	Canadian Food Inspection Agency	GCA_001999085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/085/GCF_001999085.1_ASM199908v1	./data/refseq/bacteria/GCF_001999085.1/GCF_001999085.1_ASM199908v1_assembly_stats.txt
GCF_001999105.1	PRJNA224116	SAMN06297602			na		1639	1639	Listeria monocytogenes	strain=10-092876-0145 LM9		latest	Complete Genome	Major	Full	2017/02/14	ASM199910v1	Canadian Food Inspection Agency	GCA_001999105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/105/GCF_001999105.1_ASM199910v1	./data/refseq/bacteria/GCF_001999105.1/GCF_001999105.1_ASM199910v1_assembly_stats.txt
GCF_001999125.1	PRJNA224116	SAMN06297603			na		1639	1639	Listeria monocytogenes	strain=10-092876-1763 LM10		latest	Complete Genome	Major	Full	2017/02/14	ASM199912v1	Canadian Food Inspection Agency	GCA_001999125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/125/GCF_001999125.1_ASM199912v1	./data/refseq/bacteria/GCF_001999125.1/GCF_001999125.1_ASM199912v1_assembly_stats.txt
GCF_001999165.1	PRJNA224116	SAMN06297605			na		1639	1639	Listeria monocytogenes	strain=10-092876-0769 LM12		latest	Complete Genome	Major	Full	2017/02/14	ASM199916v1	Canadian Food Inspection Agency	GCA_001999165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/165/GCF_001999165.1_ASM199916v1	./data/refseq/bacteria/GCF_001999165.1/GCF_001999165.1_ASM199916v1_assembly_stats.txt
GCF_002025165.1	PRJNA224116	SAMN02743864			na		1639	1639	Listeria monocytogenes	strain=LI0521		latest	Complete Genome	Major	Full	2017/03/13	ASM202516v1	Food and Drug Administration	GCA_002025165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/165/GCF_002025165.1_ASM202516v1	./data/refseq/bacteria/GCF_002025165.1/GCF_002025165.1_ASM202516v1_assembly_stats.txt
GCF_002043045.1	PRJNA224116	SAMN04884549			na		1639	1639	Listeria monocytogenes	strain=ICDC-LM188		latest	Complete Genome	Major	Full	2017/03/20	ASM204304v1	National Institute for Communicable Disease Control and Prevention	GCA_002043045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/043/045/GCF_002043045.1_ASM204304v1	./data/refseq/bacteria/GCF_002043045.1/GCF_002043045.1_ASM204304v1_assembly_stats.txt
GCF_002101275.1	PRJNA224116	SAMN06681248			na		1639	1639	Listeria monocytogenes	strain=H34		latest	Complete Genome	Major	Full	2017/04/20	ASM210127v1	University of Zuerich	GCA_002101275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/101/275/GCF_002101275.1_ASM210127v1	./data/refseq/bacteria/GCF_002101275.1/GCF_002101275.1_ASM210127v1_assembly_stats.txt
GCF_002105615.1	PRJNA224116	SAMN03285109			na		1639	1639	Listeria monocytogenes	strain=CFSAN028538		latest	Complete Genome	Major	Full	2017/04/24	ASM210561v1	FDA/CFSAN	GCA_002105615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/615/GCF_002105615.1_ASM210561v1	./data/refseq/bacteria/GCF_002105615.1/GCF_002105615.1_ASM210561v1_assembly_stats.txt
GCF_002105635.1	PRJNA224116	SAMN02990220			na		1639	1639	Listeria monocytogenes	strain=CFSAN022990		latest	Complete Genome	Major	Full	2017/04/24	ASM210563v1	FDA/CFSAN	GCA_002105635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/635/GCF_002105635.1_ASM210563v1	./data/refseq/bacteria/GCF_002105635.1/GCF_002105635.1_ASM210563v1_assembly_stats.txt
GCF_002105655.1	PRJNA224116	SAMN02769705			na		1639	1639	Listeria monocytogenes	strain=MOD1_LS152		latest	Complete Genome	Major	Full	2017/04/24	ASM210565v1	FDA/CFSAN	GCA_002105655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/655/GCF_002105655.1_ASM210565v1	./data/refseq/bacteria/GCF_002105655.1/GCF_002105655.1_ASM210565v1_assembly_stats.txt
GCF_002105675.1	PRJNA224116	SAMN02351401			na		1639	1639	Listeria monocytogenes	strain=PNUSAL000144		latest	Complete Genome	Major	Full	2017/04/24	ASM210567v1	Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	GCA_002105675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/675/GCF_002105675.1_ASM210567v1	./data/refseq/bacteria/GCF_002105675.1/GCF_002105675.1_ASM210567v1_assembly_stats.txt
GCF_002105695.1	PRJNA224116	SAMN02347435			na		1639	1639	Listeria monocytogenes	strain=PNUSAL000096		latest	Complete Genome	Major	Full	2017/04/24	ASM210569v1	Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	GCA_002105695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/695/GCF_002105695.1_ASM210569v1	./data/refseq/bacteria/GCF_002105695.1/GCF_002105695.1_ASM210569v1_assembly_stats.txt
GCF_002105715.1	PRJNA224116	SAMN03354355			na		1639	1639	Listeria monocytogenes	strain=CFSAN004330		latest	Complete Genome	Major	Full	2017/04/24	ASM210571v1	FDA/CFSAN	GCA_002105715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/715/GCF_002105715.1_ASM210571v1	./data/refseq/bacteria/GCF_002105715.1/GCF_002105715.1_ASM210571v1_assembly_stats.txt
