assembly_accession	start	end	orientation
GCF_002863725.1	70813	72355	+
GCF_002863725.1	580986	582528	+
GCF_002863725.1	2810239	2811781	-
GCF_002863725.1	2898472	2900014	-
GCF_002863725.1	2903906	2905448	-
GCF_002863725.1	3124000	3125542	-
GCF_002863725.1	3129536	3131078	-
GCF_002863725.1	3253968	3255510	-
GCF_002863725.1	312270	313812	+
GCF_003522555.1	25219	26761	+
GCF_003522555.1	134423	135965	+
GCF_003522555.1	139841	141383	+
GCF_003522555.1	358533	360075	+
GCF_003522555.1	363951	365493	+
GCF_003522555.1	454088	455630	+
GCF_003522555.1	2669526	2671068	-
GCF_003522555.1	3161569	3163111	-
GCF_003522555.1	3167035	3168577	-
GCF_003522555.1	3207752	3209294	-
GCF_003522555.1	307385	308927	+
GCF_004319645.1	25249	26791	+
GCF_004319645.1	134609	136151	+
GCF_004319645.1	140027	141569	+
GCF_004319645.1	383246	384788	+
GCF_004319645.1	388664	390206	+
GCF_004319645.1	478767	480309	+
GCF_004319645.1	2600386	2601928	-
GCF_004319645.1	3090139	3091681	-
GCF_004319645.1	3095643	3097184	-
GCF_004319645.1	3136392	3137934	-
GCF_004319645.1	151249	152791	+
GCF_004355205.1	9768	11310	+
GCF_004355205.1	15271	16813	+
GCF_004355205.1	471741	473283	+
GCF_004355205.1	2771271	2772813	-
GCF_004355205.1	2859938	2861480	-
GCF_004355205.1	2865357	2866899	-
GCF_004355205.1	3085055	3086597	-
GCF_004355205.1	3090473	3092015	-
GCF_004355205.1	3199982	3201523	-
GCF_004355205.1	3282353	3283895	+
GCF_004355205.1	3323057	3324599	+
GCF_004355205.1	3333095	3334637	-
GCF_004355205.1	820521	822063	+
GCF_009665455.1	1331697	1333239	-
GCF_009665455.1	1441807	1443349	-
GCF_009665455.1	1447279	1448821	-
GCF_009665455.1	1669220	1670762	-
GCF_009665455.1	1674756	1676298	-
GCF_009665455.1	1784955	1786497	-
GCF_009665455.1	1902672	1904214	+
GCF_009665455.1	1944354	1945896	+
GCF_009665455.1	1949789	1951331	+
GCF_009665455.1	2444083	2445625	+
GCF_009665455.1	818587	820129	-
GCF_009665475.1	1444676	1446218	-
GCF_009665475.1	1530868	1532410	-
GCF_009665475.1	1536218	1537760	-
GCF_009665475.1	1754424	1755966	-
GCF_009665475.1	1759985	1761527	-
GCF_009665475.1	1869104	1870646	-
GCF_009665475.1	1951523	1953065	+
GCF_009665475.1	1992179	1993721	+
GCF_009665475.1	1997682	1999223	+
GCF_009665475.1	2444595	2446137	+
GCF_009665475.1	991195	992737	-
GCF_009764095.1	34	1576	-
GCF_009764095.1	85877	87419	+
GCF_009764095.1	225278	226820	+
GCF_009764095.1	230813	232355	+
GCF_009764095.1	468695	470237	+
GCF_009764095.1	474131	475673	+
GCF_009764095.1	562564	564106	+
GCF_009764095.1	2694002	2695543	-
GCF_009764095.1	3180034	3181576	-
GCF_009764095.1	3185387	3186929	-
GCF_009764095.1	1727568	1729110	+
GCF_009764115.1	12540	14082	+
GCF_009764115.1	2367746	2369287	-
GCF_009764115.1	2455773	2457315	-
GCF_009764115.1	2461243	2462785	-
GCF_009764115.1	2699163	2700705	-
GCF_009764115.1	2704733	2706275	-
GCF_009764115.1	2850693	2852235	-
GCF_009764115.1	2933041	2934583	+
GCF_009764115.1	2973179	2974721	+
GCF_009764115.1	2978649	2980191	+
GCF_009764115.1	618493	620034	+
GCF_012275045.1	849773	851315	-
GCF_012275045.1	940601	942143	-
GCF_012275045.1	946303	947845	-
GCF_012275045.1	1164001	1165543	-
GCF_012275045.1	1633780	1635322	-
GCF_012275045.1	1639163	1640705	-
GCF_012275045.1	1679813	1681355	-
GCF_012275045.1	1761897	1763439	+
GCF_012275045.1	1861003	1862545	+
GCF_012275045.1	1866386	1867928	+
GCF_012275045.1	1377352	1378894	-
GCF_014107515.1	137615	139167	-
GCF_014107515.1	644487	646039	-
GCF_014107515.1	650037	651589	-
GCF_014107515.1	690813	692365	-
GCF_014107515.1	780163	781715	+
GCF_014107515.1	951528	953080	+
GCF_014107515.1	957127	958679	+
GCF_014107515.1	1196571	1198123	+
GCF_014107515.1	1201921	1203473	+
GCF_014107515.1	1308544	1310096	+
GCF_014107515.1	1759032	1760584	+
GCF_014211935.1	1319213	1320755	-
GCF_014211935.1	1426057	1427599	-
GCF_014211935.1	1431492	1433034	-
GCF_014211935.1	1652599	1654141	-
GCF_014211935.1	1657951	1659493	-
GCF_014211935.1	1698332	1699874	-
GCF_014211935.1	1780696	1782238	+
GCF_014211935.1	1888113	1889655	+
GCF_014211935.1	1893650	1895192	+
GCF_014211935.1	2349597	2351139	+
GCF_014211935.1	833019	834561	-
GCF_000009745.1	32721	34263	+
GCF_000009745.1	177888	179430	+
GCF_000009745.1	717233	718775	+
GCF_000009745.1	2946931	2948473	-
GCF_000009745.1	2952669	2954207	-
GCF_000009745.1	3041405	3042947	-
GCF_000009745.1	3261627	3263169	-
GCF_000009745.1	3303432	3304974	-
GCF_000009745.1	305644	307185	+
GCF_000039765.1	475697	477239	-
GCF_000039765.1	932188	933730	-
GCF_000039765.1	937691	939233	-
GCF_000039765.1	978395	979937	-
GCF_000039765.1	1060767	1062311	+
GCF_000039765.1	1170279	1171821	+
GCF_000039765.1	1389738	1391280	+
GCF_000039765.1	1478322	1479864	+
GCF_000039765.1	1579204	1580746	+
GCF_000342305.2	824784	826326	-
GCF_000342305.2	1262159	1263701	+
GCF_000342305.2	1471664	1473206	+
GCF_000186585.1	48090	49632	+
GCF_000186585.1	157221	158765	+
GCF_000186585.1	376336	377878	+
GCF_000186585.1	381839	383383	+
GCF_000186585.1	470454	471997	+
GCF_000186585.1	2663885	2665427	-
GCF_000186585.1	3119214	3120757	-
GCF_000186585.1	3159891	3161432	-
GCF_000186585.1	292504	294046	+
GCF_002224265.1	153239	154779	-
GCF_002224265.1	918012	919554	-
GCF_002224265.1	1397342	1398884	-
GCF_002224265.1	1402777	1404319	-
GCF_002224265.1	1458562	1460104	-
GCF_002224265.1	1542287	1543829	+
GCF_002224265.1	1650890	1652431	+
GCF_002224265.1	1656440	1657981	+
GCF_002224265.1	1876599	1878141	+
GCF_002224265.1	1882033	1883575	+
GCF_002224265.1	1970749	1972291	+
GCF_003047125.1	1854648	1856190	-
GCF_003047125.1	2351172	2352714	-
GCF_003047125.1	2356608	2358150	-
GCF_003047125.1	2396799	2398341	-
GCF_003047125.1	2479176	2480718	+
GCF_003047125.1	2587984	2589526	+
GCF_003047125.1	2593521	2595063	+
GCF_003047125.1	2811345	2812886	+
GCF_003047125.1	2816781	2818323	+
GCF_003047125.1	2905438	2906980	+
GCF_003047125.1	1061953	1063495	+
