assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_011383045.1	NZ_CP049942.1	3911570	1967830	0.0598044204377327	-0.0637863980078779	-482.8484113288128	11915.856313931332	3998116
GCF_012516515.1	NZ_CP051260.1	10	1984180	0.0612584229694566	-0.0545980158313306	-0.0317564788153022	12154.705627948442	4115975
GCF_013255765.1	NZ_CP053894.1	3866100	1886770	0.0591101027113422	-0.0607685562190198	-716.4471215585523	11311.672221381712	3983870
GCF_013256075.1	NZ_CP053898.1	4040620	2015350	0.0579522483362469	-0.0607928499243329	-481.1358015440813	11831.071466492029	4161306
GCF_013343255.1	NZ_CP045257.1	4118150	1938480	0.0605781973365507	-0.062356525344508	-1700.0900416495608	11893.868960552278	4218783
GCF_013357405.1	NZ_CP053615.1	2546190	452590	0.0638815395500854	-0.0578463748683645	-9414.164470609425	2696.9966348039907	4055574
GCF_013357425.1	NZ_CP053616.1	3671850	1577510	0.0638902569795889	-0.0578415396248126	-1970.3148278797908	10143.678809090748	4055642
GCF_013357445.1	NZ_CP053614.1	587560	2651430	0.0584619898755524	-0.0627693844118467	-3966.2968189081816	8099.754227001463	4029664
GCF_013357465.1	NZ_CP053681.1	1962330	25900	0.0593340788726117	-0.0627884324983693	-12098.520457863837	60.2904490685218	3970238
GCF_013357485.1	NZ_CP053682.1	745190	2779170	0.059315095829321	-0.0627897131208757	-4975.720608695712	7088.878822312554	3970204
GCF_013357505.1	NZ_CP053683.1	1455180	3568670	0.0566616249258181	-0.0635827428091209	-9508.496470210972	2468.976222292534	4120711
GCF_013357525.1	NZ_CP053718.1	4055170	2135450	0.0526631919552754	-0.0617574222745857	-607.1364364613488	11254.73626957348	4055965
GCF_013357545.1	NZ_CP053684.1	350130	2443840	0.0593111506917501	-0.062828045318216	-2220.619209839856	10197.755258459252	4104163
GCF_013357565.1	NZ_CP053685.1	1101210	3076290	0.0571014240269281	-0.0633136151943863	-7150.765335990947	4127.551553322152	3920300
GCF_013357585.1	NZ_CP053719.1	1323290	3500350	0.0616376348672871	-0.0610783935617176	-8027.635736702416	5391.25582690176	4203751
GCF_013358795.1	NZ_CP046048.1	43740	2192200	0.0590756391805456	-0.0598664527846973	-185.41984231415165	12506.758789180143	4172466
GCF_014843115.1	NZ_CP062146.1	3986360	1947330	0.0593511028096239	-0.0604182972476651	-633.3207694803222	11686.512342906246	4072318
GCF_014931585.1	NZ_CP047929.1	2852470	826790	0.0574210924892058	-0.0597927386109638	-6991.043378616983	5121.338925995129	4038038
GCF_015169015.1	NZ_CP063440.1	3927420	1936090	0.0602178776997484	-0.060299341044437	-213.0522561395941	11794.893866478871	4013382
GCF_015693865.1	NZ_CP065147.1	3786540	1837990	0.0608656226694667	-0.0602753868103412	-336.0901180063564	11409.157826224364	3919144
GCF_015693965.1	NZ_CP065148.1	3786540	1837990	0.0608656678582487	-0.0602775266065144	-336.49816308832004	11409.166731125735	3919144
GCF_015693985.1	NZ_CP065144.1	3786350	1837990	0.0610009470332747	-0.060287799589928	-339.15865466378455	11407.089018654046	3912751
GCF_015694005.1	NZ_CP065145.1	1510020	3480670	0.0608587408407724	-0.0602603394062243	-9189.93749872558	2803.48331460331	3919452
GCF_015694025.1	NZ_CP065146.1	3784950	1837990	0.0610125846317168	-0.0602756284099739	-326.09349254518725	11409.341513399562	3911345
GCF_016725905.1	NZ_CP068152.1	805280	2780530	0.0614628555989073	-0.0618949005359279	-5051.99207956031	7088.469614359671	4035539
GCF_016772335.1	NZ_CP044436.1	4050470	1937880	0.059092414674852	-0.0601548157736513	-860.2767148200821	11848.339245515075	4216749
GCF_016772355.1	NZ_CP044437.1	4050470	1937880	0.0598724447237722	-0.0601548157736513	-860.2767148200822	11848.339245515075	4183869
GCF_016939715.1	NZ_CP070569.1	180	2103080	0.0617300766914241	-0.0629358206213475	-5.840501057490493	12980.719201478538	4166432
GCF_016939735.1	NZ_CP070572.1	380	2103160	0.0617294267182265	-0.0629302442652217	-6.259466337591464	12978.631978451109	4166429
GCF_017161055.1	NZ_CP046049.1	523740	2533490	0.0609728439577067	-0.0585723354333164	-3069.5450164736167	9184.837506033118	4014453
GCF_017901195.1	NZ_CP072779.1	10	2019050	0.0621879116280418	-0.053668436802588	-0.0498971616618677	12555.969287326412	4156152
GCF_018138945.1	NZ_CP073248.1	1841740	3742890	0.0643958661699346	-0.058759637979103	-11072.68388347125	1169.9504841473588	3924008
GCF_018138985.1	NZ_CP073246.1	3470630	1494520	0.0640551545522285	-0.0593603365734171	-2156.086815589308	9574.48625893507	3814885
GCF_018139005.1	NZ_CP073247.1	3050910	1000190	0.0624930849190931	-0.0569694276226129	-5290.677274339372	6392.16283235523	3952956
GCF_018139105.1	NZ_CP073245.1	785550	2819490	0.0593063220489203	-0.0627839298013909	-5305.10623656284	6757.449670315488	3970133
GCF_018336495.1	NZ_CP047589.1	3916430	1906840	0.0585704841553073	-0.0609940526027857	-982.978220517832	11274.34245620978	4014504
GCF_900635965.1	NZ_LR134205.1	3789120	1851070	0.0598551794114921	-0.0639310832136855	-1175.252869925651	11214.91934564946	3875274
GCF_000069965.1	NC_010554.1	3356670	1335120	0.0587384860508878	-0.0644271791072834	-5142.508862588969	7881.775902608002	4063606
GCF_000444425.1	NC_022000.1	3351100	1432040	0.0578526286597158	-0.0639323243152177	-4011.993343288498	8257.348553850592	3846754
