assembly_accession	start	end	orientation
GCF_013343255.1	4108569	4110121	-
GCF_013357405.1	1362759	1364305	-
GCF_013357405.1	1997024	1998575	-
GCF_013357405.1	2245116	2246664	-
GCF_013357405.1	2281684	2283232	-
GCF_013357405.1	2554226	2555777	+
GCF_013357405.1	2864930	2866477	+
GCF_013357405.1	3376827	3378375	+
GCF_013357425.1	446656	448204	+
GCF_013357425.1	2488219	2489770	-
GCF_013357425.1	3122491	3124041	-
GCF_013357425.1	3370580	3372129	-
GCF_013357425.1	3407148	3408700	-
GCF_013357425.1	3679693	3681244	+
GCF_013357425.1	3990396	3991948	+
GCF_013357445.1	248356	249888	-
GCF_013357445.1	577988	579529	-
GCF_013357445.1	905784	907325	+
GCF_013357445.1	942187	943731	+
GCF_013357445.1	1174784	1176324	+
GCF_013357445.1	1798899	1800441	+
GCF_013357445.1	3798825	3800363	-
GCF_013357465.1	1173290	1174832	-
GCF_013357465.1	1623115	1624657	-
GCF_013357465.1	1952759	1954301	-
GCF_013357465.1	2250356	2251898	+
GCF_013357465.1	2286764	2288306	+
GCF_013357465.1	2519363	2520905	+
GCF_013357465.1	3143601	3145143	+
GCF_013357485.1	406164	407711	-
GCF_013357485.1	735800	737351	-
GCF_013357485.1	1033402	1034949	+
GCF_013357485.1	1069791	1071348	+
GCF_013357485.1	1302397	1303945	+
GCF_013357485.1	1926638	1928190	+
GCF_013357485.1	3926559	3928106	-
GCF_013357505.1	624793	626340	-
GCF_013357505.1	1139222	1140772	-
GCF_013357505.1	1445803	1447355	-
GCF_013357505.1	1775325	1776876	+
GCF_013357505.1	1811895	1813446	+
GCF_013357505.1	2052860	2054412	+
GCF_013357505.1	2675217	2676766	+
GCF_013357525.1	134311	135857	+
GCF_013357525.1	559087	560634	+
GCF_013357525.1	990046	991593	+
GCF_013357525.1	3056711	3058263	-
GCF_013357525.1	3680578	3682122	-
GCF_013357525.1	3919171	3920723	-
GCF_013357525.1	3955543	3957092	-
GCF_013357545.1	33975	35526	-
GCF_013357545.1	340553	342104	-
GCF_013357545.1	615922	617468	+
GCF_013357545.1	652294	653839	+
GCF_013357545.1	894883	896429	+
GCF_013357545.1	1519749	1521294	+
GCF_013357545.1	3599371	3600921	-
GCF_013357565.1	230403	231955	-
GCF_013357565.1	772660	774212	-
GCF_013357565.1	1091865	1093417	-
GCF_013357565.1	1336772	1338324	+
GCF_013357565.1	1373326	1374878	+
GCF_013357565.1	1628738	1630290	+
GCF_013357565.1	2237828	2239380	+
GCF_013357585.1	533628	535180	-
GCF_013357585.1	964591	966140	-
GCF_013357585.1	1313907	1315458	-
GCF_013357585.1	1579939	1581482	+
GCF_013357585.1	1616306	1617854	+
GCF_013357585.1	1857169	1858719	+
GCF_013357585.1	2573845	2575397	+
GCF_013358795.1	51581	53130	+
GCF_013358795.1	347641	349191	+
GCF_013358795.1	384043	385592	+
GCF_013358795.1	624909	626458	+
GCF_013358795.1	1255397	1256945	+
GCF_013358795.1	3341574	3343125	-
GCF_013358795.1	3858956	3860505	-
GCF_014843115.1	145603	147145	+
GCF_014843115.1	181984	183526	+
GCF_014843115.1	455018	456560	+
GCF_014843115.1	1096579	1098121	+
GCF_014843115.1	3117472	3119014	-
GCF_014843115.1	3682491	3684033	-
GCF_014843115.1	3976793	3978335	-
GCF_014931585.1	1700275	1701814	-
GCF_014931585.1	2341914	2343455	-
GCF_014931585.1	2589781	2591321	-
GCF_014931585.1	2626318	2627854	-
GCF_014931585.1	2860513	2862054	+
GCF_014931585.1	3155084	3156622	+
GCF_014931585.1	3709372	3710913	+
GCF_015169015.1	144871	146413	+
GCF_015169015.1	181142	182684	+
GCF_015169015.1	443798	445340	+
GCF_015169015.1	1085369	1086911	+
GCF_015169015.1	3066556	3068098	-
GCF_015169015.1	3623563	3625105	-
GCF_015169015.1	3917857	3919399	-
GCF_015693865.1	152424	153966	+
GCF_015693865.1	188827	190369	+
GCF_015693865.1	653057	654599	+
GCF_015693865.1	2610967	2612509	-
GCF_015693865.1	3255957	3257499	-
GCF_015693865.1	3477305	3478847	-
GCF_015693865.1	3776967	3778509	-
GCF_015693965.1	152424	153966	+
GCF_015693965.1	188827	190369	+
GCF_015693965.1	653057	654599	+
GCF_015693965.1	2610967	2612509	-
GCF_015693965.1	3255957	3257499	-
GCF_015693965.1	3477305	3478847	-
GCF_015693965.1	3776967	3778509	-
GCF_015693985.1	152424	153966	+
GCF_015693985.1	188827	190369	+
GCF_015693985.1	653057	654599	+
GCF_015693985.1	2610974	2612516	-
GCF_015693985.1	3255964	3257506	-
GCF_015693985.1	3477312	3478854	-
GCF_015693985.1	3776974	3778516	-
GCF_015694005.1	334467	336009	-
GCF_015694005.1	979457	980999	-
GCF_015694005.1	1200805	1202347	-
GCF_015694005.1	1500467	1502009	-
GCF_015694005.1	1795068	1796610	+
GCF_015694005.1	1831471	1833013	+
GCF_015694005.1	2295701	2297243	+
GCF_015694025.1	152424	153966	+
GCF_015694025.1	188827	190369	+
GCF_015694025.1	653057	654599	+
GCF_015694025.1	2609543	2611085	-
GCF_015694025.1	3254561	3256103	-
GCF_015694025.1	3475909	3477451	-
GCF_015694025.1	3775568	3777110	-
GCF_016725905.1	312563	314105	-
GCF_016725905.1	559133	560675	-
GCF_016725905.1	595604	597146	-
GCF_016725905.1	813133	814675	+
GCF_016725905.1	1108654	1110196	+
GCF_016725905.1	1552037	1553579	+
GCF_016725905.1	3622512	3624054	-
GCF_016772335.1	122571	124113	+
GCF_016772335.1	158956	160498	+
GCF_016772335.1	399920	401462	+
GCF_016772335.1	1032042	1033584	+
GCF_016772335.1	3160102	3161644	-
GCF_016772335.1	3676099	3677641	-
GCF_016772335.1	4040904	4042446	-
GCF_016772355.1	122571	124113	+
GCF_016772355.1	158956	160498	+
GCF_016772355.1	399920	401462	+
GCF_016772355.1	1032042	1033584	+
GCF_016772355.1	3160102	3161644	-
GCF_016772355.1	3676099	3677641	-
GCF_016772355.1	4040904	4042446	-
GCF_016939715.1	228169	229711	+
GCF_016939715.1	264546	266088	+
GCF_016939715.1	505419	506961	+
GCF_016939715.1	1221951	1223493	+
GCF_016939715.1	3279668	3281210	-
GCF_016939715.1	3780711	3782253	-
GCF_016939715.1	4157346	4158888	-
GCF_016939735.1	228253	229795	+
GCF_016939735.1	264630	266172	+
GCF_016939735.1	505503	507045	+
GCF_016939735.1	1222035	1223577	+
GCF_016939735.1	3279752	3281294	-
GCF_016939735.1	3780797	3782339	-
GCF_016939735.1	4157427	4158969	-
GCF_017161055.1	265165	266700	-
GCF_017161055.1	301558	303098	-
GCF_017161055.1	531776	533317	+
GCF_017161055.1	847442	848983	+
GCF_017161055.1	1442290	1443832	+
GCF_017161055.1	3367370	3368910	-
GCF_017161055.1	4003565	4005106	-
GCF_017901195.1	120081	121623	+
GCF_017901195.1	156580	158122	+
GCF_017901195.1	402633	404175	+
GCF_017901195.1	1034928	1036470	+
GCF_017901195.1	3154420	3155962	-
GCF_017901195.1	3675688	3677230	-
GCF_017901195.1	4026764	4028306	-
GCF_018138945.1	705902	707443	-
GCF_018138945.1	1336792	1338332	-
GCF_018138945.1	1580122	1581658	-
GCF_018138945.1	1616506	1618044	-
GCF_018138945.1	1849583	1851123	+
GCF_018138945.1	2145611	2147152	+
GCF_018138945.1	2568085	2569623	+
GCF_018138985.1	394095	395630	+
GCF_018138985.1	2363668	2365203	-
GCF_018138985.1	2977484	2979021	-
GCF_018138985.1	3216917	3218459	-
GCF_018138985.1	3253311	3254846	-
GCF_018138985.1	3478663	3480203	+
GCF_018138985.1	3786848	3788389	+
GCF_018139005.1	1830667	1832209	-
GCF_018139005.1	2462945	2464486	-
GCF_018139005.1	2704607	2706138	-
GCF_018139005.1	2740868	2742408	-
GCF_018139005.1	3058750	3060287	+
GCF_018139005.1	3366717	3368257	+
GCF_018139005.1	3781017	3782552	+
GCF_018139105.1	446545	448084	-
GCF_018139105.1	776176	777712	-
GCF_018139105.1	1073764	1075304	+
GCF_018139105.1	1110167	1111709	+
GCF_018139105.1	1342763	1344291	+
GCF_018139105.1	1966994	1968524	+
GCF_018139105.1	3966879	3968417	-
GCF_018336495.1	122775	124317	+
GCF_018336495.1	159177	160719	+
GCF_018336495.1	435235	436777	+
GCF_018336495.1	1071434	1072976	+
GCF_018336495.1	2996517	2998059	-
GCF_018336495.1	3591390	3592932	-
GCF_018336495.1	3907059	3908601	-
GCF_900635965.1	123516	125058	+
GCF_900635965.1	159998	161540	+
GCF_900635965.1	404540	406082	+
GCF_900635965.1	1034670	1036212	+
GCF_900635965.1	2982619	2984161	-
GCF_900635965.1	3485448	3486990	-
GCF_900635965.1	3779743	3781285	-
GCF_000069965.1	452965	454507	+
GCF_000069965.1	2452500	2454042	-
GCF_000069965.1	3036074	3037616	-
GCF_000069965.1	3347291	3348833	-
GCF_000069965.1	3569987	3571529	+
GCF_000069965.1	3606562	3608104	+
GCF_000069965.1	3876855	3878397	+
GCF_000444425.1	619296	620838	+
GCF_000444425.1	2590106	2591648	-
GCF_000444425.1	3030725	3032267	-
GCF_000444425.1	3341531	3343073	-
GCF_000444425.1	3569646	3571188	+
GCF_000444425.1	3841465	3843007	+
