assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001543225.1	NZ_CP014179.1	5194560	2507000	0.1598278319430688	-0.1613092601033492	-2766.471520377697	41167.01178710032	5226939
GCF_001654475.1	NZ_CP015779.1	5197050	2506980	0.1599823047017554	-0.1611550546197455	-2760.6474822498794	41174.52006720589	5227292
GCF_001683065.1	NZ_CP012729.1	5196850	2506930	0.1599570152643428	-0.1613026792921001	-2805.156309301725	41167.6426919447	5227092
GCF_001683095.1	NZ_CP012730.1	5198670	2506920	0.1599675665588133	-0.1611424098862535	-2793.1762532599287	41166.4698412753	5228660
GCF_001683135.1	NZ_CP012720.1	5196280	2506930	0.1598321352380189	-0.1613083682055908	-2795.1320702441967	41167.33107885947	5228656
GCF_001683155.1	NZ_CP012721.1	5196280	2506930	0.1598322547529092	-0.1613097839726362	-2795.482471018858	41167.33107885947	5228657
GCF_001683175.1	NZ_CP012722.1	5196280	2506930	0.1598341888462968	-0.1613090254965293	-2794.7873639791032	41167.8381665835	5228658
GCF_001683195.1	NZ_CP012723.1	5196280	2506930	0.1598321352380189	-0.1613087142965729	-2795.2251462224804	41167.33107885947	5228656
GCF_001683215.1	NZ_CP012724.1	5194720	2506930	0.1598331929553336	-0.1614420728389143	-2805.6363752287434	41167.66302982524	5227094
GCF_001683235.1	NZ_CP012725.1	5196850	2506930	0.1599559757471465	-0.1613017802255191	-2805.1782118073074	41167.37122426992	5227091
GCF_001683255.1	NZ_CP012726.1	5197070	2506970	0.1599664612948947	-0.1612888879812647	-2805.472391170112	41166.98203244295	5227060
GCF_001683275.1	NZ_CP012727.1	5197100	2506930	0.159970029597779	-0.1612854557963976	-2805.412713259417	41167.24388374226	5227090
GCF_001683295.1	NZ_CP012728.1	5194700	2506930	0.1598373686551384	-0.1614359992800692	-2802.6207185308544	41168.61612635382	5227079
GCF_001936375.1	NZ_CP018903.1	5197310	2506950	0.159923528217287	-0.1610757751713979	-2759.2247461931006	41158.55827222564	5227565
GCF_001990245.1	NZ_CP019588.1	5196290	2506980	0.1598223494642728	-0.1613068389290509	-2795.76136646875	41165.28771812266	5228667
GCF_002208785.1	NZ_CP022044.1	2802070	78460	0.16435313342186	-0.1614387580328686	-42865.99489305642	1103.978708266026	5228806
GCF_002277915.1	NZ_CP023001.1	2994760	272240	0.1644628049331396	-0.1614671832727154	-39628.56235218734	4331.214085409302	5245242
GCF_002356575.1	NZ_AP014833.1	239910	2962800	0.1614053981983417	-0.1643529702131263	-4093.914243458472	39855.35511878295	5228065
GCF_002980615.3	NZ_CP066168.1	5196950	2507610	0.1598071397693332	-0.1612932485052043	-2779.8327064968107	41181.67228721933	5229731
GCF_003227955.1	NZ_CP029805.1	5196120	2506960	0.15983694794811	-0.1613049244323686	-2787.8411489181326	41170.94620774245	5228599
GCF_003410255.1	NZ_CP031642.1	1560	2605070	0.1649612454581283	-0.1608057212797035	-4.918435808515762	42943.265180120194	5231857
GCF_003410355.1	NZ_CP031643.1	5261440	2581570	0.1611948605199588	-0.1597872985915226	-718.1107787163265	42687.25298742527	5291783
GCF_004328845.1	NZ_CP026608.1	1036140	3628930	0.1651640843625823	-0.1624223448865669	-15937.304113952605	26887.210115407	5294779
GCF_006088855.1	NZ_CP029323.1	5180940	2493570	0.1600306183528131	-0.1611558582045143	-2885.927884714204	41002.67236567535	5213297
GCF_006742565.1	NZ_AP019731.1	4122910	1402930	0.1645981810420708	-0.1613411409380832	-19870.963812379057	24013.510332454927	5209717
GCF_009806595.1	NZ_CP047097.1	4379170	1657130	0.1642694854723133	-0.1614447727289606	-16236.4381578112	27709.48115700549	5225746
GCF_009806615.1	NZ_CP047098.1	2390070	5112410	0.1614297154613726	-0.1643731737931189	-39514.84718579977	4432.16494078645	5227419
GCF_009806635.1	NZ_CP047099.1	379430	2884550	0.1643726014750332	-0.1614354883640824	-5556.127770797796	35621.542543380754	5227419
GCF_009806655.1	NZ_CP047104.1	2987740	265690	0.1643503284529057	-0.1614488088611326	-39713.01089841605	4234.171398323543	5227454
GCF_009806675.1	NZ_CP047107.1	1758130	4480220	0.1614427928064334	-0.1643470600166522	-28472.73826573617	15473.452252669013	5227452
GCF_009806695.1	NZ_CP047111.1	2871380	365980	0.1614542106974118	-0.1643533822579979	-35641.64905370536	5535.453778579729	5227450
GCF_012273315.1	NZ_CP050970.1	2445070	4950340	0.164362046206853	-0.1616081561826116	-39830.62195693696	1346.5177175183226	5251490
GCF_012273335.1	NZ_CP050971.1	2817940	95630	0.1642596474596016	-0.1614267492263449	-42570.53716497541	1375.1802283948673	5255974
GCF_012273355.1	NZ_CP050972.1	290620	3012990	0.1614205273406205	-0.1640875325256894	-4782.941443262862	39162.05990130728	5240765
GCF_012273375.1	NZ_CP050973.1	3553840	1048500	0.1614408642061265	-0.1643564768587336	-24100.27821081177	17076.613854469648	5227345
GCF_013349165.1	NZ_CP054797.1	2822670	100580	0.1641512411553263	-0.1614414581897589	-42502.73798719569	1443.086380617446	5261520
GCF_013349185.1	NZ_CP054800.1	2679020	5264970	0.1623057039161467	-0.1428167490694419	-38524.05131765604	3602.1528824525108	5272559
GCF_013349245.1	NZ_CP054816.1	2680200	5180	0.1648392291229634	-0.1626440413547192	-43575.57843238679	-0.2051282051282051	5135792
GCF_014249775.1	NZ_CP060194.1	5195040	2507000	0.1598450200332367	-0.1613059802328622	-2768.9680133153424	41171.03888509912	5227419
GCF_000007845.1	NC_003997.3	5197050	2506880	0.159983754504013	-0.1611630147241381	-2765.6324255660147	41173.2959163843	5227293
GCF_000008165.1	NC_005945.1	5198410	2506920	0.1599637213349472	-0.1611696417404937	-2792.9724551515505	41169.004179015006	5228663
GCF_000832635.1	NZ_CP009541.1	2623830	5217830	0.162297429862403	-0.149261221428459	-39443.941648733686	2792.0106431247027	5227496
GCF_000742895.1	NZ_CP007666.1	4103260	1379800	0.1643141018848073	-0.1614377105900547	-20331.260672061224	23635.66043887372	5229469
GCF_000008445.1	NC_007530.2	5195040	2507000	0.1598410520428501	-0.1613009021493102	-2768.610627687012	41170.368872798455	5227419
GCF_000022865.1	NC_012659.1	5194940	2506900	0.1598399921032969	-0.1613009021493102	-2768.8797866172818	41170.78923275296	5227419
GCF_000512775.2	NZ_CP001974.2	5196450	2507110	0.1598250442233196	-0.1613003008459981	-2791.724952249642	41168.41801004129	5228828
GCF_000512835.2	NZ_CP001970.2	5198600	2507190	0.1599390572429946	-0.1611722234367721	-2794.477246929784	41166.89880813081	5228842
GCF_000258885.1	NC_017729.1	5186570	2497210	0.160057298099498	-0.1613336983057864	-2900.5054176133617	41068.5556612019	5218947
GCF_000295695.2	NZ_CP047131.1	5180750	2493280	0.1600112952536777	-0.1611485145943133	-2888.2065915331154	41003.62764576072	5213532
GCF_000583105.1	NZ_CP006742.1	5178310	2492380	0.1600672865121954	-0.1612004824186693	-2879.6910608027424	40999.50140523962	5210966
GCF_000558985.1	NZ_CM002398.1	5201950	2509040	0.159895971595586	-0.1611325208264474	-2789.313494579216	41185.205631282726	5232192
GCF_000558965.1	NZ_CM002401.1	5195940	2507750	0.1598017002369492	-0.1612700221236154	-2760.736794959877	41171.7612610622	5228314
GCF_000559005.1	NZ_CM002395.1	5195590	2507290	0.1598096665520968	-0.161308673280775	-2778.229052833473	41166.71257249486	5227966
GCF_000832785.1	NZ_CP009598.1	4862780	2357280	0.1614438290777639	-0.1642945831452903	-2705.9974414780168	38458.36535912554	5228687
GCF_000833275.1	NZ_CP009315.1	1807410	4311760	0.1643984710241863	-0.1612941491417882	-29471.4479488071	11699.689541037158	5228731
