assembly_accession	start	end	orientation
GCF_001867065.1	1096043	1097561	+
GCF_001867065.1	1918043	1919561	-
GCF_001867065.1	2297655	2299173	-
GCF_001867085.1	678808	680326	+
GCF_001867085.1	1095948	1097466	+
GCF_001867085.1	1918282	1919800	-
GCF_001867085.1	2297756	2299274	-
GCF_001867105.1	678806	680324	+
GCF_001867105.1	1095944	1097462	+
GCF_001867105.1	1918286	1919804	-
GCF_001867105.1	2297820	2299338	-
GCF_001867125.1	642136	643654	+
GCF_001867125.1	1059171	1060689	+
GCF_001867125.1	1879793	1881311	-
GCF_001867125.1	2259316	2260834	-
GCF_001867145.1	642128	643646	+
GCF_001867145.1	1059265	1060783	+
GCF_001867145.1	1881268	1882786	-
GCF_001867145.1	2260786	2262304	-
GCF_001867165.1	678804	680322	+
GCF_001867165.1	1096022	1097540	+
GCF_001867165.1	1918029	1919547	-
GCF_001867165.1	2297544	2299062	-
GCF_001922265.1	642977	644503	+
GCF_001922265.1	1060494	1062020	+
GCF_001922265.1	1883613	1885137	-
GCF_001922265.1	2262359	2263885	-
GCF_001922285.1	643051	644569	+
GCF_001922285.1	1060582	1062100	+
GCF_001922285.1	1883399	1884916	-
GCF_001922285.1	2262130	2263648	-
GCF_001942005.2	619227	620746	+
GCF_001942005.2	1030224	1031743	+
GCF_001942005.2	1858312	1859831	-
GCF_001942005.2	2231619	2233138	-
GCF_001969085.2	643004	644522	+
GCF_001969085.2	1060215	1061733	+
GCF_001969085.2	1883465	1884983	-
GCF_001969085.2	2263501	2265019	-
GCF_001969145.1	643048	644566	+
GCF_001969145.1	1060581	1062097	+
GCF_001969145.1	1885300	1886816	-
GCF_001969145.1	2264121	2265639	-
GCF_001969165.3	643010	644528	+
GCF_001969165.3	1060300	1061818	+
GCF_001969165.3	1883623	1885141	-
GCF_001969165.3	2263412	2264930	-
GCF_001975165.1	619024	620551	+
GCF_001975165.1	992271	993798	+
GCF_001975165.1	1820310	1821837	-
GCF_001975165.1	2231346	2232873	-
GCF_001989595.1	619387	620906	+
GCF_001989595.1	1030388	1031907	+
GCF_001989595.1	1858961	1860480	-
GCF_001989595.1	2232359	2233878	-
GCF_002009415.1	619080	620607	+
GCF_002009415.1	1030084	1031611	+
GCF_002009415.1	1858215	1859742	-
GCF_002009415.1	2231390	2232917	-
GCF_002794435.1	619244	620763	+
GCF_002794435.1	1030146	1031665	+
GCF_002794435.1	1858714	1860233	-
GCF_002794435.1	2232017	2233536	-
GCF_002869805.1	619046	620565	+
GCF_002869805.1	992409	993928	+
GCF_002869805.1	1820765	1822284	-
GCF_002869805.1	2228830	2230349	+
GCF_004323775.1	619502	621021	+
GCF_004323775.1	992824	994344	+
GCF_004323775.1	1821396	1822915	-
GCF_004323775.1	2232402	2233921	-
GCF_004332355.1	619502	621021	+
GCF_004332355.1	992826	994345	+
GCF_004332355.1	1821398	1822917	-
GCF_004332355.1	2232404	2233923	-
GCF_004353245.1	619252	620771	+
GCF_004353245.1	992599	994118	+
GCF_004353245.1	1821172	1822691	-
GCF_004353245.1	2232180	2233699	-
GCF_004771435.1	619233	620752	+
GCF_004771435.1	992552	994071	+
GCF_004771435.1	1820780	1822299	-
GCF_004771435.1	2231789	2233308	-
GCF_004941425.1	619236	620755	+
GCF_004941425.1	992585	994104	+
GCF_004941425.1	1820815	1822334	-
GCF_004941425.1	2231824	2233343	-
GCF_006971245.1	619232	620759	+
GCF_006971245.1	992553	994080	+
GCF_006971245.1	1820801	1822328	-
GCF_006971245.1	2231807	2233334	-
GCF_006971425.1	619233	620760	+
GCF_006971425.1	992551	994078	+
GCF_006971425.1	1821110	1822637	-
GCF_006971425.1	2232118	2233645	-
GCF_006974085.1	619501	621028	+
GCF_006974085.1	992848	994375	+
GCF_006974085.1	1821409	1822936	-
GCF_006974085.1	2232417	2233944	-
GCF_008461625.1	619501	621020	+
GCF_008461625.1	992850	994369	+
GCF_008461625.1	1821080	1822599	-
GCF_008461625.1	2232088	2233607	-
GCF_008461845.1	619501	621020	+
GCF_008461845.1	992847	994366	+
GCF_008461845.1	1821077	1822596	-
GCF_008461845.1	2232085	2233604	-
GCF_008462025.1	619503	621022	+
GCF_008462025.1	992852	994371	+
GCF_008462025.1	1821421	1822940	-
GCF_008462025.1	2232429	2233948	-
GCF_009759725.1	619220	620739	+
GCF_009759725.1	992570	994089	+
GCF_009759725.1	1821139	1822658	-
GCF_009759725.1	2232148	2233667	-
GCF_009759745.1	619368	620887	+
GCF_009759745.1	992716	994235	+
GCF_009759745.1	1821285	1822804	-
GCF_009759745.1	2232294	2233813	-
GCF_009759765.1	619049	620568	+
GCF_009759765.1	992284	993803	+
GCF_009759765.1	1820764	1822283	-
GCF_009759765.1	2231809	2233328	-
GCF_009762695.1	642951	644469	+
GCF_009762695.1	1060240	1061758	+
GCF_009762695.1	1883812	1885330	-
GCF_009762695.1	2263602	2265120	-
GCF_009789115.1	619367	620886	+
GCF_009789115.1	992720	994239	+
GCF_009789115.1	1821287	1822806	-
GCF_009789115.1	2232295	2233814	-
GCF_009789135.1	619369	620888	+
GCF_009789135.1	992716	994235	+
GCF_009789135.1	1821285	1822804	-
GCF_009789135.1	2232293	2233812	-
GCF_009791415.1	619368	620887	+
GCF_009791415.1	992716	994235	+
GCF_009791415.1	1821289	1822808	-
GCF_009791415.1	2232296	2233815	-
GCF_013342965.1	619232	620759	+
GCF_013342965.1	1030234	1031761	+
GCF_013342965.1	1858841	1860368	-
GCF_013342965.1	2232160	2233687	-
GCF_018361455.1	722996	724515	+
GCF_901482545.1	71196	72714	-
GCF_901482545.1	820019	821537	+
GCF_901482545.1	1199707	1201225	+
GCF_901482545.1	2023181	2024699	-
GCF_901482565.1	439788	441307	+
GCF_901482565.1	850777	852296	+
GCF_901482565.1	1679733	1681252	-
GCF_901482565.1	2052923	2054442	-
GCF_000144675.2	619013	620532	+
GCF_000144675.2	1030002	1031521	+
GCF_000144675.2	1858282	1859801	-
GCF_000144675.2	2231473	2232992	-
GCF_000143705.2	619097	620616	+
GCF_000143705.2	1030129	1031648	+
GCF_000143705.2	1858289	1859808	-
GCF_000143705.2	2231491	2233010	-
GCF_000221625.1	619003	620522	+
GCF_000221625.1	1027535	1029054	+
GCF_000221625.1	1856290	1857809	-
GCF_000221625.1	2229569	2231088	-
GCF_000227605.3	642856	644374	+
GCF_000227605.3	1060362	1061880	+
GCF_000227605.3	1883780	1885298	-
GCF_000227605.3	2263354	2264872	-
GCF_000248375.2	643031	644549	+
GCF_000248375.2	1060321	1061839	+
GCF_000248375.2	1883306	1884824	-
GCF_000248375.2	2263095	2264613	-
GCF_000259155.4	678799	680318	+
GCF_000259155.4	1096037	1097555	+
GCF_000259155.4	1919303	1920822	-
GCF_000259155.4	2299162	2300680	-
GCF_000241855.1	619089	620608	+
GCF_000241855.1	1030118	1031637	+
GCF_000241855.1	1858899	1860418	-
GCF_000241855.1	2231978	2233497	-
GCF_000227175.1	619092	620611	+
GCF_000227175.1	1030118	1031637	+
GCF_000227175.1	1858783	1860302	-
GCF_000227175.1	2231863	2233382	-
GCF_000258385.1	618915	620434	+
GCF_000258385.1	1029931	1031450	+
GCF_000258385.1	1858845	1860364	-
GCF_000258385.1	2232042	2233561	-
GCF_000255935.1	619026	620545	+
GCF_000255935.1	1029952	1031470	+
GCF_000255935.1	1858745	1860264	-
GCF_000255935.1	2231916	2233435	-
GCF_000265545.3	1357489	1359008	-
GCF_000265545.3	1611449	1612968	+
GCF_000265545.3	1891878	1893397	-
GCF_000265545.3	2274854	2276373	-
GCF_000263755.5	642857	644375	+
GCF_000263755.5	1060363	1061881	+
GCF_000263755.5	1883521	1885039	-
GCF_000263755.5	2263099	2264617	-
