assembly_accession	start	end	orientation
GCF_001635895.1	263303	264851	+
GCF_001635895.1	1274581	1276129	-
GCF_001635895.1	1521586	1523134	-
GCF_001635935.1	17066	18614	+
GCF_001635935.1	73687	75235	+
GCF_001635935.1	254673	256221	+
GCF_001635935.1	1199094	1200642	-
GCF_001635935.1	1446079	1447627	-
GCF_001635975.1	17066	18614	+
GCF_001635975.1	73687	75235	+
GCF_001635975.1	263083	264631	+
GCF_001635975.1	1233013	1234561	-
GCF_001635975.1	1479997	1481545	-
GCF_001638845.2	17084	18632	+
GCF_001638845.2	74946	76494	+
GCF_001638845.2	278336	279884	+
GCF_001638845.2	1242633	1244181	-
GCF_001638845.2	1488279	1489827	-
GCF_001640945.2	87483	89031	+
GCF_001640945.2	93484	95032	+
GCF_001640945.2	150492	152040	+
GCF_001640945.2	350020	351568	+
GCF_001640945.2	1314085	1315633	-
GCF_001640945.2	1609449	1610997	-
GCF_001678885.1	17038	18586	+
GCF_001678885.1	23041	24589	+
GCF_001678885.1	79365	80913	+
GCF_001678885.1	268638	270186	+
GCF_001678885.1	1324368	1325916	-
GCF_001678885.1	1573631	1575179	-
GCF_002055535.1	16835	18383	+
GCF_002055535.1	22836	24384	+
GCF_002055535.1	79673	81221	+
GCF_002055535.1	264747	266295	+
GCF_002055535.1	1408951	1410499	-
GCF_002055535.1	1655865	1657413	-
GCF_002163545.1	17065	18613	+
GCF_002163545.1	23066	24614	+
GCF_002163545.1	80054	81602	+
GCF_002163545.1	269369	270917	+
GCF_002163545.1	1377687	1379235	-
GCF_002163545.1	1628424	1629972	-
GCF_002236855.1	16837	18392	+
GCF_002236855.1	22838	24393	+
GCF_002236855.1	79735	81290	+
GCF_002236855.1	255592	257147	+
GCF_002236855.1	546234	547789	+
GCF_002236855.1	1631797	1633352	-
GCF_002236875.1	16836	18384	+
GCF_002236875.1	22837	24385	+
GCF_002236875.1	79734	81282	+
GCF_002236875.1	255591	257139	+
GCF_002236875.1	546233	547781	+
GCF_002236875.1	1631805	1633353	-
GCF_002238295.1	17066	18621	+
GCF_002238295.1	74055	75610	+
GCF_002238295.1	262816	264371	+
GCF_002238295.1	1291622	1293177	-
GCF_002238295.1	1584231	1585786	-
GCF_002238315.1	17066	18621	+
GCF_002238315.1	23067	24622	+
GCF_002238315.1	80055	81610	+
GCF_002238315.1	268840	270395	+
GCF_002238315.1	1377492	1379047	-
GCF_002238315.1	1628229	1629784	-
GCF_002355815.1	17066	18614	+
GCF_002355815.1	73687	75235	+
GCF_002355815.1	263172	264720	+
GCF_002355815.1	1233423	1234971	-
GCF_002355815.1	1480406	1481954	-
GCF_002557755.1	16838	18393	+
GCF_002557755.1	22841	24396	+
GCF_002557755.1	79132	80687	+
GCF_002557755.1	268245	269800	+
GCF_002557755.1	1314853	1316408	-
GCF_002557755.1	1564133	1565688	-
GCF_002844355.1	17036	18584	+
GCF_002844355.1	23037	24585	+
GCF_002844355.1	79935	81483	+
GCF_002844355.1	255810	257358	+
GCF_002844355.1	1307439	1308987	-
GCF_002844355.1	1552509	1554057	-
GCF_003025365.1	16837	18385	+
GCF_003025365.1	22838	24386	+
GCF_003025365.1	79421	80969	+
GCF_003025365.1	271472	273020	+
GCF_003025365.1	1387389	1388937	-
GCF_003025365.1	1675086	1676634	-
GCF_003203475.1	16853	18401	+
GCF_003203475.1	22854	24402	+
GCF_003203475.1	81859	83407	+
GCF_003203475.1	272321	273869	+
GCF_003203475.1	1270998	1272546	-
GCF_003203475.1	1520448	1521996	-
GCF_003352145.1	16836	18391	+
GCF_003352145.1	22837	24392	+
GCF_003352145.1	81754	83309	+
GCF_003352145.1	273263	274818	+
GCF_003352145.1	1322668	1324223	-
GCF_003352145.1	1590776	1592331	-
GCF_003698205.1	17065	18613	+
GCF_003698205.1	23067	24615	+
GCF_003698205.1	80043	81591	+
GCF_003698205.1	256071	257619	+
GCF_003698205.1	587169	588717	+
GCF_003698205.1	1611218	1612766	-
GCF_003812645.1	44570	46125	+
GCF_003812645.1	50565	52120	+
GCF_003812645.1	107145	108700	+
GCF_003812645.1	299170	300725	+
GCF_003812645.1	1313039	1314594	-
GCF_003812645.1	1600606	1602161	-
GCF_004010855.1	17069	18624	+
GCF_004010855.1	23072	24627	+
GCF_004010855.1	79367	80922	+
GCF_004010855.1	267741	269296	+
GCF_004010855.1	517021	518576	+
GCF_004010855.1	1563860	1565415	-
GCF_004010875.1	17069	18624	+
GCF_004010875.1	23072	24627	+
GCF_004010875.1	79363	80918	+
GCF_004010875.1	267738	269293	+
GCF_004010875.1	517017	518572	+
GCF_004010875.1	1563057	1564612	-
GCF_004028355.1	16836	18391	+
GCF_004028355.1	22837	24392	+
GCF_004028355.1	79674	81229	+
GCF_004028355.1	264748	266303	+
GCF_004028355.1	1408943	1410498	-
GCF_004028355.1	1655857	1657412	-
GCF_004123995.1	17067	18622	+
GCF_004123995.1	23068	24623	+
GCF_004123995.1	80053	81608	+
GCF_004123995.1	266807	268362	+
GCF_004123995.1	1378411	1379966	-
GCF_004123995.1	1627929	1629484	-
GCF_004124015.1	16836	18384	+
GCF_004124015.1	22837	24385	+
GCF_004124015.1	79809	81357	+
GCF_004124015.1	268939	270487	+
GCF_004124015.1	518381	519929	+
GCF_004124015.1	1562699	1564247	-
GCF_004124075.1	16835	18383	+
GCF_004124075.1	22836	24384	+
GCF_004124075.1	79447	80995	+
GCF_004124075.1	276989	278537	+
GCF_004124075.1	1416182	1417730	-
GCF_004124075.1	1707774	1709322	-
GCF_004124115.1	16834	18382	+
GCF_004124115.1	22835	24383	+
GCF_004124115.1	79811	81359	+
GCF_004124115.1	267344	268892	+
GCF_004124115.1	1290715	1292263	-
GCF_004124115.1	1550311	1551859	-
GCF_004124135.1	16835	18383	+
GCF_004124135.1	22836	24384	+
GCF_004124135.1	79747	81295	+
GCF_004124135.1	282342	283890	+
GCF_004124135.1	549654	551202	+
GCF_004124135.1	1536408	1537956	-
GCF_004135875.1	16834	18382	+
GCF_004135875.1	22835	24383	+
GCF_004135875.1	79823	81371	+
GCF_004135875.1	268478	270026	+
GCF_004135875.1	1297755	1299303	-
GCF_004135875.1	1590302	1591850	-
GCF_004153945.1	17068	18616	+
GCF_004153945.1	23071	24619	+
GCF_004153945.1	79350	80898	+
GCF_004153945.1	268391	269939	+
GCF_004153945.1	558305	559853	+
GCF_004153945.1	1559620	1561168	-
GCF_004153965.1	17068	18616	+
GCF_004153965.1	23071	24619	+
GCF_004153965.1	79362	80910	+
GCF_004153965.1	268403	269951	+
GCF_004153965.1	517682	519230	+
GCF_004153965.1	1648341	1649889	-
GCF_004153985.1	17068	18616	+
GCF_004153985.1	23071	24619	+
GCF_004153985.1	79362	80910	+
GCF_004153985.1	268404	269952	+
GCF_004153985.1	517684	519232	+
GCF_004153985.1	1564766	1566314	-
GCF_004154025.1	17068	18616	+
GCF_004154025.1	23071	24619	+
GCF_004154025.1	79362	80910	+
GCF_004154025.1	268406	269954	+
GCF_004154025.1	558492	560040	+
GCF_004154025.1	1605626	1607174	-
GCF_004154045.1	17068	18616	+
GCF_004154045.1	23071	24619	+
GCF_004154045.1	79362	80910	+
GCF_004154045.1	268403	269951	+
GCF_004154045.1	517683	519231	+
GCF_004154045.1	1618535	1620083	-
GCF_004154065.1	17068	18616	+
GCF_004154065.1	23071	24619	+
GCF_004154065.1	79362	80910	+
GCF_004154065.1	268406	269954	+
GCF_004154065.1	558487	560035	+
GCF_004154065.1	1648849	1650397	-
GCF_004154085.1	17068	18616	+
GCF_004154085.1	23071	24619	+
GCF_004154085.1	79362	80910	+
GCF_004154085.1	268403	269951	+
GCF_004154085.1	517685	519233	+
GCF_004154085.1	1565110	1566658	-
GCF_004154105.1	17068	18616	+
GCF_004154105.1	23071	24619	+
GCF_004154105.1	79362	80910	+
GCF_004154105.1	267736	269284	+
GCF_004154105.1	517016	518564	+
GCF_004154105.1	1605778	1607326	-
GCF_004154125.1	17068	18616	+
GCF_004154125.1	23071	24619	+
GCF_004154125.1	79363	80911	+
GCF_004154125.1	267738	269286	+
GCF_004154125.1	517018	518566	+
GCF_004154125.1	1616657	1618205	-
GCF_004154145.1	17068	18616	+
GCF_004154145.1	23071	24619	+
GCF_004154145.1	79362	80910	+
GCF_004154145.1	268403	269951	+
GCF_004154145.1	517683	519231	+
GCF_004154145.1	1563493	1565041	-
GCF_004154165.1	17068	18616	+
GCF_004154165.1	23071	24619	+
GCF_004154165.1	79362	80910	+
GCF_004154165.1	267737	269285	+
GCF_004154165.1	517017	518565	+
GCF_004154165.1	1604660	1606208	-
GCF_004154185.1	17068	18616	+
GCF_004154185.1	23071	24619	+
GCF_004154185.1	79365	80913	+
GCF_004154185.1	268407	269955	+
GCF_004154185.1	517659	519207	+
GCF_004154185.1	1604280	1605828	-
GCF_004154205.1	17068	18616	+
GCF_004154205.1	23071	24619	+
GCF_004154205.1	79362	80910	+
GCF_004154205.1	268403	269951	+
GCF_004154205.1	517683	519231	+
GCF_004154205.1	1563096	1564644	-
GCF_004154225.1	17068	18616	+
GCF_004154225.1	23071	24619	+
GCF_004154225.1	79362	80910	+
GCF_004154225.1	268475	270023	+
GCF_004154225.1	1355718	1357266	-
GCF_004154225.1	1604998	1606546	-
GCF_004154245.1	17069	18624	+
GCF_004154245.1	23072	24627	+
GCF_004154245.1	79363	80918	+
GCF_004154245.1	267654	269209	+
GCF_004154245.1	516934	518489	+
GCF_004154245.1	1554391	1555946	-
GCF_004154265.1	17068	18616	+
GCF_004154265.1	23071	24619	+
GCF_004154265.1	79362	80910	+
GCF_004154265.1	267737	269285	+
GCF_004154265.1	517017	518565	+
GCF_004154265.1	1603808	1605356	-
GCF_004154285.1	17068	18616	+
GCF_004154285.1	23071	24619	+
GCF_004154285.1	79351	80899	+
GCF_004154285.1	268393	269941	+
GCF_004154285.1	517680	519226	+
GCF_004154285.1	1562745	1564293	-
GCF_004154305.1	17068	18616	+
GCF_004154305.1	23071	24619	+
GCF_004154305.1	79351	80899	+
GCF_004154305.1	268393	269941	+
GCF_004154305.1	517672	519220	+
GCF_004154305.1	1565321	1566869	-
GCF_004154325.1	17068	18616	+
GCF_004154325.1	23071	24619	+
GCF_004154325.1	79362	80910	+
GCF_004154325.1	268406	269954	+
GCF_004154325.1	517694	519242	+
GCF_004154325.1	1565520	1567068	-
GCF_004154345.1	17073	18622	+
GCF_004154345.1	23083	24629	+
GCF_004154345.1	79380	80928	+
GCF_004154345.1	267755	269303	+
GCF_004154345.1	517035	518583	+
GCF_004154345.1	1563504	1565052	-
GCF_004154365.1	17068	18612	+
GCF_004154365.1	23069	24615	+
GCF_004154365.1	79363	80911	+
GCF_004154365.1	267738	269286	+
GCF_004154365.1	517018	518566	+
GCF_004154365.1	1606600	1608148	-
GCF_004154385.1	17068	18616	+
GCF_004154385.1	23071	24619	+
GCF_004154385.1	79362	80910	+
GCF_004154385.1	268403	269951	+
GCF_004154385.1	517683	519231	+
GCF_004154385.1	1619765	1621313	-
GCF_004154405.1	17068	18616	+
GCF_004154405.1	23071	24619	+
GCF_004154405.1	79362	80910	+
GCF_004154405.1	268292	269840	+
GCF_004154405.1	517572	519120	+
GCF_004154405.1	1564228	1565776	-
GCF_004193935.1	16837	18385	+
GCF_004193935.1	22838	24386	+
GCF_004193935.1	79422	80970	+
GCF_004193935.1	271472	273020	+
GCF_004193935.1	1326423	1327971	-
GCF_004193935.1	1614119	1615667	-
GCF_005160445.1	16835	18390	+
GCF_005160445.1	22836	24391	+
GCF_005160445.1	28837	30392	+
GCF_005160445.1	85781	87336	+
GCF_005160445.1	261879	263434	+
GCF_005160445.1	1258104	1259659	-
GCF_005160445.1	1503851	1505406	-
GCF_005160565.1	16854	18409	+
GCF_005160565.1	22855	24410	+
GCF_005160565.1	81860	83415	+
GCF_005160565.1	307780	309335	+
GCF_005160565.1	1339053	1340608	-
GCF_005160565.1	1587713	1589268	-
GCF_005160785.1	16835	18390	+
GCF_005160785.1	22836	24391	+
GCF_005160785.1	79775	81330	+
GCF_005160785.1	303531	305086	+
GCF_005160785.1	1302807	1304362	-
GCF_005160785.1	1553490	1555045	-
GCF_005160925.1	16836	18391	+
GCF_005160925.1	22837	24392	+
GCF_005160925.1	80470	82025	+
GCF_005160925.1	306532	308087	+
GCF_005160925.1	1334083	1335638	-
GCF_005160925.1	1624761	1626316	-
GCF_005161125.1	16837	18392	+
GCF_005161125.1	22838	24393	+
GCF_005161125.1	79627	81182	+
GCF_005161125.1	271495	273050	+
GCF_005161125.1	1288912	1290467	-
GCF_005161125.1	1535937	1537492	-
GCF_005161325.1	16836	18391	+
GCF_005161325.1	22837	24392	+
GCF_005161325.1	80026	81581	+
GCF_005161325.1	269108	270663	+
GCF_005161325.1	514764	516319	+
GCF_005161325.1	1504056	1505611	-
GCF_005161465.1	16834	18389	+
GCF_005161465.1	22835	24390	+
GCF_005161465.1	79789	81344	+
GCF_005161465.1	270318	271873	+
GCF_005161465.1	517299	518854	+
GCF_005161465.1	1534171	1535726	-
GCF_005161825.1	16836	18391	+
GCF_005161825.1	22837	24392	+
GCF_005161825.1	79426	80981	+
GCF_005161825.1	268449	270004	+
GCF_005161825.1	536257	537812	+
GCF_005161825.1	1516316	1517871	-
GCF_005161985.1	16836	18391	+
GCF_005161985.1	22837	24392	+
GCF_005161985.1	79866	81421	+
GCF_005161985.1	267954	269509	+
GCF_005161985.1	525829	527384	+
GCF_005161985.1	1607432	1608987	-
GCF_005162245.1	16839	18394	+
GCF_005162245.1	22840	24395	+
GCF_005162245.1	79649	81204	+
GCF_005162245.1	263570	265125	+
GCF_005162245.1	1285646	1287201	-
GCF_005162245.1	1530536	1532091	-
GCF_005162405.1	16838	18393	+
GCF_005162405.1	22839	24394	+
GCF_005162405.1	79450	81005	+
GCF_005162405.1	262200	263755	+
GCF_005162405.1	507858	509413	+
GCF_005162405.1	1570547	1572102	-
GCF_005162725.1	16835	18390	+
GCF_005162725.1	22836	24391	+
GCF_005162725.1	79736	81291	+
GCF_005162725.1	255269	256824	+
GCF_005162725.1	1189483	1191038	-
GCF_005162725.1	1435400	1436955	-
GCF_005162865.1	16836	18391	+
GCF_005162865.1	22837	24392	+
GCF_005162865.1	79722	81277	+
GCF_005162865.1	254804	256359	+
GCF_005162865.1	1323882	1325437	-
GCF_005162865.1	1569633	1571188	-
GCF_005163085.1	16836	18391	+
GCF_005163085.1	22837	24392	+
GCF_005163085.1	79654	81209	+
GCF_005163085.1	268959	270514	+
GCF_005163085.1	1260443	1261998	-
GCF_005163085.1	1507493	1509048	-
GCF_005163245.1	16835	18390	+
GCF_005163245.1	22836	24391	+
GCF_005163245.1	79734	81289	+
GCF_005163245.1	255588	257143	+
GCF_005163245.1	1235770	1237325	-
GCF_005163245.1	1482730	1484285	-
GCF_005163385.1	16835	18390	+
GCF_005163385.1	22836	24391	+
GCF_005163385.1	79804	81359	+
GCF_005163385.1	254970	256525	+
GCF_005163385.1	1272031	1273586	-
GCF_005163385.1	1519064	1520619	-
GCF_005163565.1	16836	18391	+
GCF_005163565.1	22837	24392	+
GCF_005163565.1	79831	81386	+
GCF_005163565.1	266363	267918	+
GCF_005163565.1	1305039	1306594	-
GCF_005163565.1	1554573	1556128	-
GCF_005163705.1	18115	19670	+
GCF_005163705.1	77169	78724	+
GCF_005163705.1	83170	84725	+
GCF_005163705.1	274277	275832	+
GCF_005163705.1	525019	526574	+
GCF_005163865.1	16835	18390	+
GCF_005163865.1	22836	24391	+
GCF_005163865.1	79631	81186	+
GCF_005163865.1	282980	284535	+
GCF_005163865.1	576442	577997	+
GCF_005163865.1	1598008	1599563	-
GCF_005164025.1	16853	18408	+
GCF_005164025.1	22854	24409	+
GCF_005164025.1	79468	81023	+
GCF_005164025.1	268932	270487	+
GCF_005164025.1	514479	516034	+
GCF_005164025.1	1522752	1524307	-
GCF_005164305.1	16837	18392	+
GCF_005164305.1	22838	24393	+
GCF_005164305.1	79339	80894	+
GCF_005164305.1	268108	269663	+
GCF_005164305.1	1288434	1289989	-
GCF_005164305.1	1537898	1539453	-
GCF_005164585.1	16835	18390	+
GCF_005164585.1	22836	24391	+
GCF_005164585.1	79641	81196	+
GCF_005164585.1	289380	290935	+
GCF_005164585.1	1312710	1314265	-
GCF_005164585.1	1600652	1602207	-
GCF_005164705.1	16837	18392	+
GCF_005164705.1	22838	24393	+
GCF_005164705.1	79754	81309	+
GCF_005164705.1	263727	265282	+
GCF_005164705.1	1303051	1304606	-
GCF_005164705.1	1548434	1549989	-
GCF_005164885.1	16836	18391	+
GCF_005164885.1	22837	24392	+
GCF_005164885.1	79506	81061	+
GCF_005164885.1	286789	288344	+
GCF_005164885.1	1255491	1257046	-
GCF_005164885.1	1504894	1506449	-
GCF_005165045.1	16837	18392	+
GCF_005165045.1	73814	75369	+
GCF_005165045.1	263022	264577	+
GCF_005165045.1	1243895	1245450	-
GCF_005165045.1	1493222	1494777	-
GCF_005165265.1	16835	18390	+
GCF_005165265.1	22836	24391	+
GCF_005165265.1	79757	81312	+
GCF_005165265.1	299704	301259	+
GCF_005165265.1	1319687	1321242	-
GCF_005165265.1	1566727	1568282	-
GCF_005165385.1	16843	18398	+
GCF_005165385.1	22844	24399	+
GCF_005165385.1	79714	81269	+
GCF_005165385.1	258992	260547	+
GCF_005165385.1	545980	547535	+
GCF_005165385.1	1541336	1542891	-
GCF_005222545.1	16839	18394	+
GCF_005222545.1	22840	24395	+
GCF_005222545.1	79131	80686	+
GCF_005222545.1	277390	278945	+
GCF_005222545.1	528057	529612	+
GCF_005222545.1	1481539	1483094	-
GCF_006364235.1	554257	555805	-
GCF_006364235.1	801172	802720	-
GCF_006364235.1	1077004	1078552	+
GCF_006364235.1	1083005	1084553	+
GCF_006364235.1	1139842	1141390	+
GCF_006364235.1	1324915	1326463	+
GCF_006740645.1	17035	18583	+
GCF_006740645.1	23036	24584	+
GCF_006740645.1	79841	81389	+
GCF_006740645.1	285299	286847	+
GCF_006740645.1	1295925	1297473	-
GCF_006740645.1	1544175	1545723	-
GCF_009664495.1	16835	18383	+
GCF_009664495.1	22836	24384	+
GCF_009664495.1	79457	81005	+
GCF_009664495.1	267779	269327	+
GCF_009664495.1	1238359	1239907	-
GCF_009664495.1	1485343	1486891	-
GCF_009738475.1	17066	18614	+
GCF_009738475.1	73610	75158	+
GCF_009738475.1	262874	264422	+
GCF_009738475.1	1233472	1235020	-
GCF_009738475.1	1480457	1482005	-
GCF_009738495.1	17066	18614	+
GCF_009738495.1	73687	75235	+
GCF_009738495.1	262950	264498	+
GCF_009738495.1	1233695	1235243	-
GCF_009738495.1	1480679	1482227	-
GCF_009832845.1	9924	11472	-
GCF_009832845.1	66815	68363	-
GCF_009832845.1	72816	74364	-
GCF_009832845.1	78817	80365	-
GCF_009832845.1	358106	359654	+
GCF_009832845.1	651387	652935	+
GCF_009832845.1	1819459	1821007	-
GCF_009832845.1	2008757	2010300	-
GCF_011290565.1	23622	25170	-
GCF_011290565.1	273872	275420	-
GCF_011290565.1	553177	554725	+
GCF_011290565.1	559178	560726	+
GCF_011290565.1	616068	617616	+
GCF_011290565.1	805366	806914	+
GCF_011290565.1	1830568	1832116	-
GCF_012572265.1	17065	18613	+
GCF_012572265.1	23066	24614	+
GCF_012572265.1	79871	81419	+
GCF_012572265.1	289708	291256	+
GCF_012572265.1	1312992	1314540	-
GCF_012572265.1	1602046	1603594	-
GCF_013306985.1	16836	18391	+
GCF_013306985.1	22837	24392	+
GCF_013306985.1	82014	83569	+
GCF_013306985.1	265036	266591	+
GCF_013306985.1	511587	513142	+
GCF_013306985.1	1615111	1616666	-
GCF_014191835.1	16837	18385	+
GCF_014191835.1	22840	24388	+
GCF_014191835.1	79131	80679	+
GCF_014191835.1	268244	269792	+
GCF_014191835.1	517524	519072	+
GCF_014191835.1	1562991	1564539	-
GCF_014192005.1	16835	18383	+
GCF_014192005.1	22836	24384	+
GCF_014192005.1	79463	81011	+
GCF_014192005.1	286883	288431	+
GCF_014192005.1	573839	575387	+
GCF_014192005.1	1543726	1545274	-
GCF_014192175.1	16835	18383	+
GCF_014192175.1	22836	24384	+
GCF_014192175.1	79457	81005	+
GCF_014192175.1	268846	270394	+
GCF_014192175.1	1238762	1240310	-
GCF_014192175.1	1485746	1487294	-
GCF_014495925.1	16835	18383	+
GCF_014495925.1	22836	24384	+
GCF_014495925.1	82015	83563	+
GCF_014495925.1	265120	266668	+
GCF_014495925.1	1351815	1353363	-
GCF_014495925.1	1598367	1599915	-
GCF_014495965.1	16835	18382	+
GCF_014495965.1	22826	24373	+
GCF_014495965.1	81997	83545	+
GCF_014495965.1	265092	266640	+
GCF_014495965.1	1388315	1389863	-
GCF_014495965.1	1634868	1636416	-
GCF_014495985.1	16835	18383	+
GCF_014495985.1	76014	77562	+
GCF_014495985.1	259121	260669	+
GCF_014495985.1	1345634	1347182	-
GCF_014495985.1	1592186	1593734	-
GCF_016126835.1	16836	18384	+
GCF_016126835.1	22837	24385	+
GCF_016126835.1	79825	81373	+
GCF_016126835.1	287359	288907	+
GCF_016126835.1	536778	538326	+
GCF_016126835.1	1573674	1575222	-
GCF_016549335.1	16836	18384	+
GCF_016549335.1	22837	24385	+
GCF_016549335.1	121543	123091	+
GCF_016549335.1	299466	301014	+
GCF_016549335.1	1382850	1384398	-
GCF_016549335.1	1628614	1630162	-
GCF_016549355.1	16836	18384	+
GCF_016549355.1	22837	24385	+
GCF_016549355.1	121543	123091	+
GCF_016549355.1	299466	301014	+
GCF_016549355.1	1382821	1384369	-
GCF_016549355.1	1628585	1630133	-
GCF_016549375.1	16836	18384	+
GCF_016549375.1	22837	24385	+
GCF_016549375.1	121543	123091	+
GCF_016549375.1	299466	301014	+
GCF_016549375.1	1382756	1384304	-
GCF_016549375.1	1628506	1630054	-
GCF_017132795.1	16834	18382	+
GCF_017132795.1	73636	75184	+
GCF_017132795.1	283483	285031	+
GCF_017132795.1	1306822	1308370	-
GCF_017132795.1	1597202	1598750	-
GCF_017638465.1	16837	18385	+
GCF_017638465.1	22838	24386	+
GCF_017638465.1	80799	82344	+
GCF_017638465.1	303949	305497	+
GCF_017638465.1	1326742	1328290	-
GCF_017638465.1	1578428	1579976	-
GCF_018140985.1	16837	18385	+
GCF_018140985.1	22838	24386	+
GCF_018140985.1	79348	80896	+
GCF_018140985.1	271358	272906	+
GCF_018140985.1	1265551	1267099	-
GCF_018140985.1	1600654	1602202	-
GCF_900474455.1	16837	18385	+
GCF_900474455.1	22838	24386	+
GCF_900474455.1	81913	83461	+
GCF_900474455.1	310512	312060	+
GCF_900474455.1	597865	599413	+
GCF_900474455.1	1632480	1634028	-
GCF_900474645.1	16836	18384	+
GCF_900474645.1	22837	24385	+
GCF_900474645.1	80824	82372	+
GCF_900474645.1	261018	262566	+
GCF_900474645.1	1398966	1400514	-
GCF_900474645.1	1645856	1647404	-
GCF_900474745.1	16836	18384	+
GCF_900474745.1	22837	24385	+
GCF_900474745.1	79417	80965	+
GCF_900474745.1	269767	271315	+
GCF_900474745.1	516748	518296	+
GCF_900474745.1	1542023	1543571	-
GCF_900474765.1	16835	18383	+
GCF_900474765.1	22836	24384	+
GCF_900474765.1	79817	81365	+
GCF_900474765.1	269202	270750	+
GCF_900474765.1	558109	559657	+
GCF_900474765.1	1588561	1590109	-
GCF_900474775.1	16834	18382	+
GCF_900474775.1	22835	24383	+
GCF_900474775.1	79685	81233	+
GCF_900474775.1	255590	257138	+
GCF_900474775.1	502519	504067	+
GCF_900474775.1	1468508	1470056	-
GCF_900474795.1	16836	18384	+
