assembly_accession	start	end	orientation
GCF_000264665.3	673055	674591	-
GCF_000264665.3	1786792	1788328	-
GCF_000264665.3	2850121	2851657	+
GCF_000264665.3	3192729	3194265	+
GCF_000264665.3	3370035	3371571	+
GCF_000264665.3	4002623	4004159	+
GCF_000016865.1	185124	186660	+
GCF_000016865.1	539837	541373	+
GCF_000016865.1	717166	718702	+
GCF_000016865.1	1342813	1344349	+
GCF_000016865.1	3913242	3914778	-
GCF_000016865.1	5074868	5076404	-
GCF_000019445.1	839687	841223	+
GCF_000019445.1	1294745	1296281	+
GCF_000019445.1	3779419	3780955	-
GCF_000019445.1	5040242	5041778	-
GCF_000019445.1	5254579	5256115	-
GCF_000019445.1	5614824	5616360	-
GCF_000019445.1	5620265	5621801	-
GCF_000183645.1	200265	201801	+
GCF_000183645.1	205695	207231	+
GCF_000183645.1	548206	549742	+
GCF_000183645.1	733289	734825	+
GCF_000183645.1	1354901	1356437	+
GCF_000183645.1	3821084	3822620	-
GCF_000183645.1	4883251	4884787	-
GCF_000219705.1	131517	133053	+
GCF_000219705.1	512667	514203	+
GCF_000219705.1	684481	686017	+
GCF_000219705.1	2066956	2068492	+
GCF_000219705.1	4649436	4650974	-
GCF_000219705.1	5113128	5114664	-
GCF_001767335.1	185150	186686	+
GCF_001767335.1	528056	529593	+
GCF_001767335.1	701184	702721	+
GCF_001767335.1	1348083	1349620	+
GCF_001767335.1	3826103	3827640	-
GCF_001767335.1	4967596	4969133	-
GCF_000271965.2	120862	122398	+
GCF_000271965.2	465961	467497	+
GCF_000271965.2	643123	644659	+
GCF_000271965.2	1271838	1273374	+
GCF_000271965.2	4023740	4025276	-
GCF_000271965.2	5131121	5132657	-
GCF_000412675.1	164025	165561	+
GCF_000412675.1	169470	171006	+
GCF_000412675.1	550069	551605	+
GCF_000412675.1	786637	788173	+
GCF_000412675.1	1264152	1265688	+
GCF_000412675.1	4078264	4079800	-
GCF_000412675.1	5272475	5274011	-
GCF_000495455.2	773702	775238	-
GCF_000495455.2	1402861	1404397	-
GCF_000495455.2	1578486	1580022	-
GCF_000495455.2	1918835	1920371	-
GCF_000495455.2	3062343	3063879	+
GCF_000495455.2	4165281	4166817	+
GCF_000325725.1	246209	247745	+
GCF_000325725.1	251616	253152	+
GCF_000325725.1	626218	627754	+
GCF_000325725.1	801462	802998	+
GCF_000325725.1	2031358	2032894	+
GCF_000325725.1	4523374	4524910	-
GCF_000325725.1	5003108	5004644	-
GCF_000410575.1	89198	90734	+
GCF_000410575.1	487153	488689	+
GCF_000410575.1	676328	677864	+
GCF_000410575.1	1915119	1916655	+
GCF_000410575.1	5914727	5916263	-
GCF_000498395.2	3001237	3002773	-
GCF_000498395.2	4337125	4338661	-
GCF_000498395.2	4513915	4515451	-
GCF_000498395.2	4926141	4927677	-
GCF_000498395.2	4931586	4933122	-
GCF_000498395.2	5917045	5918581	+
GCF_000498395.2	6387689	6389225	+
