assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001720505.1	PRJNA224116	SAMN05717667			na		1423	1423	Bacillus subtilis	strain=BS16045		latest	Complete Genome	Major	Full	2016/09/07	ASM172050v1	Chonbuk National University	GCA_001720505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/505/GCF_001720505.1_ASM172050v1	./data/refseq/bacteria/GCF_001720505.1/GCF_001720505.1_ASM172050v1_assembly_stats.txt
GCF_001746575.1	PRJNA224116	SAMN05717668			na		1423	1423	Bacillus subtilis	strain=BS38		latest	Complete Genome	Major	Full	2016/09/26	ASM174657v1	Chonbuk National University	GCA_001746575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/746/575/GCF_001746575.1_ASM174657v1	./data/refseq/bacteria/GCF_001746575.1/GCF_001746575.1_ASM174657v1_assembly_stats.txt
GCF_001747445.1	PRJNA224116	SAMN03764478			na		1423	1423	Bacillus subtilis	strain=HRBS-10TDI13		latest	Complete Genome	Major	Full	2016/09/28	ASM174744v1	Seoul National University	GCA_001747445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/747/445/GCF_001747445.1_ASM174744v1	./data/refseq/bacteria/GCF_001747445.1/GCF_001747445.1_ASM174744v1_assembly_stats.txt
GCF_001808235.1	PRJNA224116	SAMN05915708			na		1423	1423	Bacillus subtilis	strain=VV2		latest	Complete Genome	Major	Full	2016/10/21	ASM180823v1	King Saud University	GCA_001808235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/808/235/GCF_001808235.1_ASM180823v1	./data/refseq/bacteria/GCF_001808235.1/GCF_001808235.1_ASM180823v1_assembly_stats.txt
GCF_001889385.1	PRJNA224116	SAMN05912821			na		1423	1423	Bacillus subtilis	strain=J-5		latest	Complete Genome	Major	Full	2016/12/06	ASM188938v1	Hebei Academy of Sciences	GCA_001889385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/385/GCF_001889385.1_ASM188938v1	./data/refseq/bacteria/GCF_001889385.1/GCF_001889385.1_ASM188938v1_assembly_stats.txt
GCF_001889625.1	PRJNA224116	SAMN05231882			na		1423	1423	Bacillus subtilis	strain=MJ01		latest	Complete Genome	Major	Full	2016/12/06	ASM188962v1	Shiraz University	GCA_001889625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/625/GCF_001889625.1_ASM188962v1	./data/refseq/bacteria/GCF_001889625.1/GCF_001889625.1_ASM188962v1_assembly_stats.txt
GCF_001890405.1	PRJNA224116	SAMN06060088			na		1423	1423	Bacillus subtilis	strain=KH2		latest	Complete Genome	Major	Full	2016/12/07	ASM189040v1	Chinese Academy of Medical Sciences & Peking Union Medical College	GCA_001890405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/405/GCF_001890405.1_ASM189040v1	./data/refseq/bacteria/GCF_001890405.1/GCF_001890405.1_ASM189040v1_assembly_stats.txt
GCF_001902555.1	PRJNA224116	SAMN05920240			na		1423	1423	Bacillus subtilis	strain=29R7-12		latest	Complete Genome	Major	Full	2016/12/09	ASM190255v1	Shanghai Ocean University	GCA_001902555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/555/GCF_001902555.1_ASM190255v1	./data/refseq/bacteria/GCF_001902555.1/GCF_001902555.1_ASM190255v1_assembly_stats.txt
GCF_002072735.1	PRJNA224116	SAMN06618433			na		1423	1423	Bacillus subtilis	strain=GQJK2		latest	Complete Genome	Major	Full	2017/03/27	ASM207273v1	Shandong Agricultural University	GCA_002072735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/735/GCF_002072735.1_ASM207273v1	./data/refseq/bacteria/GCF_002072735.1/GCF_002072735.1_ASM207273v1_assembly_stats.txt
GCF_002096095.1	PRJNA224116	SAMN06670765			na		1423	1423	Bacillus subtilis	strain=Bacillus subtilis Bs-115		latest	Complete Genome	Major	Full	2017/04/18	ASM209609v1	Harbin University of Commerce	GCA_002096095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/096/095/GCF_002096095.1_ASM209609v1	./data/refseq/bacteria/GCF_002096095.1/GCF_002096095.1_ASM209609v1_assembly_stats.txt
GCF_002142595.1	PRJNA224116	SAMN06808294			na		1423	1423	Bacillus subtilis	strain=TLO3		latest	Complete Genome	Major	Full	2017/05/16	ASM214259v1	LP2VM, Departement of Biotechnology,University of Sciences and Technology of Oran Mohamed Boudiaf	GCA_002142595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/142/595/GCF_002142595.1_ASM214259v1	./data/refseq/bacteria/GCF_002142595.1/GCF_002142595.1_ASM214259v1_assembly_stats.txt
GCF_002163815.1	PRJNA224116	SAMN05425708			na		1423	1423	Bacillus subtilis	strain=CW14		latest	Complete Genome	Major	Full	2017/06/02	ASM216381v1	China Agriculture Univercity	GCA_002163815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/815/GCF_002163815.1_ASM216381v1	./data/refseq/bacteria/GCF_002163815.1/GCF_002163815.1_ASM216381v1_assembly_stats.txt
GCF_002202055.1	PRJNA224116	SAMN07212162			na		1423	1423	Bacillus subtilis	strain=ge28		latest	Complete Genome	Major	Full	2017/06/20	ASM220205v1	Chinese Academy of Medical Sciences and Peking Union Medical College	GCA_002202055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/055/GCF_002202055.1_ASM220205v1	./data/refseq/bacteria/GCF_002202055.1/GCF_002202055.1_ASM220205v1_assembly_stats.txt
GCF_002205435.1	PRJNA224116	SAMN07187745			na		1423	1423	Bacillus subtilis	strain=SR1		latest	Chromosome	Major	Full	2017/06/22	ASM220543v1	Assam University, Silchar	GCA_002205435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/435/GCF_002205435.1_ASM220543v1	./data/refseq/bacteria/GCF_002205435.1/GCF_002205435.1_ASM220543v1_assembly_stats.txt
GCF_002216085.1	PRJNA224116	SAMN07270555			na		1423	1423	Bacillus subtilis	strain=SX01705		latest	Complete Genome	Major	Full	2017/07/10	ASM221608v1	Beijing Academy of Agricultural And Forestry Sciences	GCA_002216085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/216/085/GCF_002216085.1_ASM221608v1	./data/refseq/bacteria/GCF_002216085.1/GCF_002216085.1_ASM221608v1_assembly_stats.txt
GCF_002269175.1	PRJNA224116	SAMN07482639			na		1423	1423	Bacillus subtilis	strain=DKU_NT_02		latest	Complete Genome	Major	Full	2017/08/24	ASM226917v1	Dankook University	GCA_002269175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/269/175/GCF_002269175.1_ASM226917v1	./data/refseq/bacteria/GCF_002269175.1/GCF_002269175.1_ASM226917v1_assembly_stats.txt
GCF_002269195.1	PRJNA224116	SAMN07482641			na		1423	1423	Bacillus subtilis	strain=DKU_NT_03		latest	Complete Genome	Major	Full	2017/08/24	ASM226919v1	Dankook University	GCA_002269195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/269/195/GCF_002269195.1_ASM226919v1	./data/refseq/bacteria/GCF_002269195.1/GCF_002269195.1_ASM226919v1_assembly_stats.txt
GCF_002290305.1	PRJNA224116	SAMN07598856			na		1423	1423	Bacillus subtilis	strain=TLO3		latest	Complete Genome	Major	Full	2017/09/12	ASM229030v1	Northwest University for Nationalities	GCA_002290305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/290/305/GCF_002290305.1_ASM229030v1	./data/refseq/bacteria/GCF_002290305.1/GCF_002290305.1_ASM229030v1_assembly_stats.txt
GCF_002982175.1	PRJNA224116	SAMN06544785			na		1423	1423	Bacillus subtilis	strain=ATCC 21228		latest	Complete Genome	Major	Full	2018/03/08	ASM298217v1	Kyungpook National University	GCA_002982175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/982/175/GCF_002982175.1_ASM298217v1	./data/refseq/bacteria/GCF_002982175.1/GCF_002982175.1_ASM298217v1_assembly_stats.txt
GCF_003148355.1	PRJNA224116	SAMN09212889			na		1423	1423	Bacillus subtilis	strain=QB61		latest	Complete Genome	Major	Full	2018/09/19	ASM314835v2	Chinese academy of tropical agricultral sciences	GCA_003148355.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/148/355/GCF_003148355.1_ASM314835v2	./data/refseq/bacteria/GCF_003148355.1/GCF_003148355.1_ASM314835v2_assembly_stats.txt
GCF_003184225.1	PRJNA224116	SAMN06806502			na		1423	1423	Bacillus subtilis	strain=50-1		latest	Complete Genome	Major	Full	2018/06/04	ASM318422v1	China Academy of Chinese Medicial Sciences	GCA_003184225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/225/GCF_003184225.1_ASM318422v1	./data/refseq/bacteria/GCF_003184225.1/GCF_003184225.1_ASM318422v1_assembly_stats.txt
GCF_003515125.1	PRJNA224116	SAMN09641676			na		1423	1423	Bacillus subtilis	strain=FB6-3		latest	Chromosome	Major	Full	2018/09/10	ASM351512v1	Assam University, Silchar	GCA_003515125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/515/125/GCF_003515125.1_ASM351512v1	./data/refseq/bacteria/GCF_003515125.1/GCF_003515125.1_ASM351512v1_assembly_stats.txt
GCF_004101345.1	PRJNA224116	SAMN10742270			na		1423	1423	Bacillus subtilis	strain=SRCM103862		latest	Complete Genome	Major	Full	2019/01/22	ASM410134v1	Chunlab	GCA_004101345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/345/GCF_004101345.1_ASM410134v1	./data/refseq/bacteria/GCF_004101345.1/GCF_004101345.1_ASM410134v1_assembly_stats.txt
GCF_004101365.1	PRJNA224116	SAMN10742278			na		1423	1423	Bacillus subtilis	strain=SRCM103886		latest	Complete Genome	Major	Full	2019/01/22	ASM410136v1	Microbial Institute for Fermentation Industry	GCA_004101365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/365/GCF_004101365.1_ASM410136v1	./data/refseq/bacteria/GCF_004101365.1/GCF_004101365.1_ASM410136v1_assembly_stats.txt
GCF_004101405.1	PRJNA224116	SAMN10742280			na		1423	1423	Bacillus subtilis	strain=SRCM103923		latest	Complete Genome	Major	Full	2019/01/22	ASM410140v1	Microbial Institute for Fermentation Industry	GCA_004101405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/405/GCF_004101405.1_ASM410140v1	./data/refseq/bacteria/GCF_004101405.1/GCF_004101405.1_ASM410140v1_assembly_stats.txt
GCF_004101425.1	PRJNA224116	SAMN10742282			na		1423	1423	Bacillus subtilis	strain=SRCM104005		latest	Complete Genome	Major	Full	2019/01/22	ASM410142v1	Microbial Institute for Fermentation Industry	GCA_004101425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/425/GCF_004101425.1_ASM410142v1	./data/refseq/bacteria/GCF_004101425.1/GCF_004101425.1_ASM410142v1_assembly_stats.txt
GCF_004101445.1	PRJNA224116	SAMN10742284			na		1423	1423	Bacillus subtilis	strain=SRCM103881		latest	Complete Genome	Major	Full	2019/01/22	ASM410144v1	Microbial Institute for Fermentation Industry	GCA_004101445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/445/GCF_004101445.1_ASM410144v1	./data/refseq/bacteria/GCF_004101445.1/GCF_004101445.1_ASM410144v1_assembly_stats.txt
GCF_004101465.1	PRJNA224116	SAMN10742484			na		1423	1423	Bacillus subtilis	strain=SRCM103971		latest	Complete Genome	Major	Full	2019/01/22	ASM410146v1	Microbial Institute for Fermentation Industry	GCA_004101465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/465/GCF_004101465.1_ASM410146v1	./data/refseq/bacteria/GCF_004101465.1/GCF_004101465.1_ASM410146v1_assembly_stats.txt
GCF_004101485.1	PRJNA224116	SAMN10743274			na		1423	1423	Bacillus subtilis	strain=SRCM104008		latest	Complete Genome	Major	Full	2019/01/22	ASM410148v1	Microbial Institute for Fermentation Industry	GCA_004101485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/485/GCF_004101485.1_ASM410148v1	./data/refseq/bacteria/GCF_004101485.1/GCF_004101485.1_ASM410148v1_assembly_stats.txt
GCF_004101565.1	PRJNA224116	SAMN10743314			na		1423	1423	Bacillus subtilis	strain=SRCM104011		latest	Complete Genome	Major	Full	2019/01/22	ASM410156v1	Microbial Institute for Fermentation Industry	GCA_004101565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/565/GCF_004101565.1_ASM410156v1	./data/refseq/bacteria/GCF_004101565.1/GCF_004101565.1_ASM410156v1_assembly_stats.txt
GCF_004103535.1	PRJNA224116	SAMN10754103			na		1423	1423	Bacillus subtilis	strain=SRCM103517		latest	Complete Genome	Major	Full	2019/01/23	ASM410353v1	Microbial Institute for Fermentation Industry	GCA_004103535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/103/535/GCF_004103535.1_ASM410353v1	./data/refseq/bacteria/GCF_004103535.1/GCF_004103535.1_ASM410353v1_assembly_stats.txt
GCF_004103555.1	PRJNA224116	SAMN10754253			na		1423	1423	Bacillus subtilis	strain=SRCM103551		latest	Complete Genome	Major	Full	2019/01/23	ASM410355v1	Microbial Institute for Fermentation Industry	GCA_004103555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/103/555/GCF_004103555.1_ASM410355v1	./data/refseq/bacteria/GCF_004103555.1/GCF_004103555.1_ASM410355v1_assembly_stats.txt
GCF_004103595.1	PRJNA224116	SAMN10754256			na		1423	1423	Bacillus subtilis	strain=SRCM103571		latest	Complete Genome	Major	Full	2019/01/23	ASM410359v1	Microbial Institute for Fermentation Industry	GCA_004103595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/103/595/GCF_004103595.1_ASM410359v1	./data/refseq/bacteria/GCF_004103595.1/GCF_004103595.1_ASM410359v1_assembly_stats.txt
GCF_004119535.1	PRJNA224116	SAMN10790858			na		1423	1423	Bacillus subtilis	strain=SRCM103689		latest	Complete Genome	Major	Full	2019/01/30	ASM411953v1	Microbial Institute for Fermentation Industry	GCA_004119535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/535/GCF_004119535.1_ASM411953v1	./data/refseq/bacteria/GCF_004119535.1/GCF_004119535.1_ASM411953v1_assembly_stats.txt
GCF_004119555.1	PRJNA224116	SAMN10790856			na		1423	1423	Bacillus subtilis	strain=SRCM103641		latest	Complete Genome	Major	Full	2019/01/30	ASM411955v1	Microbial Institute for Fermentation Industry	GCA_004119555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/555/GCF_004119555.1_ASM411955v1	./data/refseq/bacteria/GCF_004119555.1/GCF_004119555.1_ASM411955v1_assembly_stats.txt
GCF_004119595.1	PRJNA224116	SAMN10790860			na		1423	1423	Bacillus subtilis	strain=SRCM103696		latest	Complete Genome	Major	Full	2019/01/30	ASM411959v1	Microbial Institute for Fermentation Industry	GCA_004119595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/595/GCF_004119595.1_ASM411959v1	./data/refseq/bacteria/GCF_004119595.1/GCF_004119595.1_ASM411959v1_assembly_stats.txt
GCF_004119615.1	PRJNA224116	SAMN10790877			na		1423	1423	Bacillus subtilis	strain=SRCM103576		latest	Complete Genome	Major	Full	2019/01/30	ASM411961v1	Microbial Institute for Fermentation Industry	GCA_004119615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/615/GCF_004119615.1_ASM411961v1	./data/refseq/bacteria/GCF_004119615.1/GCF_004119615.1_ASM411961v1_assembly_stats.txt
GCF_004119635.1	PRJNA224116	SAMN10790878			na		1423	1423	Bacillus subtilis	strain=SRCM103697		latest	Complete Genome	Major	Full	2019/01/30	ASM411963v1	Microbial Institute for Fermentation Industry	GCA_004119635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/635/GCF_004119635.1_ASM411963v1	./data/refseq/bacteria/GCF_004119635.1/GCF_004119635.1_ASM411963v1_assembly_stats.txt
GCF_004119655.1	PRJNA224116	SAMN10790882			na		1423	1423	Bacillus subtilis	strain=SRCM103581		latest	Complete Genome	Major	Full	2019/01/30	ASM411965v1	Chunlab	GCA_004119655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/655/GCF_004119655.1_ASM411965v1	./data/refseq/bacteria/GCF_004119655.1/GCF_004119655.1_ASM411965v1_assembly_stats.txt
GCF_004119675.1	PRJNA224116	SAMN10790879			na		1423	1423	Bacillus subtilis	strain=SRCM103773		latest	Complete Genome	Major	Full	2019/01/30	ASM411967v1	Microbial Institute for Fermentation Industry	GCA_004119675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/675/GCF_004119675.1_ASM411967v1	./data/refseq/bacteria/GCF_004119675.1/GCF_004119675.1_ASM411967v1_assembly_stats.txt
GCF_004119695.1	PRJNA224116	SAMN10790884			na		1423	1423	Bacillus subtilis	strain=SRCM103837		latest	Complete Genome	Major	Full	2019/01/30	ASM411969v1	Microbial Institute for Fermentation Industry	GCA_004119695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/695/GCF_004119695.1_ASM411969v1	./data/refseq/bacteria/GCF_004119695.1/GCF_004119695.1_ASM411969v1_assembly_stats.txt
GCF_004119715.1	PRJNA224116	SAMN10790883			na		1423	1423	Bacillus subtilis	strain=SRCM103835		latest	Complete Genome	Major	Full	2019/01/30	ASM411971v1	Microbial Institute for Fermentation Industry	GCA_004119715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/715/GCF_004119715.1_ASM411971v1	./data/refseq/bacteria/GCF_004119715.1/GCF_004119715.1_ASM411971v1_assembly_stats.txt
GCF_004119815.1	PRJNA224116	SAMN10797245			na		1423	1423	Bacillus subtilis	strain=SRCM103629		latest	Complete Genome	Major	Full	2019/01/30	ASM411981v1	Microbial Institute for Fermentation Industry	GCA_004119815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/815/GCF_004119815.1_ASM411981v1	./data/refseq/bacteria/GCF_004119815.1/GCF_004119815.1_ASM411981v1_assembly_stats.txt
GCF_004119835.1	PRJNA224116	SAMN10796308			na		1423	1423	Bacillus subtilis	strain=SRCM103622		latest	Complete Genome	Major	Full	2019/01/30	ASM411983v1	Microbial Institute for Fermentation Industry	GCA_004119835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/835/GCF_004119835.1_ASM411983v1	./data/refseq/bacteria/GCF_004119835.1/GCF_004119835.1_ASM411983v1_assembly_stats.txt
GCF_004119875.1	PRJNA224116	SAMN10797246			na		1423	1423	Bacillus subtilis	strain=SRCM103637		latest	Complete Genome	Major	Full	2019/01/30	ASM411987v1	Microbial Institute for Fermentation Industry	GCA_004119875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/875/GCF_004119875.1_ASM411987v1	./data/refseq/bacteria/GCF_004119875.1/GCF_004119875.1_ASM411987v1_assembly_stats.txt
GCF_005153965.1	PRJNA224116	SAMN09475310			na		1423	1423	Bacillus subtilis	strain=NRS 231		latest	Chromosome	Major	Full	2019/05/06	ASM515396v1	Weill Cornell Medicine	GCA_005153965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/153/965/GCF_005153965.1_ASM515396v1	./data/refseq/bacteria/GCF_005153965.1/GCF_005153965.1_ASM515396v1_assembly_stats.txt
GCF_005160425.1	PRJNA224116	SAMN08863465			na		1423	1423	Bacillus subtilis	strain=MBI 600		latest	Complete Genome	Major	Full	2019/05/06	ASM516042v1	Aristotle University of Thessaloniki, Greece	GCA_005160425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/160/425/GCF_005160425.1_ASM516042v1	./data/refseq/bacteria/GCF_005160425.1/GCF_005160425.1_ASM516042v1_assembly_stats.txt
GCF_005234095.1	PRJNA224116	SAMN11519450			na		1423	1423	Bacillus subtilis	strain=H19		latest	Complete Genome	Major	Full	2019/05/08	ASM523409v1	Shanghai Ocean University	GCA_005234095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/234/095/GCF_005234095.1_ASM523409v1	./data/refseq/bacteria/GCF_005234095.1/GCF_005234095.1_ASM523409v1_assembly_stats.txt
GCF_005849145.1	PRJNA224116	SAMN11535052			na		1423	1423	Bacillus subtilis	strain=PR10		latest	Complete Genome	Major	Full	2019/05/27	ASM584914v1	Shandong Agricultural University	GCA_005849145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/849/145/GCF_005849145.1_ASM584914v1	./data/refseq/bacteria/GCF_005849145.1/GCF_005849145.1_ASM584914v1_assembly_stats.txt
GCF_006165085.1	PRJNA224116	SAMN06885112			na		1423	1423	Bacillus subtilis	strain=SEM-9		latest	Complete Genome	Major	Full	2019/06/10	ASM616508v1	The Sericulture and Agri-Food Research Institute	GCA_006165085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/165/085/GCF_006165085.1_ASM616508v1	./data/refseq/bacteria/GCF_006165085.1/GCF_006165085.1_ASM616508v1_assembly_stats.txt
GCF_006364495.1	PRJNA224116	SAMN10346770			na		1423	1423	Bacillus subtilis	strain=FDAARGOS_606		latest	Complete Genome	Major	Full	2019/06/19	ASM636449v1	US Food and Drug Administration	GCA_006364495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/495/GCF_006364495.1_ASM636449v1	./data/refseq/bacteria/GCF_006364495.1/GCF_006364495.1_ASM636449v1_assembly_stats.txt
GCF_008831405.1	PRJNA224116	SAMN12669139			na		1423	1423	Bacillus subtilis	strain=ms-2		latest	Complete Genome	Major	Full	2019/10/07	ASM883140v1	Third Institute of Oceanography, Ministry of Natural Resources	GCA_008831405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/831/405/GCF_008831405.1_ASM883140v1	./data/refseq/bacteria/GCF_008831405.1/GCF_008831405.1_ASM883140v1_assembly_stats.txt
