assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001885175.1	PRJNA224116	SAMN05991867			na		813	813	Chlamydia trachomatis	strain=QH111L		latest	Complete Genome	Major	Full	2016/11/22	ASM188517v1	Beijing Institute of Microbiology and Epidemiology	GCA_001885175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/885/175/GCF_001885175.1_ASM188517v1	./data/refseq/bacteria/GCF_001885175.1/GCF_001885175.1_ASM188517v1_assembly_stats.txt
GCF_002088315.1	PRJNA224116	SAMN04565661			na		813	813	Chlamydia trachomatis	strain=chxRP4F1		latest	Complete Genome	Major	Full	2017/04/12	ASM208831v1	Public Health Agency of Canada	GCA_002088315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/088/315/GCF_002088315.1_ASM208831v1	./data/refseq/bacteria/GCF_002088315.1/GCF_002088315.1_ASM208831v1_assembly_stats.txt
GCF_002088335.1	PRJNA224116	SAMN04565660			na		813	813	Chlamydia trachomatis	strain=chxRP4D10		latest	Complete Genome	Major	Full	2017/04/12	ASM208833v1	Public Health Agency of Canada	GCA_002088335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/088/335/GCF_002088335.1_ASM208833v1	./data/refseq/bacteria/GCF_002088335.1/GCF_002088335.1_ASM208833v1_assembly_stats.txt
GCF_002088355.1	PRJNA224116	SAMN04565659			na		813	813	Chlamydia trachomatis	strain=chxRP1H1		latest	Complete Genome	Major	Full	2017/04/12	ASM208835v1	Public Health Agency of Canada	GCA_002088355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/088/355/GCF_002088355.1_ASM208835v1	./data/refseq/bacteria/GCF_002088355.1/GCF_002088355.1_ASM208835v1_assembly_stats.txt
GCF_002192565.1	PRJNA224116	SAMN06239528			na		813	813	Chlamydia trachomatis	strain=434Bu	cdu1::Tn	latest	Chromosome	Major	Full	2017/06/13	ASM219256v1	University of Kansas	GCA_002192565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/565/GCF_002192565.1_ASM219256v1	./data/refseq/bacteria/GCF_002192565.1/GCF_002192565.1_ASM219256v1_assembly_stats.txt
GCF_002192615.1	PRJNA224116	SAMN06239804			na		813	813	Chlamydia trachomatis	strain=434Bu	Hefty_Parental	latest	Chromosome	Major	Full	2017/06/13	ASM219261v1	University of Kansas	GCA_002192615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/615/GCF_002192615.1_ASM219261v1	./data/refseq/bacteria/GCF_002192615.1/GCF_002192615.1_ASM219261v1_assembly_stats.txt
GCF_002192635.1	PRJNA224116	SAMN06239971			na		813	813	Chlamydia trachomatis	strain=434Bu	383/384 IGR::Tn	latest	Chromosome	Major	Full	2017/06/13	ASM219263v1	University of Kansas	GCA_002192635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/635/GCF_002192635.1_ASM219263v1	./data/refseq/bacteria/GCF_002192635.1/GCF_002192635.1_ASM219263v1_assembly_stats.txt
GCF_002776745.1	PRJNA224116	SAMN05870231			na		813	813	Chlamydia trachomatis	strain=SQ32		latest	Complete Genome	Major	Full	2017/11/16	ASM277674v1	Oregon State University	GCA_002776745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/745/GCF_002776745.1_ASM277674v1	./data/refseq/bacteria/GCF_002776745.1/GCF_002776745.1_ASM277674v1_assembly_stats.txt
GCF_002776795.1	PRJNA224116	SAMN05870230			na		813	813	Chlamydia trachomatis	strain=SQ29		latest	Complete Genome	Major	Full	2017/11/16	ASM277679v1	Oregon State University	GCA_002776795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/795/GCF_002776795.1_ASM277679v1	./data/refseq/bacteria/GCF_002776795.1/GCF_002776795.1_ASM277679v1_assembly_stats.txt
GCF_002776845.1	PRJNA224116	SAMN05870245			na		813	813	Chlamydia trachomatis	strain=SQ20		latest	Complete Genome	Major	Full	2017/11/16	ASM277684v1	Oregon State University	GCA_002776845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/845/GCF_002776845.1_ASM277684v1	./data/refseq/bacteria/GCF_002776845.1/GCF_002776845.1_ASM277684v1_assembly_stats.txt
GCF_002776885.1	PRJNA224116	SAMN05870246			na		813	813	Chlamydia trachomatis	strain=SQ24		latest	Complete Genome	Major	Full	2017/11/16	ASM277688v1	Oregon State University	GCA_002776885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/885/GCF_002776885.1_ASM277688v1	./data/refseq/bacteria/GCF_002776885.1/GCF_002776885.1_ASM277688v1_assembly_stats.txt
GCF_002776915.1	PRJNA224116	SAMN05870237			na		813	813	Chlamydia trachomatis	strain=SQ06		latest	Chromosome	Major	Full	2017/11/16	ASM277691v1	Oregon State University	GCA_002776915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/915/GCF_002776915.1_ASM277691v1	./data/refseq/bacteria/GCF_002776915.1/GCF_002776915.1_ASM277691v1_assembly_stats.txt
GCF_002776935.1	PRJNA224116	SAMN05870238			na		813	813	Chlamydia trachomatis	strain=SQ07		latest	Chromosome	Major	Full	2017/11/16	ASM277693v1	Oregon State University	GCA_002776935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/935/GCF_002776935.1_ASM277693v1	./data/refseq/bacteria/GCF_002776935.1/GCF_002776935.1_ASM277693v1_assembly_stats.txt
GCF_002776955.1	PRJNA224116	SAMN05870239			na		813	813	Chlamydia trachomatis	strain=SQ09		latest	Complete Genome	Major	Full	2017/11/16	ASM277695v1	Oregon State University	GCA_002776955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/955/GCF_002776955.1_ASM277695v1	./data/refseq/bacteria/GCF_002776955.1/GCF_002776955.1_ASM277695v1_assembly_stats.txt
GCF_002776975.1	PRJNA224116	SAMN05870240			na		813	813	Chlamydia trachomatis	strain=SQ10		latest	Complete Genome	Major	Full	2017/11/16	ASM277697v1	Oregon State University	GCA_002776975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/975/GCF_002776975.1_ASM277697v1	./data/refseq/bacteria/GCF_002776975.1/GCF_002776975.1_ASM277697v1_assembly_stats.txt
GCF_002776995.1	PRJNA224116	SAMN05870241			na		813	813	Chlamydia trachomatis	strain=SQ12		latest	Complete Genome	Major	Full	2017/11/16	ASM277699v1	Oregon State University	GCA_002776995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/995/GCF_002776995.1_ASM277699v1	./data/refseq/bacteria/GCF_002776995.1/GCF_002776995.1_ASM277699v1_assembly_stats.txt
GCF_002777015.1	PRJNA224116	SAMN05870242			na		813	813	Chlamydia trachomatis	strain=SQ14		latest	Complete Genome	Major	Full	2017/11/16	ASM277701v1	Oregon State University	GCA_002777015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/015/GCF_002777015.1_ASM277701v1	./data/refseq/bacteria/GCF_002777015.1/GCF_002777015.1_ASM277701v1_assembly_stats.txt
GCF_002777035.1	PRJNA224116	SAMN05870232			na		813	813	Chlamydia trachomatis	strain=SQ01		latest	Complete Genome	Major	Full	2017/11/16	ASM277703v1	Oregon State University	GCA_002777035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/035/GCF_002777035.1_ASM277703v1	./data/refseq/bacteria/GCF_002777035.1/GCF_002777035.1_ASM277703v1_assembly_stats.txt
GCF_002777055.1	PRJNA224116	SAMN05870233			na		813	813	Chlamydia trachomatis	strain=SQ02		latest	Complete Genome	Major	Full	2017/11/16	ASM277705v1	Oregon State University	GCA_002777055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/055/GCF_002777055.1_ASM277705v1	./data/refseq/bacteria/GCF_002777055.1/GCF_002777055.1_ASM277705v1_assembly_stats.txt
GCF_002777075.1	PRJNA224116	SAMN05870234			na		813	813	Chlamydia trachomatis	strain=SQ05		latest	Complete Genome	Major	Full	2017/11/16	ASM277707v1	Oregon State University	GCA_002777075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/075/GCF_002777075.1_ASM277707v1	./data/refseq/bacteria/GCF_002777075.1/GCF_002777075.1_ASM277707v1_assembly_stats.txt
GCF_002777095.1	PRJNA224116	SAMN05870235			na		813	813	Chlamydia trachomatis	strain=SQ25		latest	Complete Genome	Major	Full	2017/11/16	ASM277709v1	Oregon State University	GCA_002777095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/095/GCF_002777095.1_ASM277709v1	./data/refseq/bacteria/GCF_002777095.1/GCF_002777095.1_ASM277709v1_assembly_stats.txt
GCF_002777115.1	PRJNA224116	SAMN05870236			na		813	813	Chlamydia trachomatis	strain=SQ28		latest	Chromosome	Major	Full	2017/11/16	ASM277711v1	Oregon State University	GCA_002777115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/115/GCF_002777115.1_ASM277711v1	./data/refseq/bacteria/GCF_002777115.1/GCF_002777115.1_ASM277711v1_assembly_stats.txt
GCF_002777135.1	PRJNA224116	SAMN05870243			na		813	813	Chlamydia trachomatis	strain=SQ15		latest	Complete Genome	Major	Full	2017/11/16	ASM277713v1	Oregon State University	GCA_002777135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/135/GCF_002777135.1_ASM277713v1	./data/refseq/bacteria/GCF_002777135.1/GCF_002777135.1_ASM277713v1_assembly_stats.txt
GCF_002777155.1	PRJNA224116	SAMN05870244			na		813	813	Chlamydia trachomatis	strain=SQ19		latest	Complete Genome	Major	Full	2017/11/16	ASM277715v1	Oregon State University	GCA_002777155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/155/GCF_002777155.1_ASM277715v1	./data/refseq/bacteria/GCF_002777155.1/GCF_002777155.1_ASM277715v1_assembly_stats.txt
GCF_004135145.1	PRJNA224116	SAMN10822114			na		813	813	Chlamydia trachomatis	strain=tet9		latest	Complete Genome	Major	Full	2019/02/03	ASM413514v1	Oregon State University	GCA_004135145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/135/145/GCF_004135145.1_ASM413514v1	./data/refseq/bacteria/GCF_004135145.1/GCF_004135145.1_ASM413514v1_assembly_stats.txt
GCF_013341035.1	PRJNA224116	SAMN15048663			na		813	813	Chlamydia trachomatis	strain=CH5_mutant_L2/434/Bu(i)		latest	Chromosome	Major	Full	2020/06/13	ASM1334103v1	Umea university	GCA_013341035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/035/GCF_013341035.1_ASM1334103v1	./data/refseq/bacteria/GCF_013341035.1/GCF_013341035.1_ASM1334103v1_assembly_stats.txt
GCF_013341055.1	PRJNA224116	SAMN15048662			na		813	813	Chlamydia trachomatis	strain=CH3_mutant_L2/434/Bu(i)		latest	Chromosome	Major	Full	2020/06/13	ASM1334105v1	Umea university	GCA_013341055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/055/GCF_013341055.1_ASM1334105v1	./data/refseq/bacteria/GCF_013341055.1/GCF_013341055.1_ASM1334105v1_assembly_stats.txt
GCF_013341075.1	PRJNA224116	SAMN15048660			na		813	813	Chlamydia trachomatis	strain=CH1_mutant_L2/434/Bu(i)		latest	Chromosome	Major	Full	2020/06/13	ASM1334107v1	Umea university	GCA_013341075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/075/GCF_013341075.1_ASM1334107v1	./data/refseq/bacteria/GCF_013341075.1/GCF_013341075.1_ASM1334107v1_assembly_stats.txt
GCF_013341095.1	PRJNA224116	SAMN15048661			na		813	813	Chlamydia trachomatis	strain=CH2_mutant_L2/434/Bu(i)		latest	Chromosome	Major	Full	2020/06/13	ASM1334109v1	Umea university	GCA_013341095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/095/GCF_013341095.1_ASM1334109v1	./data/refseq/bacteria/GCF_013341095.1/GCF_013341095.1_ASM1334109v1_assembly_stats.txt
GCF_018336255.1	PRJNA224116	SAMN10833246			na		813	813	Chlamydia trachomatis	strain=L2/Hefty/ct350::Tn		latest	Complete Genome	Major	Full	2021/05/11	ASM1833625v1	University of Kansas	GCA_018336255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/255/GCF_018336255.1_ASM1833625v1	./data/refseq/bacteria/GCF_018336255.1/GCF_018336255.1_ASM1833625v1_assembly_stats.txt
GCF_018336275.1	PRJNA224116	SAMN10833245			na		813	813	Chlamydia trachomatis	strain=L2/Hefty/ct732::Tn		latest	Complete Genome	Major	Full	2021/05/11	ASM1833627v1	University of Kansas	GCA_018336275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/275/GCF_018336275.1_ASM1833627v1	./data/refseq/bacteria/GCF_018336275.1/GCF_018336275.1_ASM1833627v1_assembly_stats.txt
GCF_018336295.1	PRJNA224116	SAMN10833244			na		813	813	Chlamydia trachomatis	strain=L2/Hefty/ct054::Tn		latest	Complete Genome	Major	Full	2021/05/11	ASM1833629v1	University of Kansas	GCA_018336295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/295/GCF_018336295.1_ASM1833629v1	./data/refseq/bacteria/GCF_018336295.1/GCF_018336295.1_ASM1833629v1_assembly_stats.txt
GCF_018336315.1	PRJNA224116	SAMN10833243			na		813	813	Chlamydia trachomatis	strain=L2/Hefty/ct404::Tn		latest	Complete Genome	Major	Full	2021/05/11	ASM1833631v1	University of Kansas	GCA_018336315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/315/GCF_018336315.1_ASM1833631v1	./data/refseq/bacteria/GCF_018336315.1/GCF_018336315.1_ASM1833631v1_assembly_stats.txt
GCF_018337015.1	PRJNA224116	SAMN10833242			na		813	813	Chlamydia trachomatis	strain=L2/Hefty/ct590::Tn		latest	Complete Genome	Major	Full	2021/05/11	ASM1833701v1	University of Kansas	GCA_018337015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/337/015/GCF_018337015.1_ASM1833701v1	./data/refseq/bacteria/GCF_018337015.1/GCF_018337015.1_ASM1833701v1_assembly_stats.txt
GCF_000008725.1	PRJNA57637	SAMN02603114			reference genome		272561	813	Chlamydia trachomatis D/UW-3/CX	strain=D/UW-3/CX		latest	Complete Genome	Major	Full	2001/01/09	ASM872v1	ChGP	GCA_000008725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/725/GCF_000008725.1_ASM872v1	./data/refseq/bacteria/GCF_000008725.1/GCF_000008725.1_ASM872v1_assembly_stats.txt
GCF_000012125.1	PRJNA224116	SAMN02603498			na	assembly from type material	315277	813	Chlamydia trachomatis A/HAR-13	strain=A/HAR-13		latest	Complete Genome	Major	Full	2005/09/23	ASM1212v1	Lab of Human Bacterial Pathogenesis	GCA_000012125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/125/GCF_000012125.1_ASM1212v1	./data/refseq/bacteria/GCF_000012125.1/GCF_000012125.1_ASM1212v1_assembly_stats.txt
GCF_000068585.1	PRJNA224116	SAMEA1705923			na		471472	813	Chlamydia trachomatis 434/Bu	strain=434/Bu		latest	Complete Genome	Major	Full	2008/01/17	ASM6858v1	Wellcome Trust Sanger Institute	GCA_000068585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/068/585/GCF_000068585.1_ASM6858v1	./data/refseq/bacteria/GCF_000068585.1/GCF_000068585.1_ASM6858v1_assembly_stats.txt
