assembly_accession	start	end	orientation
GCF_903884415.1	1622092	1623639	-
GCF_903885985.1	17626	19173	+
GCF_903885985.1	73653	75200	+
GCF_903885985.1	135580	137127	+
GCF_903885985.1	141387	142934	+
GCF_903885985.1	361846	363393	+
GCF_903885985.1	1672668	1674215	-
GCF_903886075.1	19055	20602	+
GCF_903886075.1	67649	69196	+
GCF_903886075.1	129575	131122	+
GCF_903886075.1	350065	351612	+
GCF_903886075.1	1631726	1633273	-
GCF_903886205.1	17629	19176	+
GCF_903886205.1	65398	66945	+
GCF_903886205.1	128887	130434	+
GCF_903886205.1	134694	136241	+
GCF_903886205.1	360601	362148	+
GCF_903886205.1	1622695	1624242	-
GCF_903886285.1	17632	19179	+
GCF_903886285.1	66224	67771	+
GCF_903886285.1	127796	129343	+
GCF_903886285.1	133604	135151	+
GCF_903886285.1	345661	347208	+
GCF_903886285.1	1609323	1610870	-
GCF_903886345.1	1276593	1278140	-
GCF_903886345.1	1497051	1498598	-
GCF_903886345.1	1502858	1504405	-
GCF_903886345.1	1564785	1566332	-
GCF_903886345.1	1620812	1622359	-
GCF_903886345.1	1825840	1827387	+
GCF_903886385.1	18877	20424	+
GCF_903886385.1	67858	69405	+
GCF_903886385.1	130102	131649	+
GCF_903886385.1	352378	353925	+
GCF_903886385.1	1597541	1599088	-
GCF_903886475.1	18877	20424	+
GCF_903886475.1	67744	69291	+
GCF_903886475.1	129988	131535	+
GCF_903886475.1	135795	137342	+
GCF_903886475.1	358071	359618	+
GCF_903886475.1	1602168	1603715	-
GCF_903886505.1	17434	18981	+
GCF_903886505.1	83031	84578	+
GCF_903886505.1	148944	150491	+
GCF_903886505.1	154751	156298	+
GCF_903886505.1	360779	362326	+
GCF_903886505.1	1662689	1664236	-
GCF_903886595.1	17643	19190	+
GCF_903886595.1	66704	68251	+
GCF_903886595.1	229071	230618	+
GCF_903886595.1	1597999	1599546	-
GCF_903886595.1	1830825	1832372	-
GCF_903886635.1	17623	19170	+
GCF_903886635.1	66159	67706	+
GCF_903886635.1	125742	127289	+
GCF_903886635.1	131548	133095	+
GCF_903886635.1	345651	347198	+
GCF_903886635.1	1587502	1589049	-
GCF_903886645.1	17643	19190	+
GCF_903886645.1	66704	68251	+
GCF_903886645.1	162366	163913	+
GCF_903886645.1	168173	169720	+
GCF_903886645.1	399569	401116	+
GCF_903886645.1	1754193	1755740	-
GCF_903886745.1	17644	19191	+
GCF_903886745.1	68121	69668	+
GCF_903886745.1	165131	166678	+
GCF_903886745.1	1560547	1562094	-
GCF_903886745.1	1785962	1787509	-
GCF_903890635.1	17644	19191	+
GCF_903890635.1	68121	69668	+
GCF_903890635.1	148274	149821	+
GCF_903890635.1	373688	375235	+
GCF_903890635.1	1797689	1799236	-
GCF_903890695.1	17643	19190	+
GCF_903890695.1	66705	68252	+
GCF_903890695.1	145479	147026	+
GCF_903890695.1	151286	152833	+
GCF_903890695.1	373788	375335	+
GCF_903890695.1	1726771	1728318	-
GCF_903890795.1	17629	19176	+
GCF_903890795.1	74198	75745	+
GCF_903890795.1	139227	140774	+
GCF_903890795.1	358842	360389	+
GCF_903890795.1	1677107	1678654	-
GCF_903890815.1	17626	19173	+
GCF_903890815.1	65416	66963	+
GCF_903890815.1	142391	143938	+
GCF_903890815.1	148197	149744	+
GCF_903890815.1	1463055	1464602	-
GCF_903890815.1	1626411	1627958	-
GCF_903890825.1	17631	19178	+
GCF_903890825.1	66665	68212	+
GCF_903890825.1	126326	127873	+
GCF_903890825.1	341535	343082	+
GCF_903890825.1	1597200	1598747	-
GCF_903890905.1	17630	19177	+
GCF_903890905.1	65352	66899	+
GCF_903890905.1	124789	126336	+
GCF_903890905.1	337906	339453	+
GCF_903890905.1	1683939	1685486	-
GCF_903890925.1	17630	19177	+
GCF_903890925.1	65352	66899	+
GCF_903890925.1	124789	126336	+
GCF_903890925.1	337906	339453	+
GCF_903890925.1	1683928	1685475	-
GCF_903890945.1	17618	19165	+
GCF_903890945.1	66714	68261	+
GCF_903890945.1	132014	133561	+
GCF_903890945.1	137821	139368	+
GCF_903890945.1	356958	358505	+
GCF_903890945.1	1663642	1665189	-
GCF_903891015.1	17629	19176	+
GCF_903891015.1	65366	66913	+
GCF_903891015.1	128719	130266	+
GCF_903891015.1	134526	136073	+
GCF_903891015.1	351766	353313	+
GCF_903891015.1	1662592	1664139	-
GCF_903891025.1	17626	19173	+
GCF_903891025.1	72438	73985	+
GCF_903891025.1	134137	135684	+
GCF_903891025.1	139943	141490	+
GCF_903891025.1	356795	358342	+
GCF_903891025.1	1650325	1651872	-
GCF_903891105.1	17629	19176	+
GCF_903891105.1	65398	66945	+
GCF_903891105.1	128886	130433	+
GCF_903891105.1	134693	136240	+
GCF_903891105.1	359465	361012	+
GCF_903891105.1	1622425	1623972	-
GCF_903891135.1	17629	19176	+
GCF_903891135.1	65340	66887	+
GCF_903891135.1	124931	126478	+
GCF_903891135.1	130738	132285	+
GCF_903891135.1	342139	343686	+
GCF_903891135.1	1608341	1609888	-
GCF_903891195.1	17629	19176	+
GCF_903891195.1	65397	66944	+
GCF_903891195.1	128885	130432	+
GCF_903891195.1	134692	136239	+
GCF_903891195.1	360722	362269	+
GCF_903891195.1	1623987	1625534	-
GCF_903891205.1	17627	19174	+
GCF_903891205.1	65367	66914	+
GCF_903891205.1	125028	126575	+
GCF_903891205.1	130836	132383	+
GCF_903891205.1	343666	345213	+
GCF_903891205.1	1589227	1590774	-
GCF_903891245.1	17626	19173	+
GCF_903891245.1	66275	67822	+
GCF_903891245.1	128202	129749	+
GCF_903891245.1	134010	135557	+
GCF_903891245.1	352303	353850	+
GCF_903891245.1	1613524	1615071	-
GCF_903891305.1	18877	20424	+
GCF_903891305.1	67857	69404	+
GCF_903891305.1	130101	131648	+
GCF_903891305.1	135908	137455	+
GCF_903891305.1	358202	359749	+
GCF_903891305.1	1602821	1604368	-
GCF_903960675.1	108824	110371	-
GCF_903960675.1	171068	172615	-
GCF_903960675.1	219935	221482	-
GCF_903960675.1	424933	426480	+
GCF_903960675.1	1667311	1668858	-
GCF_000011825.1	17818	19365	+
GCF_000011825.1	66799	68346	+
GCF_000011825.1	129043	130590	+
GCF_000011825.1	134850	136397	+
GCF_000011825.1	358373	359920	+
GCF_000011825.1	1612153	1613700	-
GCF_000011845.1	17814	19361	+
GCF_000011845.1	65582	67129	+
GCF_000011845.1	129070	130617	+
GCF_000011845.1	134877	136424	+
GCF_000011845.1	352152	353699	+
GCF_000011845.1	1614468	1616015	-
GCF_000014485.1	19145	20692	+
GCF_000014485.1	66807	68354	+
GCF_000014485.1	141016	142563	+
GCF_000014485.1	146822	148369	+
GCF_000014485.1	359454	361001	+
GCF_000014485.1	1665743	1667290	-
GCF_000182875.1	17811	19358	+
GCF_000182875.1	72622	74169	+
GCF_000182875.1	134318	135865	+
GCF_000182875.1	351169	352715	+
GCF_000182875.1	1643303	1644849	-
GCF_000253395.1	17726	19273	+
GCF_000253395.1	65507	67054	+
GCF_000253395.1	161399	162946	+
GCF_000253395.1	167205	168752	+
GCF_000253395.1	379751	381298	+
GCF_000253395.1	1731234	1732781	-
GCF_000262675.1	17814	19361	+
GCF_000262675.1	65551	67098	+
GCF_000262675.1	128904	130451	+
GCF_000262675.1	346144	347691	+
GCF_000262675.1	1653724	1655271	-
GCF_000698885.1	207771	209318	+
GCF_000698885.1	255431	256978	+
GCF_000698885.1	318749	320296	+
GCF_000698885.1	531043	532590	+
GCF_000698885.1	1838766	1840313	-
GCF_000521285.1	17546	18571	+
GCF_000521305.1	19416	20970	+
GCF_000521265.1	16381	17421	+
GCF_000521265.1	1896668	1898307	-
GCF_000836675.1	3757	5126	-
