assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_017584245.1	PRJNA224116	SAMN13284972			na		1308	1308	Streptococcus thermophilus	strain=MAG_rmk202_sterm		latest	Complete Genome	Major	Full	2021/03/25	ASM1758424v1	Unil	GCA_017584245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/584/245/GCF_017584245.1_ASM1758424v1	./data/refseq/bacteria/GCF_017584245.1/GCF_017584245.1_ASM1758424v1_assembly_stats.txt
GCF_018219175.1	PRJNA224116	SAMN16450970			na		1308	1308	Streptococcus thermophilus	strain=DMST-H2		latest	Complete Genome	Major	Full	2021/04/30	ASM1821917v1	South China University of Technology	GCA_018219175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/219/175/GCF_018219175.1_ASM1821917v1	./data/refseq/bacteria/GCF_018219175.1/GCF_018219175.1_ASM1821917v1_assembly_stats.txt
GCF_900094135.1	PRJNA224116	SAMEA4355128			na		1308	1308	Streptococcus thermophilus	strain=ACA-DC 2		latest	Complete Genome	Major	Full	2016/08/03	ASM90009413v1	Agricultural University of Athens	GCA_900094135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/094/135/GCF_900094135.1_ASM90009413v1	./data/refseq/bacteria/GCF_900094135.1/GCF_900094135.1_ASM90009413v1_assembly_stats.txt
GCF_900474985.1	PRJNA224116	SAMEA3594354			na		1308	1308	Streptococcus thermophilus	strain=NCTC12958		latest	Complete Genome	Major	Full	2018/06/17	41965_C01	SC	GCA_900474985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/985/GCF_900474985.1_41965_C01	./data/refseq/bacteria/GCF_900474985.1/GCF_900474985.1_41965_C01_assembly_stats.txt
GCF_900492165.1	PRJNA224116	SAMEA4729876			na		1308	1308	Streptococcus thermophilus	strain=N4L		latest	Complete Genome	Major	Full	2018/07/03	chr1	INRA (INRA Jouy en Josas)	GCA_900492165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/492/165/GCF_900492165.1_chr1	./data/refseq/bacteria/GCF_900492165.1/GCF_900492165.1_chr1_assembly_stats.txt
GCF_903884415.1	PRJNA224116	SAMEA6957285			na		1308	1308	Streptococcus thermophilus		STH_CIRM_16	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_16	INRAE	GCA_903884415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/884/415/GCF_903884415.1_Streptococcus_thermophilus_CIRM_16	./data/refseq/bacteria/GCF_903884415.1/GCF_903884415.1_Streptococcus_thermophilus_CIRM_16_assembly_stats.txt
GCF_903885985.1	PRJNA224116	SAMEA6957286			na		1308	1308	Streptococcus thermophilus		STH_CIRM_18	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_18	INRAE	GCA_903885985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/885/985/GCF_903885985.1_Streptococcus_thermophilus_CIRM_18	./data/refseq/bacteria/GCF_903885985.1/GCF_903885985.1_Streptococcus_thermophilus_CIRM_18_assembly_stats.txt
GCF_903886075.1	PRJNA224116	SAMEA6957287			na		1308	1308	Streptococcus thermophilus		STH_CIRM_19	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_19	INRAE	GCA_903886075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/075/GCF_903886075.1_Streptococcus_thermophilus_CIRM_19	./data/refseq/bacteria/GCF_903886075.1/GCF_903886075.1_Streptococcus_thermophilus_CIRM_19_assembly_stats.txt
GCF_903886205.1	PRJNA224116	SAMEA6957290			na		1308	1308	Streptococcus thermophilus		STH_CIRM_29	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_29	INRAE	GCA_903886205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/205/GCF_903886205.1_Streptococcus_thermophilus_CIRM_29	./data/refseq/bacteria/GCF_903886205.1/GCF_903886205.1_Streptococcus_thermophilus_CIRM_29_assembly_stats.txt
GCF_903886285.1	PRJNA224116	SAMEA6957291			na		1308	1308	Streptococcus thermophilus		STH_CIRM_30	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_30	INRAE	GCA_903886285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/285/GCF_903886285.1_Streptococcus_thermophilus_CIRM_30	./data/refseq/bacteria/GCF_903886285.1/GCF_903886285.1_Streptococcus_thermophilus_CIRM_30_assembly_stats.txt
GCF_903886345.1	PRJNA224116	SAMEA6957292			na		1308	1308	Streptococcus thermophilus		STH_CIRM_32	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_32	INRAE	GCA_903886345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/345/GCF_903886345.1_Streptococcus_thermophilus_CIRM_32	./data/refseq/bacteria/GCF_903886345.1/GCF_903886345.1_Streptococcus_thermophilus_CIRM_32_assembly_stats.txt
GCF_903886385.1	PRJNA224116	SAMEA6957294			na		1308	1308	Streptococcus thermophilus		STH_CIRM_36	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_36	INRAE	GCA_903886385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/385/GCF_903886385.1_Streptococcus_thermophilus_CIRM_36	./data/refseq/bacteria/GCF_903886385.1/GCF_903886385.1_Streptococcus_thermophilus_CIRM_36_assembly_stats.txt
GCF_903886475.1	PRJNA224116	SAMEA6957296			na		1308	1308	Streptococcus thermophilus		STH_CIRM_65	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_65	INRAE	GCA_903886475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/475/GCF_903886475.1_Streptococcus_thermophilus_CIRM_65	./data/refseq/bacteria/GCF_903886475.1/GCF_903886475.1_Streptococcus_thermophilus_CIRM_65_assembly_stats.txt
GCF_903886505.1	PRJNA224116	SAMEA6957293			na		1308	1308	Streptococcus thermophilus		STH_CIRM_336	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_336	INRAE	GCA_903886505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/505/GCF_903886505.1_Streptococcus_thermophilus_CIRM_336	./data/refseq/bacteria/GCF_903886505.1/GCF_903886505.1_Streptococcus_thermophilus_CIRM_336_assembly_stats.txt
GCF_903886595.1	PRJNA224116	SAMEA6957299			na		1308	1308	Streptococcus thermophilus		STH_CIRM_956	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_956	INRAE	GCA_903886595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/595/GCF_903886595.1_Streptococcus_thermophilus_CIRM_956	./data/refseq/bacteria/GCF_903886595.1/GCF_903886595.1_Streptococcus_thermophilus_CIRM_956_assembly_stats.txt
GCF_903886635.1	PRJNA224116	SAMEA6957298			na		1308	1308	Streptococcus thermophilus		STH_CIRM_772	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_772	INRAE	GCA_903886635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/635/GCF_903886635.1_Streptococcus_thermophilus_CIRM_772	./data/refseq/bacteria/GCF_903886635.1/GCF_903886635.1_Streptococcus_thermophilus_CIRM_772_assembly_stats.txt
GCF_903886645.1	PRJNA224116	SAMEA6957295			na		1308	1308	Streptococcus thermophilus		STH_CIRM_368	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_368	INRAE	GCA_903886645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/645/GCF_903886645.1_Streptococcus_thermophilus_CIRM_368	./data/refseq/bacteria/GCF_903886645.1/GCF_903886645.1_Streptococcus_thermophilus_CIRM_368_assembly_stats.txt
GCF_903886745.1	PRJNA224116	SAMEA6957300			na		1308	1308	Streptococcus thermophilus		STH_CIRM_961	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_961	INRAE	GCA_903886745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/745/GCF_903886745.1_Streptococcus_thermophilus_CIRM_961	./data/refseq/bacteria/GCF_903886745.1/GCF_903886745.1_Streptococcus_thermophilus_CIRM_961_assembly_stats.txt
GCF_903890635.1	PRJNA224116	SAMEA6957301			na		1308	1308	Streptococcus thermophilus		STH_CIRM_967	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_967	INRAE	GCA_903890635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/635/GCF_903890635.1_Streptococcus_thermophilus_CIRM_967	./data/refseq/bacteria/GCF_903890635.1/GCF_903890635.1_Streptococcus_thermophilus_CIRM_967_assembly_stats.txt
GCF_903890695.1	PRJNA224116	SAMEA6957302			na		1308	1308	Streptococcus thermophilus		STH_CIRM_998	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_998	INRAE	GCA_903890695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/695/GCF_903890695.1_Streptococcus_thermophilus_CIRM_998	./data/refseq/bacteria/GCF_903890695.1/GCF_903890695.1_Streptococcus_thermophilus_CIRM_998_assembly_stats.txt
GCF_903890795.1	PRJNA224116	SAMEA6957273			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1046	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1046	INRAE	GCA_903890795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/795/GCF_903890795.1_Streptococcus_thermophilus_CIRM_1046	./data/refseq/bacteria/GCF_903890795.1/GCF_903890795.1_Streptococcus_thermophilus_CIRM_1046_assembly_stats.txt
GCF_903890815.1	PRJNA224116	SAMEA6957272			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1035	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1035	INRAE	GCA_903890815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/815/GCF_903890815.1_Streptococcus_thermophilus_CIRM_1035	./data/refseq/bacteria/GCF_903890815.1/GCF_903890815.1_Streptococcus_thermophilus_CIRM_1035_assembly_stats.txt
GCF_903890825.1	PRJNA224116	SAMEA6957274			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1047	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1047	INRAE	GCA_903890825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/825/GCF_903890825.1_Streptococcus_thermophilus_CIRM_1047	./data/refseq/bacteria/GCF_903890825.1/GCF_903890825.1_Streptococcus_thermophilus_CIRM_1047_assembly_stats.txt
GCF_903890905.1	PRJNA224116	SAMEA6957275			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1048	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1048	INRAE	GCA_903890905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/905/GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048	./data/refseq/bacteria/GCF_903890905.1/GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048_assembly_stats.txt
GCF_903890925.1	PRJNA224116	SAMEA6957276			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1049	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1049	INRAE	GCA_903890925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/925/GCF_903890925.1_Streptococcus_thermophilus_CIRM_1049	./data/refseq/bacteria/GCF_903890925.1/GCF_903890925.1_Streptococcus_thermophilus_CIRM_1049_assembly_stats.txt
GCF_903890945.1	PRJNA224116	SAMEA6957277			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1050	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1050	INRAE	GCA_903890945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/890/945/GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050	./data/refseq/bacteria/GCF_903890945.1/GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050_assembly_stats.txt
GCF_903891015.1	PRJNA224116	SAMEA6957278			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1051	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1051	INRAE	GCA_903891015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/891/015/GCF_903891015.1_Streptococcus_thermophilus_CIRM_1051	./data/refseq/bacteria/GCF_903891015.1/GCF_903891015.1_Streptococcus_thermophilus_CIRM_1051_assembly_stats.txt
GCF_903891025.1	PRJNA224116	SAMEA6957279			na		1308	1308	Streptococcus thermophilus		STH_CIRM_1055	latest	Complete Genome	Major	Full	2020/07/10	Streptococcus_thermophilus_CIRM_1055	INRAE	GCA_903891025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/891/025/GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055	./data/refseq/bacteria/GCF_903891025.1/GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055_assembly_stats.txt
