assembly_accession	start	end	orientation
GCF_009708995.1	2958450	2959994	-
GCF_009709015.1	184920	186464	+
GCF_009709015.1	680149	681693	+
GCF_009709015.1	1460145	1461689	+
GCF_009709015.1	2311604	2313148	-
GCF_009709015.1	2951891	2953435	-
GCF_009709015.1	3099237	3100781	-
GCF_009709035.1	182407	183951	+
GCF_009709035.1	682418	683962	+
GCF_009709035.1	864916	866460	+
GCF_009709035.1	1449292	1450836	+
GCF_009709035.1	2956647	2958191	-
GCF_009709035.1	3105151	3106695	-
GCF_009709055.1	182407	183951	+
GCF_009709055.1	682427	683971	+
GCF_009709055.1	864938	866482	+
GCF_009709055.1	1450187	1451731	+
GCF_009709055.1	2957539	2959083	-
GCF_009709055.1	3106043	3107587	-
GCF_009709075.1	92233	93777	+
GCF_009709075.1	246123	247667	+
GCF_009709075.1	766759	768303	+
GCF_009709075.1	820843	822387	+
GCF_009709075.1	1536346	1537890	-
GCF_009709075.1	2875809	2877353	-
GCF_009709095.1	182393	183937	+
GCF_009709095.1	682413	683957	+
GCF_009709095.1	864926	866470	+
GCF_009709095.1	1448592	1450136	+
GCF_009709095.1	2956229	2957773	-
GCF_009709095.1	3104445	3105989	-
GCF_009709115.1	182381	183925	+
GCF_009709115.1	682401	683945	+
GCF_009709115.1	864913	866457	+
GCF_009709115.1	1448570	1450114	+
GCF_009709115.1	2956300	2957844	-
GCF_009709115.1	3104516	3106060	-
GCF_009709135.1	182910	184454	+
GCF_009709135.1	675955	677499	+
GCF_009709135.1	858468	860012	+
GCF_009709135.1	1442156	1443700	+
GCF_009709135.1	2951602	2953146	-
GCF_009709135.1	3099819	3101363	-
GCF_009709155.1	182396	183940	+
GCF_009709155.1	682713	684257	+
GCF_009709155.1	865226	866770	+
GCF_009709155.1	1448869	1450413	+
GCF_009709155.1	2956586	2958130	-
GCF_009709155.1	3104802	3106346	-
GCF_009709175.1	182381	183925	+
GCF_009709175.1	682399	683943	+
GCF_009709175.1	864896	866440	+
GCF_009709175.1	1448552	1450096	+
GCF_009709175.1	2956136	2957680	-
GCF_009709175.1	3104346	3105890	-
GCF_009709195.1	182402	183946	+
GCF_009709195.1	682422	683966	+
GCF_009709195.1	864934	866478	+
GCF_009709195.1	1448598	1450142	+
GCF_009709195.1	2956393	2957937	-
GCF_009709195.1	3104609	3106153	-
GCF_009709215.1	182400	183944	+
GCF_009709215.1	682420	683964	+
GCF_009709215.1	864918	866462	+
GCF_009709215.1	1437352	1438896	+
GCF_009709215.1	2954253	2955797	-
GCF_009709215.1	3102469	3104013	-
GCF_009709235.1	182393	183937	+
GCF_009709235.1	682413	683957	+
GCF_009709235.1	864908	866452	+
GCF_009709235.1	1448857	1450401	+
GCF_009709235.1	2956578	2958122	-
GCF_009709235.1	3104794	3106338	-
GCF_009709255.1	182393	183937	+
GCF_009709255.1	682413	683957	+
GCF_009709255.1	864925	866469	+
GCF_009709255.1	1448876	1450420	+
GCF_009709255.1	2956605	2958149	-
GCF_009709255.1	3104821	3106365	-
GCF_009709275.1	182393	183937	+
GCF_009709275.1	682413	683957	+
GCF_009709275.1	864925	866469	+
GCF_009709275.1	1448598	1450142	+
GCF_009709275.1	2956333	2957877	-
GCF_009709275.1	3104549	3106093	-
GCF_009709295.1	182393	183937	+
GCF_009709295.1	682413	683957	+
GCF_009709295.1	864925	866469	+
GCF_009709295.1	1448597	1450141	+
GCF_009709295.1	2956276	2957820	-
GCF_009709295.1	3104492	3106036	-
GCF_009709315.1	92233	93777	+
GCF_009709315.1	246123	247667	+
GCF_009709315.1	766785	768329	+
GCF_009709315.1	820869	822413	+
GCF_009709315.1	1536372	1537916	-
GCF_009709315.1	2875834	2877378	-
GCF_009709335.1	92233	93777	+
GCF_009709335.1	246123	247667	+
GCF_009709335.1	766833	768377	+
GCF_009709335.1	820917	822461	+
GCF_009709335.1	1536420	1537964	-
GCF_009709335.1	2875882	2877426	-
GCF_009709355.1	92233	93777	+
GCF_009709355.1	246122	247666	+
GCF_009709355.1	766711	768255	+
GCF_009709355.1	820795	822339	+
GCF_009709355.1	1546021	1547565	-
GCF_009709355.1	2885467	2887011	-
GCF_009709375.1	92233	93777	+
GCF_009709375.1	246123	247667	+
GCF_009709375.1	766760	768304	+
GCF_009709375.1	820844	822388	+
GCF_009709375.1	1536347	1537891	-
GCF_009709375.1	2875809	2877353	-
GCF_009709395.1	92233	93777	+
GCF_009709395.1	246123	247667	+
GCF_009709395.1	766735	768279	+
GCF_009709395.1	820818	822362	+
GCF_009709395.1	1546054	1547598	-
GCF_009709395.1	2885513	2887057	-
GCF_009709415.1	92128	93672	+
GCF_009709415.1	246672	248216	+
GCF_009709415.1	1559040	1560584	+
GCF_009709415.1	2290615	2292159	-
GCF_009709415.1	2346472	2348016	-
GCF_009709415.1	2948843	2950387	-
GCF_009709435.1	183194	184738	+
GCF_009709435.1	675116	676660	+
GCF_009709435.1	857629	859173	+
GCF_009709435.1	1441313	1442857	+
GCF_009709435.1	2947532	2949076	-
GCF_009709435.1	3095460	3097004	-
GCF_009709455.1	90958	92502	+
GCF_009709455.1	247063	248607	+
GCF_009709455.1	1562969	1564513	+
GCF_009709455.1	2299668	2301212	-
GCF_009709455.1	2354562	2356106	-
GCF_009709455.1	2961565	2963109	-
GCF_009709495.1	94052	95596	+
GCF_009709495.1	264290	265834	+
GCF_009709495.1	770992	772536	+
GCF_009709495.1	1470546	1472090	+
GCF_009709495.1	2435079	2436622	-
GCF_009709495.1	3138374	3139918	-
GCF_009709515.1	106795	108339	+
GCF_009709515.1	257495	259039	+
GCF_009709515.1	787941	789485	+
GCF_009709515.1	1917338	1918882	-
GCF_009709515.1	2595465	2597009	-
GCF_009709515.1	3317261	3318805	-
GCF_009724885.1	182393	183937	+
GCF_009724885.1	682413	683957	+
GCF_009724885.1	864926	866470	+
GCF_009724885.1	1448592	1450136	+
GCF_009724885.1	2956324	2957868	-
GCF_009724885.1	3104540	3106084	-
GCF_010092545.1	88866	90410	+
GCF_010092545.1	237079	238623	+
GCF_010092545.1	1743059	1744603	-
GCF_010092545.1	2327302	2328846	-
GCF_010092545.1	2509793	2511337	-
GCF_010092545.1	3010089	3011633	-
GCF_010092565.1	89150	90694	+
GCF_010092565.1	237073	238617	+
GCF_010092565.1	1515935	1517479	+
GCF_010092565.1	2358339	2359883	-
GCF_010092565.1	2540845	2542389	-
GCF_010092565.1	3034004	3035548	-
GCF_012272975.1	83979	85519	+
GCF_012272975.1	240082	241629	+
GCF_012272975.1	879677	881222	+
GCF_012272975.1	934582	936126	+
GCF_012272975.1	1733468	1735011	-
GCF_012272975.1	3087104	3088648	-
GCF_014622645.1	10526	12070	-
GCF_014622645.1	273952	275495	+
GCF_014622645.1	880864	882407	+
GCF_014622645.1	937186	938728	+
GCF_014622645.1	1721066	1722608	+
GCF_014622645.1	3018914	3020457	-
GCF_014622645.1	3174910	3176342	-
GCF_000300295.4	89160	90704	+
GCF_000300295.4	237089	238633	+
GCF_000300295.4	1741796	1743340	-
GCF_000300295.4	2325695	2327239	-
GCF_000300295.4	2508220	2509764	-
GCF_000300295.4	3000122	3001666	-
