assembly_accession	start	end	orientation
GCF_003812925.1	3689185	3690734	+
GCF_003812925.1	3794504	3796052	+
GCF_003812925.1	3839545	3841094	+
GCF_003812925.1	4228988	4230537	+
GCF_003812925.1	4671583	4673132	+
GCF_009707385.1	54300	55839	+
GCF_009707385.1	159547	161085	+
GCF_009707385.1	257406	258940	+
GCF_009707385.1	302275	303814	+
GCF_009707385.1	668049	669587	+
GCF_009707385.1	1076569	1078108	+
GCF_009707385.1	4067496	4069035	-
GCF_009707385.1	4922184	4923723	-
GCF_013750595.1	467104	468653	+
GCF_013750595.1	1459239	1460788	+
GCF_013750595.1	4828450	4829999	-
GCF_013750595.1	5278797	5280346	-
GCF_013750595.1	5730183	5731732	-
GCF_013750595.1	5775228	5776777	-
GCF_013750595.1	5907140	5908689	-
GCF_013750595.1	6030808	6032357	-
GCF_013826985.1	479594	481143	+
GCF_013826985.1	1433291	1434840	+
GCF_013826985.1	4855906	4857455	-
GCF_013826985.1	5300384	5301933	-
GCF_013826985.1	5691315	5692864	-
GCF_013826985.1	5736062	5737611	-
GCF_013826985.1	5867819	5869368	-
GCF_013826985.1	5990878	5992427	-
GCF_016903415.1	35520	37059	-
GCF_016903415.1	174017	175556	-
GCF_016903415.1	289258	290797	-
GCF_016903415.1	816837	818376	+
GCF_016903415.1	1730168	1731707	+
GCF_016903415.1	5004692	5006231	-
GCF_016903415.1	5452004	5453543	-
GCF_016903415.1	5851397	5852936	-
GCF_016903715.1	330056	331595	-
GCF_016903715.1	709048	710587	-
GCF_016903715.1	753978	755517	-
GCF_016903715.1	859405	860944	-
GCF_016903715.1	974541	976080	-
GCF_016903715.1	1498906	1500445	+
GCF_016903715.1	2431228	2432767	+
GCF_016903715.1	5701543	5703082	-
GCF_016903975.1	93812	95351	+
GCF_016903975.1	138871	140410	+
GCF_016903975.1	502315	503854	+
GCF_016903975.1	948002	949541	+
GCF_016903975.1	4214362	4215901	-
GCF_016903975.1	5161843	5163382	-
GCF_016903975.1	5687045	5688584	+
GCF_016903975.1	5809754	5811293	+
GCF_016918825.1	784137	785676	-
GCF_016918825.1	1706034	1707573	-
GCF_016918825.1	2230081	2231620	+
GCF_016918825.1	2352937	2354476	+
GCF_016918825.1	2458235	2459774	+
GCF_016918825.1	2503165	2504704	+
GCF_016918825.1	2870336	2871875	+
GCF_016918825.1	3319203	3320742	+
GCF_017310465.1	63853	65392	-
GCF_017310465.1	108915	110454	-
GCF_017310465.1	214263	215802	-
GCF_017310465.1	329151	330690	-
GCF_017310465.1	859851	861390	+
GCF_017310465.1	1750506	1752045	+
GCF_017310465.1	5150129	5151668	-
GCF_017310465.1	5582544	5584083	-
GCF_017968865.1	468180	469719	+
GCF_017968865.1	1369300	1370839	+
GCF_017968865.1	4675644	4677183	-
GCF_017968865.1	5103070	5104609	-
GCF_017968865.1	5482646	5484185	-
GCF_017968865.1	5527705	5529244	-
GCF_017968865.1	5639984	5641523	-
GCF_017968865.1	5762730	5764269	-
GCF_900636985.1	3026	4565	-
GCF_900636985.1	48198	49737	-
GCF_900636985.1	153490	155029	-
GCF_900636985.1	276344	277883	-
GCF_900636985.1	798912	800451	+
GCF_900636985.1	1695071	1696610	+
GCF_900636985.1	4985217	4986756	-
GCF_900636985.1	5433730	5435269	-
GCF_904863345.1	465637	467176	+
GCF_904863345.1	1367045	1368584	+
GCF_904863345.1	4688687	4690226	-
GCF_904863345.1	5116190	5117729	-
GCF_904863345.1	5486798	5488337	-
GCF_904863345.1	5531728	5533267	-
GCF_904863345.1	5637150	5638689	-
GCF_904863345.1	5752343	5753882	-
GCF_000714655.1	164069	165608	+
GCF_000714655.1	267583	269122	+
GCF_000714655.1	312685	314224	+
GCF_000714655.1	705360	706899	+
GCF_000714655.1	1138820	1140359	+
GCF_000714655.1	4601915	4603454	-
GCF_000714655.1	5579286	5580825	-
GCF_000714655.1	6142501	6144040	+
