assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_013267295.1	PRJNA224116	SAMN11056511			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_796		latest	Complete Genome	Major	Full	2020/06/04	ASM1326729v1	US Food and Drug Administration	GCA_013267295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/295/GCF_013267295.1_ASM1326729v1	./data/refseq/bacteria/GCF_013267295.1/GCF_013267295.1_ASM1326729v1_assembly_stats.txt
GCF_013267315.1	PRJNA224116	SAMN11056510			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_795		latest	Complete Genome	Major	Full	2020/06/04	ASM1326731v1	US Food and Drug Administration	GCA_013267315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/315/GCF_013267315.1_ASM1326731v1	./data/refseq/bacteria/GCF_013267315.1/GCF_013267315.1_ASM1326731v1_assembly_stats.txt
GCF_013267335.1	PRJNA224116	SAMN11056508			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_793		latest	Complete Genome	Major	Full	2020/06/04	ASM1326733v1	US Food and Drug Administration	GCA_013267335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/335/GCF_013267335.1_ASM1326733v1	./data/refseq/bacteria/GCF_013267335.1/GCF_013267335.1_ASM1326733v1_assembly_stats.txt
GCF_013267795.1	PRJNA224116	SAMN11056509			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_794		latest	Complete Genome	Major	Full	2020/06/04	ASM1326779v1	US Food and Drug Administration	GCA_013267795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/795/GCF_013267795.1_ASM1326779v1	./data/refseq/bacteria/GCF_013267795.1/GCF_013267795.1_ASM1326779v1_assembly_stats.txt
GCF_013267815.1	PRJNA224116	SAMN11056507			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_792		latest	Complete Genome	Major	Full	2020/06/04	ASM1326781v1	US Food and Drug Administration	GCA_013267815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/815/GCF_013267815.1_ASM1326781v1	./data/refseq/bacteria/GCF_013267815.1/GCF_013267815.1_ASM1326781v1_assembly_stats.txt
GCF_013340745.1	PRJNA224116	SAMN14390613			na		1428	1428	Bacillus thuringiensis	strain=HER1410		latest	Complete Genome	Major	Full	2020/06/12	ASM1334074v1	KU Leuven	GCA_013340745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/340/745/GCF_013340745.1_ASM1334074v1	./data/refseq/bacteria/GCF_013340745.1/GCF_013340745.1_ASM1334074v1_assembly_stats.txt
GCF_013343075.1	PRJNA224116	SAMN11056506			na		1428	1428	Bacillus thuringiensis	strain=FDAARGOS_791		latest	Complete Genome	Major	Full	2020/06/15	ASM1334307v1	US Food and Drug Administration	GCA_013343075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/075/GCF_013343075.1_ASM1334307v1	./data/refseq/bacteria/GCF_013343075.1/GCF_013343075.1_ASM1334307v1_assembly_stats.txt
GCF_016070565.1	PRJNA224116	SAMN14343650			na		1428	1428	Bacillus thuringiensis	strain=H3		latest	Complete Genome	Major	Full	2020/12/15	ASM1607056v1	Saint Joseph University of Beirut	GCA_016070565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/070/565/GCF_016070565.1_ASM1607056v1	./data/refseq/bacteria/GCF_016070565.1/GCF_016070565.1_ASM1607056v1_assembly_stats.txt
GCF_017378115.1	PRJNA224116	SAMN18219408			na		1428	1428	Bacillus thuringiensis	strain=TAND672		latest	Chromosome	Major	Full	2021/03/18	ASM1737811v1	South-Central University for Nationalities	GCA_017378115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/378/115/GCF_017378115.1_ASM1737811v1	./data/refseq/bacteria/GCF_017378115.1/GCF_017378115.1_ASM1737811v1_assembly_stats.txt
GCF_017751245.1	PRJNA224116	SAMN12229110			na		1428	1428	Bacillus thuringiensis	strain=Bt-GS57		latest	Complete Genome	Major	Full	2021/04/05	ASM1775124v1	agriculture university of HeBei	GCA_017751245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/751/245/GCF_017751245.1_ASM1775124v1	./data/refseq/bacteria/GCF_017751245.1/GCF_017751245.1_ASM1775124v1_assembly_stats.txt
GCF_003445395.2	PRJNA224116	SAMN04288432			na		1430	1428	Bacillus thuringiensis serovar israelensis	strain=AM65-52		latest	Complete Genome	Major	Full	2016/11/29	ASM344539v2	MICALIS INRA	GCA_003445395.2	different	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/445/395/GCF_003445395.2_ASM344539v2	./data/refseq/bacteria/GCF_003445395.2/GCF_003445395.2_ASM344539v2_assembly_stats.txt
GCF_001640965.1	PRJNA224116	SAMN04628222			na		1440	1428	Bacillus thuringiensis serovar alesti	strain=BGSC 4C1		latest	Complete Genome	Major	Full	2016/05/09	ASM164096v1	Huazhong Agricultural University	GCA_001640965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/965/GCF_001640965.1_ASM164096v1	./data/refseq/bacteria/GCF_001640965.1/GCF_001640965.1_ASM164096v1_assembly_stats.txt
GCF_000940785.1	PRJNA224116	SAMN03274640			na		1441	1428	Bacillus thuringiensis serovar morrisoni	strain=BGSC 4AA1		latest	Complete Genome	Major	Full	2015/03/04	ASM94078v1	Huazhong Agricultural University	GCA_000940785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/785/GCF_000940785.1_ASM94078v1	./data/refseq/bacteria/GCF_000940785.1/GCF_000940785.1_ASM94078v1_assembly_stats.txt
GCF_001548175.1	PRJNA224116	SAMD00030057			na		1442	1428	Bacillus thuringiensis serovar tolworthi	strain=Pasteur Institute Standard strain		latest	Complete Genome	Major	Full	2015/05/23	ASM154817v1	Saga University	GCA_001548175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/175/GCF_001548175.1_ASM154817v1	./data/refseq/bacteria/GCF_001548175.1/GCF_001548175.1_ASM154817v1_assembly_stats.txt
GCF_000803665.1	PRJNA224116	SAMN03074947			na		29338	1428	Bacillus thuringiensis serovar galleriae	strain=4G5		latest	Complete Genome	Major	Full	2014/12/18	ASM80366v1	HUAZHONG AGRICULTURAL UNIVERSITY	GCA_000803665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/665/GCF_000803665.1_ASM80366v1	./data/refseq/bacteria/GCF_000803665.1/GCF_000803665.1_ASM80366v1_assembly_stats.txt
GCF_000835235.1	PRJNA224116	SAMN03216682			na		29339	1428	Bacillus thuringiensis serovar kurstaki	strain=HD 1i		latest	Chromosome	Major	Full	2015/02/10	ASM83523v1	Los Alamos National Laboratory	GCA_000835235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/235/GCF_000835235.1_ASM83523v1	./data/refseq/bacteria/GCF_000835235.1/GCF_000835235.1_ASM83523v1_assembly_stats.txt
GCF_001183785.1	PRJNA224116	SAMN03121810			na		180850	1428	Bacillus thuringiensis serovar indiana	strain=HD521		latest	Complete Genome	Major	Full	2015/07/21	ASM118378v1	Rice Research Institution of SICAU	GCA_001183785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/183/785/GCF_001183785.1_ASM118378v1	./data/refseq/bacteria/GCF_001183785.1/GCF_001183785.1_ASM118378v1_assembly_stats.txt
GCF_012222085.2	PRJNA224116	SAMN10850176			na		257985	1428	Bacillus thuringiensis serovar andalousiensis	strain=NRRL B-23139		latest	Chromosome	Major	Full	2021/01/28	ASM1222208v2	Skoltech	GCA_012222085.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/222/085/GCF_012222085.2_ASM1222208v2	./data/refseq/bacteria/GCF_012222085.2/GCF_012222085.2_ASM1222208v2_assembly_stats.txt
GCF_000008505.1	PRJNA224116	SAMN02598265			na		281309	1428	[Bacillus thuringiensis] serovar konkukian str. 97-27	strain=97-27		latest	Complete Genome	Major	Full	2004/12/27	ASM850v1	DOE Joint Genome Institute	GCA_000008505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/505/GCF_000008505.1_ASM850v1	./data/refseq/bacteria/GCF_000008505.1/GCF_000008505.1_ASM850v1_assembly_stats.txt
GCF_000015065.1	PRJNA224116	SAMN02598406			na		412694	1428	Bacillus thuringiensis str. Al Hakam	strain=Al Hakam		latest	Complete Genome	Major	Full	2006/11/27	ASM1506v1	DOE Joint Genome Institute	GCA_000015065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/065/GCF_000015065.1_ASM1506v1	./data/refseq/bacteria/GCF_000015065.1/GCF_000015065.1_ASM1506v1_assembly_stats.txt
GCF_000306745.1	PRJNA224116	SAMN02603279			na		527021	1428	Bacillus thuringiensis Bt407	strain=407		latest	Complete Genome	Major	Full	2012/10/18	ASM30674v1	Georg-August-University Goettingen, Genomic and Applied Microbiology; Goettingen Genomics Laboratory	GCA_000306745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/745/GCF_000306745.1_ASM30674v1	./data/refseq/bacteria/GCF_000306745.1/GCF_000306745.1_ASM30674v1_assembly_stats.txt
GCF_000161515.1	PRJNA224116	SAMN00717297	ACNA00000000.1		na		527025	1428	Bacillus thuringiensis serovar thuringiensis str. T01001	strain=T01001		latest	Chromosome	Major	Full	2009/05/29	ASM16151v1	Naval Medical Research Center	GCA_000161515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/161/515/GCF_000161515.1_ASM16151v1	./data/refseq/bacteria/GCF_000161515.1/GCF_000161515.1_ASM16151v1_assembly_stats.txt
GCF_000161655.1	PRJNA224116	SAMN00727679	ACNH00000000.1		na		527029	1428	Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1	strain=BGSC 4BA1		latest	Chromosome	Major	Full	2009/05/29	ASM16165v1	Naval Medical Research Center	GCA_000161655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/161/655/GCF_000161655.1_ASM16165v1	./data/refseq/bacteria/GCF_000161655.1/GCF_000161655.1_ASM16165v1_assembly_stats.txt
GCF_000161615.1	PRJNA224116	SAMN00738287	ACNF00000000.1		na	assembly from type material	527031	1428	Bacillus thuringiensis serovar berliner ATCC 10792	strain=ATCC 10792		latest	Chromosome	Major	Full	2009/05/29	ASM16161v1	Naval Medical Research Center	GCA_000161615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/161/615/GCF_000161615.1_ASM16161v1	./data/refseq/bacteria/GCF_000161615.1/GCF_000161615.1_ASM16161v1_assembly_stats.txt
GCF_000497525.1	PRJNA224116	SAMN02641488			na		529122	1428	Bacillus thuringiensis YBT-1518	strain=YBT-1518		latest	Complete Genome	Major	Full	2013/11/19	ASM49752v2	State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University	GCA_000497525.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/497/525/GCF_000497525.1_ASM49752v2	./data/refseq/bacteria/GCF_000497525.1/GCF_000497525.1_ASM49752v2_assembly_stats.txt
GCF_000193355.1	PRJNA224116	SAMN02603315			na		541229	1428	Bacillus thuringiensis serovar chinensis CT-43	strain=CT-43		latest	Complete Genome	Major	Full	2011/03/28	ASM19335v1	Huazhong Agricultural University	GCA_000193355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/193/355/GCF_000193355.1_ASM19335v1	./data/refseq/bacteria/GCF_000193355.1/GCF_000193355.1_ASM19335v1_assembly_stats.txt
GCF_000747545.1	PRJNA224116	SAMN02797740			na		570416	1428	Bacillus thuringiensis serovar kurstaki str. YBT-1520	strain=YBT-1520		latest	Complete Genome	Major	Full	2014/09/04	ASM74754v1	Huazhong Agricultural University	GCA_000747545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/545/GCF_000747545.1_ASM74754v1	./data/refseq/bacteria/GCF_000747545.1/GCF_000747545.1_ASM74754v1_assembly_stats.txt
GCF_000092165.1	PRJNA224116	SAMN02603314			na		714359	1428	Bacillus thuringiensis BMB171	strain=BMB171		latest	Complete Genome	Major	Full	2010/05/20	ASM9216v1	Huazhong Agricultural University	GCA_000092165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/165/GCF_000092165.1_ASM9216v1	./data/refseq/bacteria/GCF_000092165.1/GCF_000092165.1_ASM9216v1_assembly_stats.txt
GCF_000300475.1	PRJNA224116	SAMN02603757			na		1195464	1428	Bacillus thuringiensis MC28	strain=MC28		latest	Complete Genome	Major	Full	2012/10/01	ASM30047v1	Rice Research Institution of SICAU	GCA_000300475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/475/GCF_000300475.1_ASM30047v1	./data/refseq/bacteria/GCF_000300475.1/GCF_000300475.1_ASM30047v1_assembly_stats.txt
GCF_000292705.1	PRJNA224116	SAMN02603564			na		1217737	1428	Bacillus thuringiensis HD-789	strain=HD-789		latest	Complete Genome	Major	Full	2012/08/22	ASM29270v1	Los Alamos National Laboratory	GCA_000292705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/705/GCF_000292705.1_ASM29270v1	./data/refseq/bacteria/GCF_000292705.1/GCF_000292705.1_ASM29270v1_assembly_stats.txt
GCF_000292455.1	PRJNA224116	SAMN02603565			na		1218175	1428	Bacillus thuringiensis HD-771	strain=HD-771		latest	Complete Genome	Major	Full	2012/08/21	ASM29245v1	Los Alamos National Laboratory	GCA_000292455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/455/GCF_000292455.1_ASM29245v1	./data/refseq/bacteria/GCF_000292455.1/GCF_000292455.1_ASM29245v1_assembly_stats.txt
GCF_000342025.1	PRJNA224116	SAMN02469463	ANPK00000000.1		na		1257079	1428	Bacillus thuringiensis DAR 81934	strain=DAR 81934		latest	Chromosome	Major	Full	2013/03/01	BTHUDAR81934.1	Black Box Bioinformatics	GCA_000342025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/025/GCF_000342025.1_BTHUDAR81934.1	./data/refseq/bacteria/GCF_000342025.1/GCF_000342025.1_BTHUDAR81934.1_assembly_stats.txt
