assembly_accession	start	end	orientation
GCF_004291255.1	1847034	1848581	-
GCF_004291255.1	1912299	1913841	-
GCF_008253725.1	15152	16703	+
GCF_008253725.1	1695628	1697179	-
GCF_008253725.1	1793178	1794729	-
GCF_008253725.1	1855103	1856654	-
GCF_009664475.1	15152	16697	+
GCF_009664475.1	1752818	1754363	-
GCF_009664475.1	1843962	1845507	-
GCF_009664475.1	1907633	1909178	-
GCF_011694695.1	15161	16712	+
GCF_011694695.1	1790401	1791952	-
GCF_011694695.1	1883336	1884887	-
GCF_011694695.1	1956920	1958471	-
GCF_013047165.1	27613	29158	+
GCF_013047165.1	1876218	1877763	-
GCF_013047165.1	1969562	1971107	-
GCF_013047165.1	2036937	2038482	-
GCF_015838875.1	181119	182664	+
GCF_015838875.1	243140	244685	+
GCF_015838875.1	333272	334817	+
GCF_015838875.1	2103005	2104550	-
GCF_015839035.1	185623	187168	+
GCF_015839035.1	247645	249190	+
GCF_015839035.1	338998	340543	+
GCF_015839035.1	2166294	2167839	-
GCF_015839235.1	185498	187043	+
GCF_015839235.1	247520	249065	+
GCF_015839235.1	338872	340417	+
GCF_015839235.1	2127392	2128937	-
GCF_015839415.1	1485684	1487229	-
GCF_015839415.1	1685131	1686676	+
GCF_015839415.1	1747153	1748698	+
GCF_015839415.1	1838506	1840051	+
GCF_015839575.1	13123	14668	+
GCF_015839575.1	1784475	1786020	-
GCF_015839575.1	1875853	1877398	-
GCF_015839575.1	1937874	1939419	-
GCF_015839775.1	17609	19154	+
GCF_015839775.1	1781139	1782684	-
GCF_015839775.1	1871456	1873001	-
GCF_015839775.1	1933477	1935022	-
GCF_015839915.1	13115	14660	+
GCF_015839915.1	1751435	1752980	-
GCF_015839915.1	1841567	1843112	-
GCF_015839915.1	1903588	1905133	-
GCF_015840115.1	12985	14530	+
GCF_015840115.1	1800174	1801719	-
GCF_015840115.1	1891526	1893071	-
GCF_015840115.1	1953548	1955093	-
GCF_016653535.1	27625	29170	+
GCF_016653535.1	1876787	1878312	-
GCF_016653535.1	1970139	1971684	-
GCF_016653535.1	2037534	2039079	-
GCF_017569245.1	15152	16697	+
GCF_017569245.1	1794567	1796112	-
GCF_017569245.1	1886548	1888093	-
GCF_017569245.1	1950422	1951967	-
GCF_900475515.1	15151	16696	+
GCF_900475515.1	1697001	1698546	-
GCF_900475515.1	1794550	1796095	-
GCF_900475515.1	1856475	1858020	-
GCF_900475805.1	31599	33144	+
GCF_900475805.1	1748413	1749958	-
GCF_900475805.1	1838816	1840361	-
GCF_900475805.1	1900867	1902412	-
GCF_900476445.1	1780214	1781758	-
GCF_900476445.1	1782405	1783950	-
GCF_900476445.1	1881081	1882626	-
GCF_900476445.1	1883906	1885451	-
GCF_900476445.1	1944786	1946331	-
GCF_900476455.1	483802	485347	-
GCF_900476455.1	685958	687503	+
GCF_900476455.1	749205	750750	+
GCF_900476455.1	842339	843884	+
GCF_900476465.1	15151	16696	+
GCF_900476465.1	1766497	1768042	-
GCF_900476465.1	1856292	1857837	-
GCF_900476465.1	1918232	1919777	-
GCF_900476505.1	15152	16698	+
GCF_900476505.1	1825651	1827197	-
GCF_900476505.1	1931316	1932862	-
GCF_900476505.1	1993225	1994771	-
GCF_900618545.1	15152	16697	+
GCF_900618545.1	1825588	1827133	-
GCF_900618545.1	1917499	1919044	-
GCF_900618545.1	1979526	1981071	-
GCF_900618555.1	15150	16695	+
GCF_900618555.1	1766988	1768533	-
GCF_900618555.1	1858194	1859739	-
GCF_900618555.1	1921989	1923534	-
GCF_900618575.1	15151	16696	+
GCF_900618575.1	1702603	1704148	-
GCF_900618575.1	1793993	1795538	-
GCF_900618575.1	1855900	1857445	-
GCF_900618585.1	15151	16696	+
GCF_900618585.1	1702457	1704002	-
GCF_900618585.1	1793847	1795392	-
GCF_900618585.1	1855754	1857299	-
GCF_900622505.2	15150	16695	+
GCF_900622505.2	1808204	1809749	-
GCF_900622505.2	1899410	1900955	-
GCF_900622505.2	1963205	1964750	-
GCF_900636585.1	1271442	1272987	-
GCF_900636585.1	1362126	1363671	-
GCF_900636585.1	1432875	1434420	-
GCF_900636585.1	1639685	1641230	+
GCF_000006885.1	15348	16893	+
GCF_000006885.1	1813513	1815058	-
GCF_000006885.1	1912170	1913715	-
GCF_000006885.1	1974186	1975731	-
GCF_000273445.1	15348	16893	+
GCF_000273445.1	1815447	1816992	-
GCF_000273445.1	1914104	1915649	-
GCF_000273445.1	1976120	1977665	-
GCF_000007045.1	15151	16696	+
GCF_000007045.1	1695633	1697178	-
GCF_000007045.1	1793183	1794728	-
GCF_000007045.1	1855108	1856653	-
GCF_000147095.1	31100	32645	+
GCF_000147095.1	1849239	1850784	-
GCF_000147095.1	1949337	1950882	-
GCF_000147095.1	2052097	2053642	-
GCF_000014365.2	15151	16696	+
GCF_000014365.2	1703165	1704710	-
GCF_000014365.2	1800716	1802261	-
GCF_000014365.2	1862641	1864186	-
GCF_000019025.1	35628	37173	+
GCF_000019025.1	1738555	1740100	-
GCF_000019025.1	1864601	1866146	-
GCF_000019025.1	1926657	1928202	-
GCF_000019265.1	15347	16892	+
GCF_000019265.1	1884497	1886042	-
GCF_000019265.1	1984929	1986474	-
GCF_000019265.1	2059407	2060952	-
GCF_000018965.1	16769	18314	+
GCF_000018965.1	1827771	1829316	-
GCF_000018965.1	1916965	1918510	-
GCF_000018965.1	1980632	1982177	-
GCF_000018985.1	15348	16893	+
GCF_000018985.1	1735997	1737542	-
GCF_000018985.1	1873668	1875213	-
GCF_000018985.1	1935717	1937262	-
GCF_000019005.1	15348	16893	+
GCF_000019005.1	1776912	1778457	-
GCF_000019005.1	1868892	1870437	-
GCF_000019005.1	1931017	1932562	-
GCF_000019825.1	15347	16892	+
GCF_000019825.1	1730175	1731720	-
GCF_000019825.1	1822301	1823846	-
GCF_000019825.1	1889671	1891216	-
GCF_000019985.1	15346	16890	+
GCF_000019985.1	1864408	1865953	-
GCF_000019985.1	1955611	1957155	-
GCF_000019985.1	2020901	2022446	-
GCF_000196595.1	60575	62120	-
GCF_000196595.1	279643	281188	+
GCF_000196595.1	1958369	1959914	-
GCF_000196595.1	2087289	2088772	-
GCF_000026665.1	16760	18305	+
GCF_000026665.1	1871150	1872695	-
GCF_000026665.1	1969778	1971323	-
GCF_000026665.1	2031687	2033232	-
GCF_000146975.1	15349	16895	+
GCF_000146975.1	1795986	1797531	-
GCF_000146975.1	1887998	1889543	-
GCF_000146975.1	1952038	1953585	-
GCF_000210955.1	15336	16881	+
GCF_000210955.1	1702142	1703687	-
GCF_000210955.1	1793532	1795077	-
GCF_000210955.1	1855439	1856984	-
GCF_000210935.1	15336	16881	+
GCF_000210935.1	1753100	1754645	-
GCF_000210935.1	1843575	1845120	-
GCF_000210935.1	1909441	1910986	-
GCF_000210975.1	15335	16880	+
GCF_000210975.1	1800262	1801807	-
GCF_000210975.1	1892972	1894517	-
GCF_000210975.1	1958009	1959554	-
GCF_000211015.1	15336	16881	+
GCF_000211015.1	1702201	1703746	-
GCF_000211015.1	1793590	1795135	-
GCF_000211015.1	1855497	1857042	-
GCF_000211035.1	15336	16881	+
GCF_000211035.1	1691811	1693356	-
GCF_000211035.1	1783201	1784746	-
GCF_000211035.1	1845108	1846653	-
GCF_000211055.1	15336	16881	+
GCF_000211055.1	1691878	1693423	-
GCF_000211055.1	1783268	1784813	-
GCF_000211055.1	1845175	1846721	-
GCF_000251085.2	33918	35463	+
GCF_000251085.2	1776743	1778288	-
GCF_000251085.2	1902790	1904335	-
GCF_000251085.2	1964842	1966387	-
GCF_000494795.1	1696706	1698251	-
GCF_000494795.1	1825602	1827147	-
GCF_000494795.1	1887657	1889202	-
GCF_000494795.1	2087839	2089384	+
