assembly_accession	start	end	orientation
GCF_002117305.1	2400406	2401981	-
GCF_002117305.1	2853726	2855299	-
GCF_002173655.1	497230	498805	+
GCF_002173655.1	1142239	1143814	+
GCF_002173655.1	1998821	2000396	-
GCF_002173655.1	2473531	2475106	-
GCF_002173655.1	2908795	2910370	-
GCF_002205775.2	248573	250148	+
GCF_002205775.2	680204	681779	+
GCF_002205775.2	1143413	1144988	+
GCF_002205775.2	1959121	1960696	-
GCF_002205775.2	2638704	2640279	-
GCF_002220175.1	183103	184678	+
GCF_002220175.1	998672	1000247	-
GCF_002220175.1	1731262	1732837	-
GCF_002220175.1	2574215	2575790	+
GCF_002220175.1	3025776	3027351	+
GCF_002220815.1	470106	471672	+
GCF_002220815.1	1056403	1057969	+
GCF_002220815.1	1914094	1915660	-
GCF_002220815.1	2362097	2363663	-
GCF_002220815.1	2815139	2816705	-
GCF_002286275.1	499181	500756	+
GCF_002286275.1	1151445	1153020	+
GCF_002286275.1	2024542	2026117	-
GCF_002286275.1	2486576	2488151	-
GCF_002286275.1	2933856	2935431	-
GCF_002290185.1	439039	440614	+
GCF_002290185.1	1294261	1295836	-
GCF_002290185.1	1840142	1841717	-
GCF_002290185.1	2291713	2293288	-
GCF_002290185.1	3133289	3134864	+
GCF_002576835.1	20501	22076	-
GCF_002576835.1	844858	846433	+
GCF_002576835.1	1532442	1534017	+
GCF_002576835.1	2433591	2435166	-
GCF_002576835.1	2914806	2916381	-
GCF_002749655.1	484849	486424	+
GCF_002749655.1	1154031	1155606	+
GCF_002749655.1	1985834	1987409	-
GCF_002749655.1	2410365	2411939	-
GCF_002868755.1	192638	194213	-
GCF_002868755.1	792688	794263	-
GCF_002868755.1	1488139	1489714	+
GCF_002868755.1	1939306	1940881	+
GCF_002868755.1	2418030	2419605	+
GCF_002868775.1	202599	204174	+
GCF_002868775.1	894364	895939	+
GCF_002868775.1	1741665	1743240	-
GCF_002868775.1	2208552	2210127	-
GCF_002868775.1	2657477	2659052	-
GCF_002895245.1	809361	810936	-
GCF_002895245.1	1280906	1282481	-
GCF_002895245.1	1741492	1743067	-
GCF_002895245.1	2498256	2499831	+
GCF_002895245.1	3104242	3105817	+
GCF_002943545.1	481013	482588	+
GCF_002943545.1	1076358	1077933	+
GCF_002943545.1	1937332	1938907	-
GCF_002943545.1	2418294	2419869	-
GCF_002943545.1	2857400	2858975	-
GCF_002948215.1	573946	575521	+
GCF_002948215.1	1479108	1480683	-
GCF_002948215.1	1944723	1946298	-
GCF_002948215.1	2398706	2400281	-
GCF_002948215.1	3208295	3209870	+
GCF_003020005.1	506569	508135	+
GCF_003020005.1	1119051	1120617	+
GCF_003020005.1	1979902	1981468	-
GCF_003020005.1	2421776	2423342	-
GCF_003020005.1	2914304	2915870	-
GCF_003076435.1	144437	146012	+
GCF_003076435.1	642363	643938	+
GCF_003076435.1	1492783	1494357	-
GCF_003076435.1	2109008	2110583	-
GCF_003076435.1	2876644	2878219	+
GCF_003097595.1	496884	498459	+
GCF_003097595.1	1123249	1124824	+
GCF_003097595.1	2031965	2033540	-
GCF_003097595.1	2456821	2458396	-
GCF_003097595.1	2891117	2892692	-
GCF_003143915.1	704116	705682	-
GCF_003143915.1	1311386	1312952	-
GCF_003143915.1	2061361	2062927	+
GCF_003143915.1	2557509	2559075	+
GCF_003143915.1	3042246	3043812	+
GCF_003269405.1	142265	143840	+
GCF_003269405.1	764313	765888	+
GCF_003269405.1	1659611	1661186	-
GCF_003269405.1	2091467	2093042	-
GCF_003269405.1	2537121	2538696	-
GCF_003286955.1	481652	483227	+
GCF_003286955.1	1102007	1103582	+
GCF_003286955.1	1964903	1966478	-
GCF_003286955.1	2458226	2459801	-
GCF_003286955.1	2917689	2919264	-
GCF_003325395.1	11355	12930	+
GCF_003325395.1	464481	466056	+
GCF_003325395.1	900025	901600	+
GCF_003325395.1	1729558	1731133	-
GCF_003325395.1	2362109	2363684	-
GCF_003345375.1	493931	495506	+
GCF_003345375.1	1157756	1159331	+
GCF_003345375.1	2064223	2065798	-
GCF_003345375.1	2529772	2531347	-
GCF_003345375.1	2995170	2996745	-
GCF_003352125.1	479486	481061	+
GCF_003352125.1	1162484	1164059	+
GCF_003352125.1	1983669	1985244	-
GCF_003352125.1	2454525	2456100	-
GCF_003352125.1	2890051	2891626	-
GCF_003428355.1	17277	18852	+
GCF_003428355.1	846955	848530	-
GCF_003428355.1	1543400	1544975	-
GCF_003428355.1	2367646	2369221	+
GCF_003428355.1	2821013	2822588	+
GCF_003586485.1	484455	486030	-
GCF_003586485.1	1091737	1093312	-
GCF_003586485.1	1841718	1843293	+
GCF_003586485.1	2337866	2339441	+
GCF_003586485.1	2822604	2824179	+
GCF_003597595.1	487354	488929	+
GCF_003597595.1	972092	973667	+
GCF_003597595.1	1831696	1833271	-
GCF_003597595.1	2438982	2440557	-
GCF_003597595.1	3188970	3190545	+
GCF_003597615.1	346354	347929	+
GCF_003597615.1	1205952	1207527	-
GCF_003597615.1	1813225	1814800	-
GCF_003597615.1	2563204	2564779	+
GCF_003597615.1	3059352	3060927	+
GCF_003597635.1	342842	344417	+
GCF_003597635.1	1183171	1184746	-
GCF_003597635.1	1612513	1614088	-
GCF_003597635.1	2037654	2039229	-
GCF_003597635.1	2767096	2768671	+
GCF_003611015.1	494758	496333	-
GCF_003611015.1	981567	983142	-
GCF_003611015.1	1355627	1357202	-
GCF_003611015.1	2030034	2031609	+
GCF_003611015.1	2621070	2622645	+
GCF_003627335.1	558683	560258	+
GCF_003627335.1	1202572	1204147	+
GCF_003627335.1	2021449	2023024	-
GCF_003627335.1	2539453	2541028	-
GCF_003627335.1	2987896	2989471	-
GCF_003627355.1	301744	303319	-
GCF_003627355.1	970951	972526	-
GCF_003627355.1	1733881	1735456	+
GCF_003627355.1	2192444	2194019	+
GCF_003627355.1	2654719	2656294	+
GCF_003692595.1	429283	430858	-
GCF_003692595.1	1041209	1042784	-
GCF_003692595.1	1903084	1904659	+
GCF_003692595.1	2346045	2347620	+
GCF_003692595.1	2772847	2774422	+
GCF_003813125.1	98887	100462	+
GCF_003813125.1	967326	968901	-
GCF_003813125.1	1455924	1457499	-
GCF_003813125.1	1894187	1895762	-
GCF_003813125.1	2624023	2625598	+
GCF_003966855.1	504173	505739	-
GCF_003966855.1	1168035	1169601	-
GCF_003966855.1	1935670	1937236	+
GCF_003966855.1	2372535	2374101	+
GCF_003966855.1	2858249	2859815	+
GCF_003999275.1	99503	101081	+
GCF_003999275.1	581814	583389	+
GCF_003999275.1	1453672	1455247	-
GCF_003999275.1	2064519	2066094	-
GCF_003999275.1	2879990	2881565	+
GCF_003999605.1	240764	242339	+
GCF_003999605.1	624354	625929	+
GCF_003999605.1	1111427	1113002	+
GCF_003999605.1	1939207	1940782	-
GCF_003999605.1	2498336	2499911	-
GCF_004028295.1	273049	274615	+
GCF_004028295.1	686699	688265	+
GCF_004028295.1	1159950	1161516	+
GCF_004028295.1	1974882	1976448	-
GCF_004028295.1	2527422	2528988	-
GCF_004028315.1	273036	274611	+
GCF_004028315.1	686554	688129	+
GCF_004028315.1	1159800	1161375	+
GCF_004028315.1	1974756	1976331	-
GCF_004028315.1	2527066	2528641	-
GCF_004028335.1	58717	60292	-
GCF_004028335.1	817671	819246	+
GCF_004028335.1	1249770	1251345	+
GCF_004028335.1	1731448	1733023	+
GCF_004028335.1	2591279	2592854	-
GCF_004087995.1	468116	469691	+
GCF_004087995.1	1056912	1058487	+
GCF_004087995.1	1924171	1925746	-
GCF_004087995.1	2354471	2356046	-
GCF_004087995.1	2814404	2815979	-
GCF_004101325.1	283696	285271	+
GCF_004101325.1	725310	726885	+
GCF_004101325.1	1211283	1212858	+
GCF_004101325.1	2085475	2087050	-
GCF_004101325.1	2711058	2712633	-
GCF_004101505.1	490685	492260	+
GCF_004101505.1	1148856	1150431	+
GCF_004101505.1	2003001	2004576	-
GCF_004101505.1	2479465	2481040	-
GCF_004101505.1	2928998	2930573	-
GCF_004101545.1	270685	272260	+
GCF_004101545.1	725485	727060	+
GCF_004101545.1	1201232	1202807	+
GCF_004101545.1	2035634	2037209	-
GCF_004101545.1	2684050	2685625	-
GCF_004101625.1	350176	351751	+
GCF_004101625.1	782399	783974	+
GCF_004101625.1	1255721	1257296	+
GCF_004101625.1	2099870	2101445	-
GCF_004101625.1	2707317	2708892	-
GCF_004101645.1	479521	481096	+
GCF_004101645.1	1109411	1110986	+
GCF_004101645.1	1981560	1983135	-
GCF_004101645.1	2457529	2459104	-
GCF_004101645.1	2897521	2899096	-
GCF_004103495.1	338768	340343	+
GCF_004103495.1	823519	825094	+
GCF_004103495.1	1304819	1306394	+
GCF_004103495.1	2121237	2122812	-
GCF_004103495.1	2792770	2794345	-
GCF_004103515.1	507459	509034	+
GCF_004103515.1	1178972	1180547	+
GCF_004103515.1	1995388	1996963	-
GCF_004103515.1	2476683	2478258	-
GCF_004103515.1	2961430	2963005	-
GCF_004141755.1	281939	283514	+
GCF_004141755.1	711699	713274	+
GCF_004141755.1	1173647	1175222	+
GCF_004141755.1	2027151	2028726	-
GCF_004141755.1	2614026	2615601	-
GCF_004141875.1	281958	283533	+
GCF_004141875.1	722848	724423	+
GCF_004141875.1	1198772	1200347	+
GCF_004141875.1	2070866	2072441	-
GCF_004141875.1	2695428	2697003	-
GCF_004141895.1	277650	279225	+
GCF_004141895.1	667856	669431	+
GCF_004141895.1	1146028	1147603	+
GCF_004141895.1	2029317	2030892	-
GCF_004141895.1	2617894	2619469	-
GCF_004319665.1	518334	519909	+
GCF_004319665.1	1130265	1131840	+
GCF_004319665.1	2010753	2012328	-
GCF_004319665.1	2437567	2439142	-
GCF_004319665.1	2880534	2882109	-
GCF_004328745.1	560761	562336	+
GCF_004328745.1	1449937	1451512	-
GCF_004328745.1	1936736	1938311	-
GCF_004328745.1	2310791	2312366	-
GCF_004328745.1	2985187	2986762	+
GCF_004337615.1	488723	490298	+
GCF_004337615.1	1125228	1126803	+
GCF_004337615.1	1961586	1963161	-
GCF_004337615.1	2443519	2445094	-
GCF_004337615.1	2898206	2899781	-
GCF_004730965.1	422532	424107	+
GCF_004730965.1	910092	911667	+
GCF_004730965.1	1427020	1428595	+
GCF_004730965.1	2323810	2325385	-
GCF_004730965.1	3073420	3074995	-
GCF_006770485.1	515979	517554	+
GCF_006770485.1	1094148	1095723	+
GCF_006770485.1	1909571	1911146	-
GCF_006770485.1	2398731	2400306	-
GCF_006770485.1	2856669	2858244	-
GCF_006770505.1	496070	497645	+
GCF_006770505.1	1110145	1111720	+
GCF_006770505.1	1961778	1963353	-
GCF_006770505.1	2453879	2455454	-
GCF_006770505.1	2883791	2885366	-
GCF_007833595.1	488042	489617	+
GCF_007833595.1	1132407	1133982	+
GCF_007833595.1	1988338	1989913	-
GCF_007833595.1	2468677	2470252	-
GCF_007833595.1	2918234	2919809	-
GCF_009619495.1	477395	478970	+
GCF_009619495.1	1116553	1118128	+
GCF_009619495.1	1975181	1976756	-
GCF_009619495.1	2456820	2458395	-
GCF_009619495.1	2893304	2894879	-
GCF_009720585.1	481695	483270	+
GCF_009720585.1	1097680	1099255	+
GCF_009720585.1	1967432	1969007	-
GCF_009720585.1	2434158	2435733	-
GCF_009720585.1	2919484	2921057	-
GCF_009759825.1	463364	464939	+
GCF_009759825.1	1066897	1068472	+
GCF_009759825.1	1901247	1902822	-
GCF_009759825.1	2388835	2390410	-
GCF_009759825.1	2789202	2790777	-
GCF_009759845.1	495287	496566	+
GCF_009759845.1	1074576	1076151	+
GCF_009759845.1	1901857	1903432	-
GCF_009759845.1	2383879	2385158	-
GCF_009759845.1	2846142	2847421	-
GCF_009762745.1	493720	495295	+
GCF_009762745.1	1189626	1191201	+
GCF_009762745.1	2066498	2068073	-
GCF_009762745.1	2534924	2536499	-
GCF_009762745.1	2984453	2986028	-
GCF_009913615.1	157345	158920	-
GCF_009913615.1	584206	585781	-
GCF_009913615.1	1013827	1015402	-
GCF_009913615.1	1858587	1860162	+
GCF_009913615.1	2499047	2500622	+
GCF_009913635.1	732417	733992	-
GCF_009913635.1	1372876	1374451	-
GCF_009913635.1	2217636	2219211	+
GCF_009913635.1	2647256	2648831	+
GCF_009913635.1	3074118	3075693	+
GCF_009913655.1	156585	158160	-
GCF_009913655.1	583447	585022	-
GCF_009913655.1	1013068	1014643	-
GCF_009913655.1	1857828	1859403	+
GCF_009913655.1	2498287	2499862	+
GCF_009913675.1	33335	34910	-
GCF_009913675.1	515013	516588	-
GCF_009913675.1	978444	980019	-
GCF_009913675.1	1820703	1822278	+
GCF_009913675.1	2403541	2405116	+
GCF_009913695.1	725073	726648	-
GCF_009913695.1	1207030	1208605	-
GCF_009913695.1	1669333	1670908	-
GCF_009913695.1	2520588	2522163	+
GCF_009913695.1	3100246	3101821	+
GCF_009913795.1	419127	420702	-
GCF_009913795.1	840590	842165	-
GCF_009913795.1	1579828	1581403	+
GCF_009913795.1	2154509	2156084	+
GCF_009913795.1	2956311	2957886	-
GCF_009913835.1	11695	13270	-
GCF_009913835.1	580390	581965	-
GCF_009913835.1	1424430	1426005	+
GCF_009913835.1	1865371	1866946	+
GCF_009913835.1	2322031	2323606	+
GCF_009913855.1	173220	174795	+
GCF_009913855.1	1036359	1037934	-
GCF_009913855.1	1635329	1636904	-
GCF_009913855.1	2480912	2482487	+
GCF_009913855.1	2923718	2925293	+
GCF_009913975.1	557112	558687	+
GCF_009913975.1	1423773	1425348	-
GCF_009913975.1	1906228	1907803	-
GCF_009913975.1	2367179	2368754	-
GCF_009913975.1	3208446	3210021	+
GCF_009914095.1	111675	113250	-
GCF_009914095.1	742004	743579	-
GCF_009914095.1	1501926	1503501	+
GCF_009914095.1	1964541	1966116	+
GCF_009914095.1	2433104	2434679	+
GCF_009937825.1	578888	580463	-
GCF_009937825.1	1343007	1344582	+
GCF_009937825.1	1797128	1798703	+
GCF_009937825.1	2233476	2235051	+
GCF_009937825.1	3062189	3063764	-
GCF_010092485.1	93288	94863	+
GCF_010092485.1	704124	705699	+
GCF_010092485.1	1584541	1586116	-
GCF_010092485.1	2051915	2053490	-
GCF_010092485.1	2498166	2499738	-
GCF_010586945.1	75560	77135	+
GCF_010586945.1	555391	556966	+
GCF_010586945.1	1417812	1419387	-
GCF_010586945.1	2105046	2106621	-
GCF_010586945.1	2924208	2925783	+
GCF_011022295.1	474906	476481	+
GCF_011022295.1	1062502	1064077	+
GCF_011022295.1	1943110	1944685	-
GCF_011022295.1	2388043	2389618	-
GCF_011022295.1	2781484	2783059	-
GCF_011304595.1	475981	477547	+
GCF_011304595.1	1085021	1086587	+
GCF_011304595.1	1955089	1956655	-
GCF_011304595.1	2467591	2469157	-
GCF_011304595.1	2887314	2888880	-
GCF_012109355.1	104514	106089	-
GCF_012109355.1	669433	671008	-
GCF_012109355.1	1393486	1395061	+
GCF_012109355.1	1822165	1823740	+
GCF_012109355.1	2293268	2294843	+
GCF_012974545.1	484155	485730	+
GCF_012974545.1	1113415	1114990	+
GCF_012974545.1	1985048	1986623	-
GCF_012974545.1	2451071	2452646	-
GCF_012974545.1	2905308	2906883	-
GCF_013155145.1	3320945	3322520	-
GCF_013305265.1	688182	689759	+
GCF_013305265.1	1186359	1187934	+
GCF_013305265.1	1611780	1613355	+
GCF_013305265.1	2423339	2424916	-
GCF_013305265.1	3046333	3047909	-
GCF_013367715.1	94102	95677	+
GCF_013367715.1	575589	577164	+
GCF_013367715.1	1455869	1457444	-
GCF_013367715.1	2051269	2052844	-
GCF_013367715.1	2876197	2877772	+
GCF_013458335.1	655973	657546	-
GCF_013458335.1	1138314	1139889	-
GCF_013458335.1	1625978	1627552	-
GCF_013458335.1	2449599	2451172	+
GCF_013458335.1	3037494	3039069	+
GCF_013487805.1	102031	103606	-
GCF_013487805.1	844510	846085	-
GCF_013487805.1	1673858	1675433	+
GCF_013487805.1	2107283	2108858	+
GCF_013487805.1	2581539	2583114	+
GCF_013694305.1	3200116	3201691	+
GCF_014041895.1	812394	813969	-
GCF_014041895.1	1244259	1245834	-
GCF_014041895.1	1689913	1691488	-
GCF_014041895.1	2526425	2528000	+
GCF_014041895.1	3148473	3150048	+
GCF_014084065.1	476486	478052	+
GCF_014084065.1	1131979	1133545	+
GCF_014084065.1	2023500	2025066	-
GCF_014084065.1	2472582	2474148	-
GCF_014084065.1	2926011	2927577	-
GCF_014131735.1	340033	341608	+
GCF_014131735.1	793396	794971	+
GCF_014131735.1	1233290	1234865	+
GCF_014131735.1	2062968	2064543	-
GCF_014131735.1	2759413	2760988	-
GCF_014840995.1	487569	489135	-
GCF_014840995.1	1136928	1138494	-
GCF_014840995.1	1958385	1959951	+
GCF_014840995.1	2402755	2404321	+
GCF_014840995.1	2869822	2871388	+
GCF_015377525.1	484841	486407	+
GCF_015377525.1	1155272	1156838	+
GCF_015377525.1	1987189	1988755	-
GCF_015377525.1	2411879	2413445	-
GCF_015377525.1	2862452	2864018	-
GCF_015689055.1	503029	504595	+
GCF_015689055.1	1169512	1171078	+
GCF_015689055.1	2019344	2020910	-
GCF_015689055.1	2502185	2503751	-
GCF_015689055.1	2945268	2946834	-
GCF_015693925.1	493225	494789	+
GCF_015693925.1	1134362	1135927	+
GCF_015693925.1	2075399	2076965	-
GCF_015693925.1	2496905	2498469	-
GCF_015693925.1	2963819	2965383	-
GCF_016066915.1	774816	776382	+
GCF_016066915.1	1233540	1235106	+
GCF_016066915.1	2080214	2081780	-
GCF_016066915.1	2725078	2726644	-
GCF_016066915.1	2845849	2847415	-
GCF_016415605.1	741797	743363	+
GCF_016415605.1	1239824	1241389	+
GCF_016415605.1	2032291	2033857	-
GCF_016415605.1	2656364	2657930	-
GCF_016415605.1	2852362	2853927	-
GCF_016598735.1	774816	776382	+
GCF_016598735.1	1233540	1235106	+
GCF_016598735.1	2079953	2081519	-
GCF_016598735.1	2724817	2726383	-
GCF_016598735.1	2845588	2847154	-
GCF_016775685.1	481039	482604	+
GCF_016775685.1	1106694	1108260	+
GCF_016775685.1	1976170	1977736	-
GCF_016775685.1	2479562	2481128	-
GCF_016775685.1	2891266	2892832	-
GCF_016812075.1	488533	490099	+
GCF_016812075.1	1088491	1090057	+
GCF_016812075.1	1957150	1958716	-
GCF_016812075.1	2524894	2526460	-
GCF_016812075.1	2961936	2963502	-
GCF_016838645.1	499180	500746	+
GCF_016838645.1	1142572	1144138	+
GCF_016838645.1	2054490	2056056	-
GCF_016838645.1	2518207	2519773	-
GCF_016838645.1	2905827	2907393	-
GCF_016894405.1	499983	501549	+
GCF_016894405.1	1072862	1074428	+
GCF_016894405.1	1906196	1907762	-
GCF_016894405.1	2357383	2358949	-
GCF_016894405.1	2862441	2864007	-
GCF_017068235.1	822011	823571	-
GCF_017068235.1	1292980	1294543	-
GCF_017068235.1	1713806	1715368	-
GCF_017068235.1	2558893	2560455	+
GCF_017068235.1	3198660	3200221	+
GCF_017301935.1	544776	546342	-
GCF_017301935.1	1025100	1026665	-
GCF_017301935.1	1474644	1476208	-
GCF_017301935.1	2299907	2301473	+
GCF_017301935.1	2944249	2945815	+
GCF_017351995.1	500398	501964	+
GCF_017351995.1	1130480	1132046	+
GCF_017351995.1	2003714	2005280	-
GCF_017351995.1	2416807	2418373	-
GCF_017351995.1	2862868	2864434	-
GCF_017576965.1	460992	462558	+
GCF_017576965.1	1024585	1026151	+
GCF_017576965.1	1882131	1883705	-
GCF_017576965.1	2360866	2362432	-
GCF_017576965.1	2764633	2766201	-
GCF_017742875.1	833506	835072	-
GCF_017742875.1	1267133	1268698	-
GCF_017742875.1	1715922	1717488	-
GCF_017742875.1	2533946	2535512	+
GCF_017742875.1	3221981	3223547	+
GCF_017798305.1	502824	504390	+
GCF_017798305.1	1169084	1170650	+
GCF_017798305.1	2019001	2020567	-
GCF_017798305.1	2501901	2503467	-
GCF_017798305.1	2944856	2946422	-
GCF_018351295.1	477610	479176	+
GCF_018351295.1	1164343	1165909	+
GCF_018351295.1	2027000	2028566	-
GCF_018351295.1	2506831	2508397	-
GCF_018351295.1	2953851	2955417	-
GCF_001272315.2	294501	296075	+
GCF_001272315.2	1161940	1163514	-
GCF_001272315.2	1648600	1650174	-
GCF_001272315.2	2079834	2081408	-
GCF_001272315.2	2832980	2834554	+
GCF_002174195.1	321663	323238	+
GCF_002174195.1	751283	752858	+
GCF_002174195.1	1178144	1179719	+
GCF_002174195.1	2060040	2061615	-
GCF_002174195.1	2700499	2702074	-
GCF_002906875.1	212878	214444	+
GCF_002906875.1	1077126	1078692	-
GCF_002906875.1	1819619	1821185	-
GCF_002906875.1	2627802	2629368	+
GCF_002906875.1	3087239	3088805	+
GCF_003429585.1	495313	496888	+
GCF_003429585.1	1075122	1076697	+
GCF_003429585.1	1946111	1947686	-
GCF_003429585.1	2428130	2429705	-
GCF_003429585.1	2890384	2891959	-
GCF_003952885.1	484813	486388	+
GCF_003952885.1	1117318	1118893	+
GCF_003952885.1	1946816	1948391	-
GCF_003952885.1	2382346	2383921	-
GCF_003952885.1	2835460	2837034	-
GCF_005576935.1	496049	497624	+
GCF_005576935.1	1088887	1090462	+
GCF_005576935.1	1958900	1960475	-
GCF_005576935.1	2434794	2436369	-
GCF_005576935.1	2924151	2925726	-
GCF_013256965.1	491265	492840	+
GCF_013256965.1	976004	977579	+
GCF_013256965.1	1835608	1837183	-
GCF_013256965.1	2441776	2443351	-
