assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001672035.1	PRJNA224116	SAMN05162259			na		1590	1590	Lactiplantibacillus plantarum	strain=NCU116	Chinese pickle	latest	Complete Genome	Major	Full	2016/06/20	ASM167203v1	Nanchang University	GCA_001672035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/672/035/GCF_001672035.1_ASM167203v1	./data/refseq/bacteria/GCF_001672035.1/GCF_001672035.1_ASM167203v1_assembly_stats.txt
GCF_001715615.1	PRJNA224116	SAMN04437173			na		1590	1590	Lactiplantibacillus plantarum	strain=LY-78		latest	Complete Genome	Major	Full	2016/08/29	ASM171561v1	Heilongjiang Bayi Agricultural University	GCA_001715615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/715/615/GCF_001715615.1_ASM171561v1	./data/refseq/bacteria/GCF_001715615.1/GCF_001715615.1_ASM171561v1_assembly_stats.txt
GCF_001874125.1	PRJNA224116	SAMN05966974			na		1590	1590	Lactiplantibacillus plantarum	strain=C410L1		latest	Complete Genome	Major	Full	2016/11/10	ASM187412v1	Anhui University	GCA_001874125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/125/GCF_001874125.1_ASM187412v1	./data/refseq/bacteria/GCF_001874125.1/GCF_001874125.1_ASM187412v1_assembly_stats.txt
GCF_001880185.2	PRJNA224116	SAMN04251328			na		1590	1590	Lactiplantibacillus plantarum	strain=MF1298		latest	Complete Genome	Major	Full	2018/08/17	ASM188018v2	Nofima	GCA_001880185.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/880/185/GCF_001880185.2_ASM188018v2	./data/refseq/bacteria/GCF_001880185.2/GCF_001880185.2_ASM188018v2_assembly_stats.txt
GCF_001990145.1	PRJNA224116	SAMN05717715			na		1590	1590	Lactiplantibacillus plantarum	strain=RI-113		latest	Complete Genome	Major	Full	2017/02/07	ASM199014v1	ETH Zurich	GCA_001990145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/990/145/GCF_001990145.1_ASM199014v1	./data/refseq/bacteria/GCF_001990145.1/GCF_001990145.1_ASM199014v1_assembly_stats.txt
GCF_002005385.2	PRJNA224116	SAMN06311425			na		1590	1590	Lactiplantibacillus plantarum	strain=10CH		latest	Complete Genome	Major	Full	2017/10/10	ASM200538v2	University of Reading	GCA_002005385.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/385/GCF_002005385.2_ASM200538v2	./data/refseq/bacteria/GCF_002005385.2/GCF_002005385.2_ASM200538v2_assembly_stats.txt
GCF_002024845.1	PRJNA224116	SAMN06240352			na		1590	1590	Lactiplantibacillus plantarum	strain=CLP0611		latest	Complete Genome	Major	Full	2017/03/10	ASM202484v1	Korea University	GCA_002024845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/024/845/GCF_002024845.1_ASM202484v1	./data/refseq/bacteria/GCF_002024845.1/GCF_002024845.1_ASM202484v1_assembly_stats.txt
GCF_002109405.1	PRJNA224116	SAMN06619691			na		1590	1590	Lactiplantibacillus plantarum	strain=JBE490		latest	Complete Genome	Major	Full	2017/04/25	ASM210940v1	Chonbuk National University	GCA_002109405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/109/405/GCF_002109405.1_ASM210940v1	./data/refseq/bacteria/GCF_002109405.1/GCF_002109405.1_ASM210940v1_assembly_stats.txt
GCF_002109425.1	PRJNA224116	SAMN06756312			na		1590	1590	Lactiplantibacillus plantarum	strain=LP2		latest	Complete Genome	Major	Full	2017/04/25	ASM210942v1	Hubei University of Technology	GCA_002109425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/109/425/GCF_002109425.1_ASM210942v1	./data/refseq/bacteria/GCF_002109425.1/GCF_002109425.1_ASM210942v1_assembly_stats.txt
GCF_002116955.1	PRJNA224116	SAMN06016049			na		1590	1590	Lactiplantibacillus plantarum	strain=BLS41		latest	Complete Genome	Major	Full	2017/05/02	ASM211695v1	KOOKMIN UNIVERSITY	GCA_002116955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/955/GCF_002116955.1_ASM211695v1	./data/refseq/bacteria/GCF_002116955.1/GCF_002116955.1_ASM211695v1_assembly_stats.txt
GCF_002117245.1	PRJNA224116	SAMN05805044			na		1590	1590	Lactiplantibacillus plantarum	strain=TMW 1.25		latest	Complete Genome	Major	Full	2017/05/02	ASM211724v1	Technische Universitaet Muenchen	GCA_002117245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/245/GCF_002117245.1_ASM211724v1	./data/refseq/bacteria/GCF_002117245.1/GCF_002117245.1_ASM211724v1_assembly_stats.txt
GCF_002117265.1	PRJNA224116	SAMN05805045			na		1590	1590	Lactiplantibacillus plantarum	strain=TMW 1.277		latest	Complete Genome	Major	Full	2017/05/02	ASM211726v1	Technische Universitaet Muenchen	GCA_002117265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/265/GCF_002117265.1_ASM211726v1	./data/refseq/bacteria/GCF_002117265.1/GCF_002117265.1_ASM211726v1_assembly_stats.txt
GCF_002117285.1	PRJNA224116	SAMN05805046			na		1590	1590	Lactiplantibacillus plantarum	strain=TMW 1.708		latest	Complete Genome	Major	Full	2017/05/02	ASM211728v1	Technische Universitaet Muenchen	GCA_002117285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/285/GCF_002117285.1_ASM211728v1	./data/refseq/bacteria/GCF_002117285.1/GCF_002117285.1_ASM211728v1_assembly_stats.txt
GCF_002117305.1	PRJNA224116	SAMN05805047			na		1590	1590	Lactiplantibacillus plantarum	strain=TMW 1.1623		latest	Complete Genome	Major	Full	2017/05/02	ASM211730v1	Technische Universitaet Muenchen	GCA_002117305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/305/GCF_002117305.1_ASM211730v1	./data/refseq/bacteria/GCF_002117305.1/GCF_002117305.1_ASM211730v1_assembly_stats.txt
GCF_002173655.1	PRJNA224116	SAMN07125944			na		1590	1590	Lactiplantibacillus plantarum	strain=SRCM102022		latest	Complete Genome	Major	Full	2017/06/06	ASM217365v1	Microbial Institiue for Fermentation Industry	GCA_002173655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/173/655/GCF_002173655.1_ASM217365v1	./data/refseq/bacteria/GCF_002173655.1/GCF_002173655.1_ASM217365v1_assembly_stats.txt
GCF_002205775.2	PRJNA224116	SAMN07248584			na		1590	1590	Lactiplantibacillus plantarum	strain=LPL-1		latest	Complete Genome	Major	Full	2017/06/27	ASM220577v2	China Agricultural University	GCA_002205775.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/775/GCF_002205775.2_ASM220577v2	./data/refseq/bacteria/GCF_002205775.2/GCF_002205775.2_ASM220577v2_assembly_stats.txt
GCF_002220175.1	PRJNA224116	SAMN06855883			na		1590	1590	Lactiplantibacillus plantarum	strain=dm		latest	Complete Genome	Major	Full	2017/07/17	ASM222017v1	Boston University	GCA_002220175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/175/GCF_002220175.1_ASM222017v1	./data/refseq/bacteria/GCF_002220175.1/GCF_002220175.1_ASM222017v1_assembly_stats.txt
GCF_002220815.1	PRJNA224116	SAMN06622701			na		1590	1590	Lactiplantibacillus plantarum	strain=GB-LP1		latest	Complete Genome	Major	Full	2017/07/18	ASM222081v1	seoul national university	GCA_002220815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/815/GCF_002220815.1_ASM222081v1	./data/refseq/bacteria/GCF_002220815.1/GCF_002220815.1_ASM222081v1_assembly_stats.txt
GCF_002286275.1	PRJNA224116	SAMN05631073			na		1590	1590	Lactiplantibacillus plantarum	strain=LP3		latest	Complete Genome	Major	Full	2017/09/05	ASM228627v1	Korea Food Research Institute	GCA_002286275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/275/GCF_002286275.1_ASM228627v1	./data/refseq/bacteria/GCF_002286275.1/GCF_002286275.1_ASM228627v1_assembly_stats.txt
GCF_002290185.1	PRJNA224116	SAMN07593867			na		1590	1590	Lactiplantibacillus plantarum	strain=BDGP2		latest	Complete Genome	Major	Full	2017/09/12	ASM229018v1	Lawrence Berkeley National Laboratory	GCA_002290185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/290/185/GCF_002290185.1_ASM229018v1	./data/refseq/bacteria/GCF_002290185.1/GCF_002290185.1_ASM229018v1_assembly_stats.txt
GCF_002576835.1	PRJNA224116	SAMN07760023			na		1590	1590	Lactiplantibacillus plantarum	strain=PC520		latest	Complete Genome	Major	Full	2017/10/18	ASM257683v1	Northwest A&F University	GCA_002576835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/576/835/GCF_002576835.1_ASM257683v1	./data/refseq/bacteria/GCF_002576835.1/GCF_002576835.1_ASM257683v1_assembly_stats.txt
GCF_002749655.1	PRJNA224116	SAMN07837328			na		1590	1590	Lactiplantibacillus plantarum	strain=ATCC 8014		latest	Complete Genome	Major	Full	2017/11/03	ASM274965v1	Huazhong Agricultural University	GCA_002749655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/749/655/GCF_002749655.1_ASM274965v1	./data/refseq/bacteria/GCF_002749655.1/GCF_002749655.1_ASM274965v1_assembly_stats.txt
GCF_002868755.1	PRJNA224116	SAMN08274863			na		1590	1590	Lactiplantibacillus plantarum	strain=KC3		latest	Complete Genome	Major	Full	2018/01/09	ASM286875v1	Handong Global University	GCA_002868755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/868/755/GCF_002868755.1_ASM286875v1	./data/refseq/bacteria/GCF_002868755.1/GCF_002868755.1_ASM286875v1_assembly_stats.txt
GCF_002868775.1	PRJNA224116	SAMN08274873			na		1590	1590	Lactiplantibacillus plantarum	strain=K259		latest	Complete Genome	Major	Full	2018/01/09	ASM286877v1	Handong Global University	GCA_002868775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/868/775/GCF_002868775.1_ASM286877v1	./data/refseq/bacteria/GCF_002868775.1/GCF_002868775.1_ASM286877v1_assembly_stats.txt
GCF_002895245.1	PRJNA224116	SAMN08348227			na		1590	1590	Lactiplantibacillus plantarum	strain=LM1004	kimchi	latest	Complete Genome	Major	Full	2018/01/22	ASM289524v1	Hyun Su Kim	GCA_002895245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/895/245/GCF_002895245.1_ASM289524v1	./data/refseq/bacteria/GCF_002895245.1/GCF_002895245.1_ASM289524v1_assembly_stats.txt
GCF_002943545.1	PRJNA224116	SAMN08166740			na		1590	1590	Lactiplantibacillus plantarum	strain=X7021		latest	Complete Genome	Major	Full	2017/12/23	ASM294354v1	School of Biological Engineering	GCA_002943545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/943/545/GCF_002943545.1_ASM294354v1	./data/refseq/bacteria/GCF_002943545.1/GCF_002943545.1_ASM294354v1_assembly_stats.txt
GCF_002948215.1	PRJNA224116	SAMN08512091			na		1590	1590	Lactiplantibacillus plantarum	strain=KC28		latest	Complete Genome	Major	Full	2018/02/19	ASM294821v1	Handong Global University	GCA_002948215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/215/GCF_002948215.1_ASM294821v1	./data/refseq/bacteria/GCF_002948215.1/GCF_002948215.1_ASM294821v1_assembly_stats.txt
GCF_003020005.1	PRJNA224116	SAMN06560050			na		1590	1590	Lactiplantibacillus plantarum	strain=K25		latest	Complete Genome	Major	Full	2018/03/27	ASM302000v1	Beijing Technology and Business University (BTBU)	GCA_003020005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/020/005/GCF_003020005.1_ASM302000v1	./data/refseq/bacteria/GCF_003020005.1/GCF_003020005.1_ASM302000v1_assembly_stats.txt
GCF_003076435.1	PRJNA224116	SAMN06675000			na		1590	1590	Lactiplantibacillus plantarum	strain=plantarum		latest	Complete Genome	Major	Full	2018/05/01	ASM307643v1	Beijing Academy of Agriculture and Forestry Sciences	GCA_003076435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/076/435/GCF_003076435.1_ASM307643v1	./data/refseq/bacteria/GCF_003076435.1/GCF_003076435.1_ASM307643v1_assembly_stats.txt
GCF_003097595.1	PRJNA224116	SAMN08939683			na		1590	1590	Lactiplantibacillus plantarum	strain=LQ80		latest	Complete Genome	Major	Full	2018/05/08	ASM309759v1	Naoko Moriya's shared submissions	GCA_003097595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/097/595/GCF_003097595.1_ASM309759v1	./data/refseq/bacteria/GCF_003097595.1/GCF_003097595.1_ASM309759v1_assembly_stats.txt
GCF_003143915.1	PRJNA224116	SAMN09087848			na		1590	1590	Lactiplantibacillus plantarum	strain=HAC01		latest	Complete Genome	Major	Full	2018/05/20	ASM314391v1	AtoGen Co., Ltd.	GCA_003143915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/143/915/GCF_003143915.1_ASM314391v1	./data/refseq/bacteria/GCF_003143915.1/GCF_003143915.1_ASM314391v1_assembly_stats.txt
GCF_003269405.1	PRJNA224116	SAMN09373895			representative genome		1590	1590	Lactiplantibacillus plantarum	strain=SK151		latest	Complete Genome	Major	Full	2018/06/28	ASM326940v1	Dankook University	GCA_003269405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/269/405/GCF_003269405.1_ASM326940v1	./data/refseq/bacteria/GCF_003269405.1/GCF_003269405.1_ASM326940v1_assembly_stats.txt
GCF_003286955.1	PRJNA224116	SAMN07280659			na		1590	1590	Lactiplantibacillus plantarum	strain=DSR_M2		latest	Complete Genome	Major	Full	2018/07/03	ASM328695v1	Korea Food Research Institute	GCA_003286955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/286/955/GCF_003286955.1_ASM328695v1	./data/refseq/bacteria/GCF_003286955.1/GCF_003286955.1_ASM328695v1_assembly_stats.txt
GCF_003325395.1	PRJNA224116	SAMN09602223			na		1590	1590	Lactiplantibacillus plantarum	strain=nF1		latest	Complete Genome	Major	Full	2018/07/17	ASM332539v1	Biogenicskorea Co., Ltd.	GCA_003325395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/325/395/GCF_003325395.1_ASM332539v1	./data/refseq/bacteria/GCF_003325395.1/GCF_003325395.1_ASM332539v1_assembly_stats.txt
GCF_003345375.1	PRJNA224116	SAMN07236647			na		1590	1590	Lactiplantibacillus plantarum	strain=TMW 1.1478		latest	Complete Genome	Major	Full	2018/07/30	ASM334537v1	Technische Universitaet Muenchen	GCA_003345375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/345/375/GCF_003345375.1_ASM334537v1	./data/refseq/bacteria/GCF_003345375.1/GCF_003345375.1_ASM334537v1_assembly_stats.txt
GCF_003352125.1	PRJNA224116	SAMN08624599			na		1590	1590	Lactiplantibacillus plantarum	strain=b-2		latest	Complete Genome	Major	Full	2018/08/01	ASM335212v1	Hebei University of Economics and Business	GCA_003352125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/352/125/GCF_003352125.1_ASM335212v1	./data/refseq/bacteria/GCF_003352125.1/GCF_003352125.1_ASM335212v1_assembly_stats.txt
GCF_003428355.1	PRJNA224116	SAMN09858434			na		1590	1590	Lactiplantibacillus plantarum	strain=IDCC3501		latest	Complete Genome	Major	Full	2018/08/26	ASM342835v1	Research Laboratories, Ildong Pharmaceutical	GCA_003428355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/428/355/GCF_003428355.1_ASM342835v1	./data/refseq/bacteria/GCF_003428355.1/GCF_003428355.1_ASM342835v1_assembly_stats.txt
GCF_003586485.1	PRJNA224116	SAMN09721150			na		1590	1590	Lactiplantibacillus plantarum	strain=DR7		latest	Complete Genome	Major	Full	2018/09/21	ASM358648v1	School of Industrial Technology, Universiti Sains Malaysia	GCA_003586485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/586/485/GCF_003586485.1_ASM358648v1	./data/refseq/bacteria/GCF_003586485.1/GCF_003586485.1_ASM358648v1_assembly_stats.txt
GCF_003597595.1	PRJNA224116	SAMN10094369			na		1590	1590	Lactiplantibacillus plantarum	strain=ATG-K6		latest	Complete Genome	Major	Full	2018/09/26	ASM359759v1	AtoGen Co., Ltd.	GCA_003597595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/597/595/GCF_003597595.1_ASM359759v1	./data/refseq/bacteria/GCF_003597595.1/GCF_003597595.1_ASM359759v1_assembly_stats.txt
GCF_003597615.1	PRJNA224116	SAMN10094466			na		1590	1590	Lactiplantibacillus plantarum	strain=ATG-K8		latest	Complete Genome	Major	Full	2018/09/26	ASM359761v1	AtoGen Co., Ltd.	GCA_003597615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/597/615/GCF_003597615.1_ASM359761v1	./data/refseq/bacteria/GCF_003597615.1/GCF_003597615.1_ASM359761v1_assembly_stats.txt
GCF_003597635.1	PRJNA224116	SAMN10094318			na		1590	1590	Lactiplantibacillus plantarum	strain=ATG-K2		latest	Complete Genome	Major	Full	2018/09/26	ASM359763v1	AtoGen Co., Ltd.	GCA_003597635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/597/635/GCF_003597635.1_ASM359763v1	./data/refseq/bacteria/GCF_003597635.1/GCF_003597635.1_ASM359763v1_assembly_stats.txt
GCF_003611015.1	PRJNA224116	SAMN07672117			na		1590	1590	Lactiplantibacillus plantarum	strain=NCIMB 700965		latest	Complete Genome	Major	Full	2018/10/03	ASM361101v1	University of California Davis	GCA_003611015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/611/015/GCF_003611015.1_ASM361101v1	./data/refseq/bacteria/GCF_003611015.1/GCF_003611015.1_ASM361101v1_assembly_stats.txt
GCF_003627335.1	PRJNA224116	SAMN07303085			na		1590	1590	Lactiplantibacillus plantarum	strain=ZFM9		latest	Complete Genome	Major	Full	2018/10/08	ASM362733v1	Zhejiang Gongshang University	GCA_003627335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/627/335/GCF_003627335.1_ASM362733v1	./data/refseq/bacteria/GCF_003627335.1/GCF_003627335.1_ASM362733v1_assembly_stats.txt
GCF_003627355.1	PRJNA224116	SAMN07303049			na		1590	1590	Lactiplantibacillus plantarum	strain=ZFM4		latest	Complete Genome	Major	Full	2018/10/08	ASM362735v1	Zhejiang Gongshang University	GCA_003627355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/627/355/GCF_003627355.1_ASM362735v1	./data/refseq/bacteria/GCF_003627355.1/GCF_003627355.1_ASM362735v1_assembly_stats.txt
GCF_003692595.1	PRJNA224116	SAMN07661079			na		1590	1590	Lactiplantibacillus plantarum	strain=KACC 92189		latest	Complete Genome	Major	Full	2018/10/29	ASM369259v1	Seoul National University	GCA_003692595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/692/595/GCF_003692595.1_ASM369259v1	./data/refseq/bacteria/GCF_003692595.1/GCF_003692595.1_ASM369259v1_assembly_stats.txt
GCF_003813125.1	PRJNA224116	SAMN10417190			na		1590	1590	Lactiplantibacillus plantarum	strain=LMT1-48		latest	Complete Genome	Major	Full	2018/11/21	ASM381312v1	Medytox	GCA_003813125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/125/GCF_003813125.1_ASM381312v1	./data/refseq/bacteria/GCF_003813125.1/GCF_003813125.1_ASM381312v1_assembly_stats.txt
GCF_003966855.1	PRJNA224116	SAMD00097254			na		1590	1590	Lactiplantibacillus plantarum	strain=SN35N		latest	Complete Genome	Major	Full	2018/08/10	ASM396685v1	Hiroshima University	GCA_003966855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/966/855/GCF_003966855.1_ASM396685v1	./data/refseq/bacteria/GCF_003966855.1/GCF_003966855.1_ASM396685v1_assembly_stats.txt
GCF_003999275.1	PRJNA224116	SAMN10364449			na		1590	1590	Lactiplantibacillus plantarum	strain=FBL-3a		latest	Complete Genome	Major	Full	2019/01/08	ASM399927v1	Lanzhou Veterinary Research Institute	GCA_003999275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/275/GCF_003999275.1_ASM399927v1	./data/refseq/bacteria/GCF_003999275.1/GCF_003999275.1_ASM399927v1_assembly_stats.txt
GCF_003999605.1	PRJNA224116	SAMN06324064			na		1590	1590	Lactiplantibacillus plantarum	strain=Q7		latest	Complete Genome	Major	Full	2019/01/08	ASM399960v1	Ocean University of China	GCA_003999605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/605/GCF_003999605.1_ASM399960v1	./data/refseq/bacteria/GCF_003999605.1/GCF_003999605.1_ASM399960v1_assembly_stats.txt
GCF_004028295.1	PRJNA224116	SAMN10720278			na		1590	1590	Lactiplantibacillus plantarum	strain=YW11		latest	Complete Genome	Major	Full	2019/01/17	ASM402829v1	Beijing Technology and Business University	GCA_004028295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/028/295/GCF_004028295.1_ASM402829v1	./data/refseq/bacteria/GCF_004028295.1/GCF_004028295.1_ASM402829v1_assembly_stats.txt
GCF_004028315.1	PRJNA224116	SAMN10720276			na		1590	1590	Lactiplantibacillus plantarum	strain=13_3		latest	Complete Genome	Major	Full	2019/01/17	ASM402831v1	Beijing Technology and Business University	GCA_004028315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/028/315/GCF_004028315.1_ASM402831v1	./data/refseq/bacteria/GCF_004028315.1/GCF_004028315.1_ASM402831v1_assembly_stats.txt
GCF_004028335.1	PRJNA224116	SAMN10720264			na		1590	1590	Lactiplantibacillus plantarum	strain=12_3		latest	Complete Genome	Major	Full	2019/01/17	ASM402833v1	Beijing Technology and Business University	GCA_004028335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/028/335/GCF_004028335.1_ASM402833v1	./data/refseq/bacteria/GCF_004028335.1/GCF_004028335.1_ASM402833v1_assembly_stats.txt
