assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001712835.1	NZ_CP012503.1	2970	1094140	0.1176479748905289	-0.1048081396428736	-1.9576097868589524	12835.538418770991	2172875
GCF_001729925.2	NZ_CP016501.2	1810430	783600	0.1032594769803203	-0.1134573775581409	-3245.617367988512	8404.60010858675	2189728
GCF_001932715.1	NZ_CP013908.1	2860	1003250	0.1153702716242718	-0.100870569312018	-1.441109657912211	11540.187445790469	2092570
GCF_002025005.1	NZ_CP019979.1	70	1055310	0.112787854848196	-0.1084257223220459	-0.1225174154316637	11901.716958721265	2096882
GCF_002025025.1	NZ_CP019978.1	2860	1106690	0.1137470723921493	-0.1033286192842062	-0.6501427810792215	12555.120019659178	2198785
GCF_002073695.2	NZ_CP020449.2	362010	1515390	0.100306539495406	-0.1200130466064089	-4209.648594570173	7359.5303396220515	2218698
GCF_002197205.1	NZ_CP021862.1	10010	1107110	0.1115065309276798	-0.0970368927533895	0.2345679012345678	12392.22796079372	2227680
GCF_002197245.1	NZ_CP021865.1	2100240	977210	0.1181524206789599	-0.1051970191304082	-332.8793362755057	11481.085724984205	2116810
GCF_002197265.1	NZ_CP021864.1	2100240	977210	0.1181564986030657	-0.1051969023455183	-332.6015642323086	11481.356612263464	2116811
GCF_002197285.1	NZ_CP021866.1	2100200	977210	0.1181528193116285	-0.1052062997198378	-333.40656856761825	11481.186136057457	2116773
GCF_002197305.1	NZ_CP021867.1	10050	1127250	0.1161438094201955	-0.1013707198941255	0.2345679012345679	13135.017648374846	2208337
GCF_002197325.1	NZ_CP021868.1	2150550	1036750	0.1140733286905164	-0.1062358646311949	-75.5600544229498	11757.098889015717	2167120
GCF_002197365.1	NZ_CP021869.1	2089450	960720	0.1166311624455621	-0.1037292371064058	-572.2872326041138	11135.97033341984	2106018
GCF_002197425.1	NZ_CP021863.1	2100240	977210	0.1181604242850889	-0.1051976839425292	-332.3191532830239	11481.7205683723	2116810
GCF_002214425.1	NZ_CP008813.1	2800	1042520	0.1195593095232247	-0.1067918370032002	-0.0584119278324472	12431.064892615952	2121372
GCF_002289205.1	NZ_CP022537.1	2720	1040350	0.1228298990896753	-0.1088803679906858	-1.271762549868945	12744.028353922822	2153937
GCF_002812425.1	NZ_CP025027.1	2000160	935110	0.1183280878713208	-0.1061776530583532	-307.5558084761303	11000.96537238131	2016805
GCF_002812445.1	NZ_CP025028.1	2100200	977050	0.118171288992778	-0.1051841185482317	-332.8813326707992	11480.955836111503	2116769
GCF_002812465.1	NZ_CP025029.1	2038140	973100	0.1184512152663441	-0.1061967777136033	0.2345679012345681	11461.981274353597	2054713
GCF_002812505.1	NZ_CP025026.1	2027280	935080	0.1183473783975404	-0.102396101753396	-182.2024261246709	11001.533108487874	2043851
GCF_003287995.1	NZ_CP021769.1	480440	1564970	0.1049448824937679	-0.1162539421583564	-5554.863345132316	5826.806534225181	2060637
GCF_003288035.1	NZ_CP021773.1	2084220	1023720	0.1084285961808225	-0.1175814235637988	-1197.558131394275	11272.78444755965	2273717
GCF_003288055.1	NZ_CP021771.1	1885740	785120	0.1137066983690763	-0.1036095026846802	-2118.006589006941	9285.547935977089	2082479
GCF_003288075.1	NZ_CP021772.1	1401220	262360	0.1153183080427101	-0.1081240617624454	-9283.210144605588	3030.709233321595	2150631
GCF_003319215.1	NZ_CP030845.1	7290	972530	0.117486624979324	-0.1004953046639807	0.1764705882352941	11455.83618426973	2059915
GCF_003403115.1	NZ_CP031556.1	792900	1870320	0.1098656089846338	-0.1083905903089876	-8946.43611495116	2890.7159588789214	2205229
GCF_003812805.1	NZ_CP033822.1	1126790	108890	0.1096808574047335	-0.1174858900263866	-11150.89939833591	833.0723993747177	2134138
GCF_003939065.1	NZ_CP034315.1	583130	1600190	0.1147046501021702	-0.1059744740774579	-6023.627581474748	5642.554014203002	2080936
GCF_006874565.1	NZ_CP029749.1	2970	1011610	0.1139789825507963	-0.1042999969518812	0.0379746835443037	11496.660420608256	2095031
GCF_008693505.1	NZ_CP044091.1	749630	1855060	0.1099370480052183	-0.1199916841991433	-9158.633654001713	2994.143326449949	2065678
GCF_008693585.1	NZ_CP044090.1	1787790	748290	0.1068276419345699	-0.1175634238923775	-4147.258113852466	8073.533117733646	2210718
GCF_009866845.1	NZ_CP020387.1	2146660	1045250	0.1108316805520259	-0.1073088009185466	-213.73032647962177	11609.361847057186	2148637
GCF_009930895.1	NZ_CP026082.1	2279530	1076740	0.1095580527799141	-0.1090955641909846	-1302.563515324544	11819.507910981549	2281602
GCF_011383065.1	NZ_CP049938.1	2760	1003720	0.114821672400718	-0.1059489764554606	-0.2652826339134844	11492.949059845929	2064943
GCF_012222485.1	NZ_CP036376.1	60	1087110	0.1133644537403565	-0.104003040785252	-0.1292485911765823	12323.172954027128	2174504
GCF_013000945.1	NZ_CP053027.1	2760	1018440	0.1146296353956985	-0.104582279553962	-0.2652826339134778	11642.458815846583	2105299
GCF_013414325.1	NZ_CP058666.1	602320	1706020	0.1031811614530484	-0.1138592188776296	-7112.061433972657	4276.066944487478	2201113
GCF_014218075.1	NZ_CP041998.1	2760	1010440	0.1141387104529871	-0.1044281889690785	-0.8027409577039966	11500.828786396907	2090429
GCF_014218095.1	NZ_CP041999.1	2580	1060840	0.1137532291230226	-0.1044258927776134	-0.8027409577039962	12037.267177941652	2140995
GCF_014218115.1	NZ_CP042000.1	2760	1019870	0.1130516766283869	-0.1043109431049828	-0.8027409577040008	11497.951216652918	2100561
GCF_014218135.1	NZ_CP042001.1	2760	1057990	0.1146218930704412	-0.1045779700761598	-1.1125728859115156	12094.238250733886	2137402
GCF_014218155.1	NZ_CP042002.1	2760	995290	0.1174969863942971	-0.104220161558431	-0.8027409577039889	11661.23045078324	2075620
GCF_900078265.1	NZ_LT545678.1	2273250	1059450	0.114168945053102	-0.1009376336217677	-136.0981018363063	12115.732367924757	2275139
GCF_900155855.1	NZ_LT714196.1	2168380	1024490	0.1162009478510527	-0.1085626419953668	-493.6929920564559	11924.69961344694	2170276
GCF_900474905.1	NZ_LS483342.1	2760	1078260	0.1079663203236068	-0.1119001276728632	-0.2652826339134743	11611.533758780031	2063270
GCF_900638415.1	NZ_LR134512.1	2590	976070	0.1182199126612804	-0.1047681283352815	-1.1087253225845162	11507.374775303128	2032876
GCF_900638495.1	NZ_LR134520.1	29190	1139530	0.1079432590688277	-0.1177612641334851	-477.34855174729216	11508.131011181087	2095190
GCF_000012705.1	NC_007432.1	2860	1048090	0.115090486393738	-0.1044401188912846	-0.6501427810792186	12028.976938864678	2127839
GCF_012593885.1	NZ_CP051004.1	2030670	940300	0.1207081081099719	-0.110142158046916	-635.1057713247712	11374.470582555969	2032743
GCF_015221735.2	NZ_CP063198.2	2760	1014410	0.1139713807818039	-0.1045131394387072	-0.8027409577040007	11529.266871894371	2093987
GCF_000299135.1	NC_018646.1	2860	1002400	0.1148313547302964	-0.1060275794559766	-0.6501427810792236	11477.311793133911	2063112
GCF_000427035.1	NC_021485.1	2137460	1011400	0.1134155878735763	-0.1048865877745081	-326.05416317085707	11488.605260545586	2138694
GCF_000427075.1	NC_021486.1	2107790	994580	0.1169236962783764	-0.1049465957167013	-31.24059443093752	11651.533753987478	2109759
GCF_000782855.1	NZ_CP006910.1	2860	978980	0.1196372202018204	-0.109063732576559	-0.7051673788835823	11677.353729967916	2013842
