assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_016616645.1	PRJNA224116	SAMN16425386			na		1134687	1134687	Klebsiella michiganensis	strain=B106		latest	Complete Genome	Major	Full	2021/01/12	ASM1661664v1	Zhujiang Hospital, Southern Medical University	GCA_016616645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/616/645/GCF_016616645.1_ASM1661664v1	./data/refseq/bacteria/GCF_016616645.1/GCF_016616645.1_ASM1661664v1_assembly_stats.txt
GCF_016618215.1	PRJNA224116	SAMN16233476			na		1134687	1134687	Klebsiella michiganensis	strain=BD-50-Km		latest	Complete Genome	Major	Full	2021/01/12	ASM1661821v1	University of Bern	GCA_016618215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/618/215/GCF_016618215.1_ASM1661821v1	./data/refseq/bacteria/GCF_016618215.1/GCF_016618215.1_ASM1661821v1_assembly_stats.txt
GCF_017348855.1	PRJNA224116	SAMN18138829			na		1134687	1134687	Klebsiella michiganensis	strain=Kmfe267		latest	Complete Genome	Major	Full	2021/03/13	ASM1734885v1	The Second Affiliated Hospital, University of South China	GCA_017348855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/348/855/GCF_017348855.1_ASM1734885v1	./data/refseq/bacteria/GCF_017348855.1/GCF_017348855.1_ASM1734885v1_assembly_stats.txt
GCF_017639895.1	PRJNA224116	SAMN18395722			na		1134687	1134687	Klebsiella michiganensis	strain=12084		latest	Complete Genome	Major	Full	2021/03/30	ASM1763989v1	Beijing Institute of Genomics Chinese Academy of Sciences	GCA_017639895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/895/GCF_017639895.1_ASM1763989v1	./data/refseq/bacteria/GCF_017639895.1/GCF_017639895.1_ASM1763989v1_assembly_stats.txt
GCF_017798285.1	PRJNA224116	SAMN16931446			na		1134687	1134687	Klebsiella michiganensis	strain=LDS17		latest	Complete Genome	Major	Full	2021/04/06	ASM1779828v1	Changzhi University	GCA_017798285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/798/285/GCF_017798285.1_ASM1779828v1	./data/refseq/bacteria/GCF_017798285.1/GCF_017798285.1_ASM1779828v1_assembly_stats.txt
GCF_017815775.1	PRJNA224116	SAMN14585699			na		1134687	1134687	Klebsiella michiganensis	strain=X2-1		latest	Complete Genome	Major	Full	2021/04/07	ASM1781577v1	the University	GCA_017815775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/815/775/GCF_017815775.1_ASM1781577v1	./data/refseq/bacteria/GCF_017815775.1/GCF_017815775.1_ASM1781577v1_assembly_stats.txt
GCF_018139045.1	PRJNA224116	SAMN18746951			na		1134687	1134687	Klebsiella michiganensis	strain=Sb-24		latest	Chromosome	Major	Full	2021/04/25	ASM1813904v1	Fujian Agriculture and Forestry University	GCA_018139045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/139/045/GCF_018139045.1_ASM1813904v1	./data/refseq/bacteria/GCF_018139045.1/GCF_018139045.1_ASM1813904v1_assembly_stats.txt
GCF_018140945.1	PRJNA224116	SAMN18753391			na		1134687	1134687	Klebsiella michiganensis	strain=CZ598		latest	Chromosome	Major	Full	2021/04/27	ASM1814094v1	Charles University in Prague	GCA_018140945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/140/945/GCF_018140945.1_ASM1814094v1	./data/refseq/bacteria/GCF_018140945.1/GCF_018140945.1_ASM1814094v1_assembly_stats.txt
GCF_018604105.1	PRJNA224116	SAMN19186367			na		1134687	1134687	Klebsiella michiganensis	strain=JNQH491		latest	Chromosome	Major	Full	2021/06/01	ASM1860410v1	The First Affiliated Hospital of Shandong First Medical University	GCA_018604105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/604/105/GCF_018604105.1_ASM1860410v1	./data/refseq/bacteria/GCF_018604105.1/GCF_018604105.1_ASM1860410v1_assembly_stats.txt
GCF_000276705.2	PRJNA224116	SAMN02603642			na		1191061	1134687	Klebsiella michiganensis E718	strain=E718		latest	Complete Genome	Major	Full	2012/07/10	ASM27670v2	National Chung Hsing University	GCA_000276705.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/705/GCF_000276705.2_ASM27670v2	./data/refseq/bacteria/GCF_000276705.2/GCF_000276705.2_ASM27670v2_assembly_stats.txt
GCF_000632415.1	PRJNA224116	SAMN03081460			na		1308980	1134687	Klebsiella michiganensis HKOPL1	strain=HKOPL1		latest	Complete Genome	Major	Full	2014/04/15	ASM63241v1	Bioinformatics Center,Nanjing Agricultural University	GCA_000632415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/632/415/GCF_000632415.1_ASM63241v1	./data/refseq/bacteria/GCF_000632415.1/GCF_000632415.1_ASM63241v1_assembly_stats.txt
