assembly_accession	start	end	orientation
GCF_007106885.1	5926582	5928131	+
GCF_007106885.1	6030728	6032277	+
GCF_008693565.1	1617236	1618775	-
GCF_008693565.1	2718670	2720209	-
GCF_008693565.1	2781889	2783428	-
GCF_008693565.1	2886045	2887584	-
GCF_008693565.1	3018835	3020374	-
GCF_008693565.1	3576675	3578214	+
GCF_008693565.1	3747781	3749320	+
GCF_008693565.1	4190211	4191750	+
GCF_008931605.1	17360	18899	-
GCF_008931605.1	62463	64002	-
GCF_008931605.1	165973	167512	-
GCF_008931605.1	306283	307822	-
GCF_008931605.1	842401	843944	+
GCF_008931605.1	1762599	1764138	+
GCF_008931605.1	5100891	5102430	-
GCF_008931605.1	5534234	5535773	-
GCF_009930855.1	3086433	3087982	-
GCF_009930855.1	3501063	3502612	-
GCF_009930855.1	3850607	3852156	-
GCF_009930855.1	3895615	3897164	-
GCF_009930855.1	3996847	3998395	-
GCF_009930855.1	4135554	4137103	-
GCF_009930855.1	4669666	4671215	+
GCF_009930855.1	5472354	5473903	+
GCF_010093005.1	3398385	3399924	-
GCF_010093005.1	3836866	3838405	-
GCF_010093005.1	4255093	4256632	-
GCF_010093005.1	4318284	4319823	-
GCF_010093005.1	4427832	4429371	-
GCF_010093005.1	4565489	4567028	-
GCF_010093005.1	5100325	5101864	+
GCF_010093005.1	6033396	6034935	+
GCF_013610655.1	477746	479295	+
GCF_013610655.1	1395773	1397322	+
GCF_013610655.1	4701144	4702693	-
GCF_013610655.1	5222741	5224290	-
GCF_013610655.1	5654892	5656441	-
GCF_013610655.1	5700003	5701552	-
GCF_013610655.1	5803102	5804651	-
GCF_013610655.1	5932790	5934339	-
GCF_013636415.1	480814	482363	+
GCF_013636415.1	1326489	1328038	+
GCF_013636415.1	4816324	4817873	-
GCF_013636415.1	5244679	5246228	-
GCF_013636415.1	5644621	5646170	-
GCF_013636415.1	5707839	5709388	-
GCF_013636415.1	5810135	5811684	-
GCF_013636415.1	5940273	5941822	-
GCF_013732655.1	460120	461669	+
GCF_013732655.1	1300351	1301900	+
GCF_013732655.1	4656032	4657581	-
GCF_013732655.1	5072172	5073721	-
GCF_013732655.1	5515477	5517026	-
GCF_013732655.1	5560486	5562035	-
GCF_013732655.1	5661755	5663304	-
GCF_013732655.1	5789953	5791502	-
GCF_013926025.1	1922053	1923602	-
GCF_013926025.1	2801842	2803391	-
GCF_013926025.1	3348469	3350018	+
GCF_013926025.1	3478008	3479557	+
GCF_013926025.1	3579279	3580828	+
GCF_013926025.1	3624260	3625809	+
GCF_013926025.1	4006261	4007810	+
GCF_013926025.1	4410879	4412428	+
GCF_014217275.1	527546	529095	+
GCF_014217275.1	1387014	1388563	+
GCF_014217275.1	4942693	4944242	-
GCF_014217275.1	5361201	5362750	-
GCF_014217275.1	5858601	5860150	-
GCF_014217275.1	5903691	5905240	-
GCF_014217275.1	6007877	6009426	-
GCF_014217275.1	6138335	6139884	-
GCF_015139575.1	496409	497948	+
GCF_015139575.1	1393031	1394570	+
GCF_015139575.1	4822324	4823863	-
GCF_015139575.1	5242427	5243966	-
GCF_015139575.1	5587636	5589175	-
GCF_015139575.1	5632601	5634140	-
GCF_015139575.1	5734921	5736460	-
GCF_015139575.1	5874374	5875913	-
GCF_015999385.1	474492	476031	+
GCF_015999385.1	1396131	1397670	+
GCF_015999385.1	4741584	4743123	-
GCF_015999385.1	5156081	5157620	-
GCF_015999385.1	5510686	5512225	-
GCF_015999385.1	5555700	5557239	-
GCF_015999385.1	5658833	5660372	-
GCF_015999385.1	5786927	5788466	-
GCF_016616645.1	87840	89379	-
GCF_016616645.1	454508	456047	-
GCF_016616645.1	517693	519232	-
GCF_016616645.1	624634	626173	-
GCF_016616645.1	741000	742538	-
GCF_016616645.1	1301984	1303522	+
GCF_016616645.1	2218176	2219715	+
GCF_016616645.1	5571277	5572816	-
GCF_016618215.1	786662	788201	-
GCF_016618215.1	1778507	1780047	-
GCF_016618215.1	2345544	2347083	+
GCF_016618215.1	2486012	2487551	+
GCF_016618215.1	2587659	2589199	+
GCF_016618215.1	2632757	2634295	+
GCF_016618215.1	2986409	2987948	+
GCF_016618215.1	3420121	3421661	+
GCF_017348855.1	494370	495909	+
GCF_017348855.1	1354608	1356147	+
GCF_017348855.1	4792483	4794022	-
GCF_017348855.1	5218411	5219950	-
GCF_017348855.1	5576493	5578032	-
GCF_017348855.1	5621586	5623125	-
GCF_017348855.1	5723910	5725449	-
GCF_017348855.1	5863432	5864971	-
GCF_017639895.1	481868	483407	+
GCF_017639895.1	1605632	1607171	+
GCF_017639895.1	5105056	5106595	-
GCF_017639895.1	5538366	5539905	-
GCF_017639895.1	5905942	5907481	-
GCF_017639895.1	5951046	5952585	-
GCF_017639895.1	6054557	6056096	-
GCF_017639895.1	6194238	6195777	-
GCF_017798285.1	866608	868147	-
GCF_017798285.1	1302611	1304129	-
GCF_017798285.1	1648098	1649637	-
GCF_017798285.1	1706046	1707582	-
GCF_017798285.1	1808454	1809990	-
GCF_017798285.1	1939950	1941490	-
GCF_017798285.1	2485777	2487313	+
GCF_017798285.1	3366057	3367591	+
GCF_017815775.1	1830095	1831634	-
GCF_017815775.1	2248309	2249848	-
GCF_017815775.1	2631100	2632639	-
GCF_017815775.1	2676114	2677653	-
GCF_017815775.1	2779247	2780786	-
GCF_017815775.1	2907449	2908988	-
GCF_017815775.1	3441169	3442708	+
GCF_017815775.1	4378747	4380286	+
GCF_018139045.1	2558205	2559744	-
GCF_018139045.1	3409826	3411365	-
GCF_018139045.1	3980404	3981943	+
GCF_018139045.1	4107033	4108572	+
GCF_018139045.1	4213984	4215523	+
GCF_018139045.1	4277171	4278710	+
GCF_018139045.1	4623285	4624824	+
GCF_018139045.1	5048608	5050147	+
GCF_018140945.1	231849	233388	-
GCF_018140945.1	780338	781877	+
GCF_018140945.1	1647862	1649401	+
GCF_018140945.1	5324887	5326426	-
GCF_018140945.1	5766541	5768080	-
GCF_018140945.1	6128759	6130298	-
GCF_018140945.1	6191978	6193517	-
GCF_018140945.1	6296133	6297672	-
GCF_018604105.1	373184	374722	-
GCF_018604105.1	737374	738912	-
GCF_018604105.1	782370	783908	-
GCF_018604105.1	884787	886326	-
GCF_018604105.1	1016101	1017639	-
GCF_018604105.1	1581794	1583333	+
GCF_018604105.1	2402535	2404073	+
GCF_018604105.1	5993188	5994727	-
GCF_000276705.2	129997	131536	+
GCF_000276705.2	231640	233179	+
GCF_000276705.2	276751	278290	+
GCF_000276705.2	673318	674857	+
GCF_000276705.2	1105586	1107125	+
GCF_000276705.2	4683180	4684719	-
GCF_000276705.2	5535331	5536870	-
GCF_000276705.2	6087349	6088888	+
GCF_000632415.1	373226	374765	-
GCF_000632415.1	418270	419809	-
GCF_000632415.1	519911	521450	-
GCF_000632415.1	651730	653269	-
GCF_000632415.1	1201802	1203341	+
GCF_000632415.1	2066293	2067832	+
GCF_000632415.1	5479748	5481287	-
GCF_000632415.1	5912660	5914199	-
