assembly_accession	start	end	orientation
GCF_001697405.1	998768	1000308	-
GCF_001697405.1	1132950	1134490	-
GCF_001697405.1	1324933	1326473	+
GCF_001697425.1	1315334	1316874	-
GCF_001697425.1	1507334	1508874	+
GCF_001697425.1	1641577	1643117	+
GCF_001697425.1	1941739	1943279	+
GCF_001697465.1	264350	265890	+
GCF_001697465.1	1807550	1809090	-
GCF_001697465.1	1991574	1993114	+
GCF_001697465.1	2125921	2127461	+
GCF_001697485.1	970713	972253	-
GCF_001697485.1	1270910	1272450	-
GCF_001697485.1	1405217	1406757	-
GCF_001697485.1	1596908	1598448	+
GCF_001697505.1	119452	120992	-
GCF_001697505.1	317804	319344	+
GCF_001697505.1	1760723	1762263	-
GCF_001697505.1	2056049	2057589	-
GCF_001697525.1	264241	265781	+
GCF_001697525.1	1811385	1812925	-
GCF_001697525.1	2003383	2004923	+
GCF_001697525.1	2137605	2139145	+
GCF_001697545.1	968827	970367	-
GCF_001697545.1	1160818	1162358	+
GCF_001697545.1	1295159	1296699	+
GCF_001697545.1	1594742	1596282	+
GCF_001697565.1	1333513	1335053	-
GCF_001697565.1	1517539	1519079	+
GCF_001697565.1	1651884	1653424	+
GCF_001697565.1	1953594	1955134	+
GCF_001697585.1	968311	969851	-
GCF_001697585.1	1160163	1161703	+
GCF_001697585.1	1295480	1297020	+
GCF_001697585.1	1595739	1597279	+
GCF_001697605.1	1381135	1382675	-
GCF_001697605.1	1681376	1682916	-
GCF_001697605.1	1815621	1817161	-
GCF_001697605.1	2007622	2009162	+
GCF_001697625.1	122422	123962	+
GCF_001697625.1	1559390	1560930	-
GCF_001697625.1	1753668	1755208	+
GCF_001697625.1	2002760	2004300	+
GCF_001697645.1	374659	376199	-
GCF_001697645.1	566046	567586	+
GCF_001697645.1	699543	701083	+
GCF_001697645.1	1001586	1003126	+
GCF_001697665.1	806725	808265	-
GCF_001697665.1	999190	1000730	+
GCF_001697665.1	1134506	1136046	+
GCF_001697665.1	1435519	1437059	+
GCF_001697685.1	1134231	1135771	-
GCF_001697685.1	1326228	1327768	+
GCF_001697685.1	1460475	1462015	+
GCF_001697685.1	1760677	1762217	+
GCF_001697705.1	388304	389844	-
GCF_001697705.1	689351	690891	-
GCF_001697705.1	823585	825125	-
GCF_001697705.1	1015246	1016786	+
GCF_001697725.1	166713	168253	-
GCF_001697725.1	467400	468940	-
GCF_001697725.1	601777	603317	-
GCF_001697725.1	785671	787211	+
GCF_001697745.1	123729	125269	-
GCF_001697745.1	316196	317736	+
GCF_001697745.1	450430	451970	+
GCF_001697745.1	751478	753018	+
GCF_001697765.1	673428	674968	-
GCF_001697765.1	864811	866351	+
GCF_001697765.1	1000128	1001668	+
GCF_001697765.1	1302229	1303769	+
GCF_001697785.1	1154008	1155548	-
GCF_001697785.1	1456104	1457644	-
GCF_001697785.1	1590328	1591868	-
GCF_001697785.1	1781708	1783248	+
GCF_001697805.1	31803	33343	+
GCF_001697805.1	1574176	1575716	-
GCF_001697805.1	1873774	1875314	-
GCF_001697805.1	2008118	2009658	-
GCF_001697825.1	275472	277012	-
GCF_001697825.1	466850	468390	+
GCF_001697825.1	601085	602625	+
GCF_001697825.1	902084	903624	+
GCF_001697845.1	1207778	1209318	-
GCF_001697845.1	1502407	1503947	-
GCF_001697845.1	1751507	1753047	-
GCF_001697845.1	1949850	1951390	+
GCF_001697865.1	163630	165170	-
GCF_001697865.1	353050	354590	+
GCF_001697865.1	602157	603697	+
GCF_001697865.1	896771	898311	+
GCF_001697885.1	113665	115205	-
GCF_001697885.1	414716	416256	-
GCF_001697885.1	548948	550488	-
GCF_001697885.1	740332	741872	+
GCF_001697905.1	63669	65209	+
GCF_001697905.1	1614600	1616140	-
GCF_001697905.1	1914862	1916402	-
GCF_001697905.1	2049031	2050571	-
GCF_001697925.1	1037302	1038842	-
GCF_001697925.1	1337445	1338985	-
GCF_001697925.1	1471802	1473342	-
GCF_001697925.1	1665356	1666896	+
GCF_001697945.1	1365912	1367452	-
GCF_001697945.1	1557598	1559138	+
GCF_001697945.1	1691832	1693372	+
GCF_001697945.1	1992870	1994410	+
GCF_001697965.1	130079	131619	+
GCF_001697965.1	1676515	1678055	-
GCF_001697965.1	1977568	1979108	-
GCF_001697965.1	2111801	2113341	-
GCF_001697985.1	144452	145992	+
GCF_001697985.1	1711219	1712759	-
GCF_001697985.1	2003631	2005171	-
GCF_001697985.1	2137793	2139333	-
GCF_001698005.1	54091	55631	+
GCF_001698005.1	354299	355839	+
GCF_001698005.1	1900743	1902283	-
GCF_001698005.1	2092743	2094283	+
GCF_001698025.1	21794	23334	+
GCF_001698025.1	1462024	1463564	-
GCF_001698025.1	1650192	1651732	+
GCF_001698025.1	1900379	1901919	+
GCF_001698045.1	1520411	1521951	-
GCF_001698045.1	1820509	1822049	-
GCF_001698045.1	1954704	1956244	-
GCF_001698045.1	2149782	2151322	+
GCF_001698065.1	76513	78053	-
GCF_001698065.1	210860	212400	-
GCF_001698065.1	394884	396424	+
GCF_001698065.1	1938245	1939785	-
GCF_001698085.1	258843	260383	-
GCF_001698085.1	455539	457079	+
GCF_001698085.1	704434	705974	+
GCF_001698085.1	1000267	1001807	+
GCF_001698105.1	1030635	1032175	-
GCF_001698105.1	1214655	1216195	+
GCF_001698105.1	1349008	1350548	+
GCF_001698105.1	1649698	1651238	+
GCF_001703675.1	514405	515945	-
GCF_001703675.1	812092	813632	-
GCF_001703675.1	946236	947776	-
GCF_001703675.1	1140365	1141905	+
GCF_001703695.1	815644	817184	-
GCF_001703695.1	1007647	1009187	+
GCF_001703695.1	1141888	1143428	+
GCF_001703695.1	1442105	1443645	+
GCF_001703715.1	1391266	1392806	-
GCF_001703715.1	1575308	1576848	+
GCF_001703715.1	1709658	1711198	+
GCF_001703715.1	2010381	2011921	+
GCF_001703755.1	234291	235831	-
GCF_001703755.1	426289	427829	+
GCF_001703755.1	560527	562067	+
GCF_001703755.1	860053	861593	+
GCF_001703775.1	517333	518873	-
GCF_001703775.1	818298	819838	-
GCF_001703775.1	952689	954229	-
GCF_001703775.1	1144072	1145612	+
GCF_001703795.1	517992	519532	-
GCF_001703795.1	818957	820497	-
GCF_001703795.1	953348	954888	-
GCF_001703795.1	1144732	1146272	+
GCF_001750825.1	1097729	1099269	-
GCF_001750825.1	1387609	1389149	-
GCF_001750825.1	1639709	1641249	-
GCF_001750825.1	1830520	1832060	+
GCF_002073275.2	162739	164279	-
GCF_002073275.2	425504	427044	-
GCF_002073275.2	626284	627824	+
GCF_002073275.2	1064223	1065763	+
GCF_002073555.2	598129	599669	-
GCF_002073555.2	860894	862434	-
GCF_002073555.2	1061674	1063214	+
GCF_002073555.2	1499612	1501152	+
GCF_002073575.2	1135911	1137451	-
GCF_002073575.2	1324077	1325617	+
GCF_002073575.2	1574734	1576274	+
GCF_002073575.2	1864361	1865901	+
GCF_002073595.2	155673	157213	+
GCF_002073595.2	563178	564718	+
GCF_002073595.2	1984728	1986268	-
GCF_002073595.2	2231601	2233141	-
GCF_002073675.2	623960	625500	-
GCF_002073675.2	817850	819390	+
GCF_002073675.2	951332	952872	+
GCF_002073675.2	1240557	1242097	+
GCF_002075815.1	49377	50917	+
GCF_002075815.1	1607641	1609181	-
GCF_002075815.1	1912227	1913767	-
GCF_002075815.1	2046232	2047772	-
GCF_002556585.1	130435	131975	+
GCF_002556585.1	1699321	1700861	-
GCF_002556585.1	2046070	2047610	-
GCF_002556585.1	2182641	2184181	-
GCF_002556605.1	1159299	1160839	-
GCF_002556605.1	1506050	1507590	-
GCF_002556605.1	1642621	1644161	-
GCF_002556605.1	1838412	1839952	+
GCF_002951575.1	126276	127816	+
GCF_002951575.1	261917	263457	+
GCF_002951575.1	566443	567983	+
GCF_002951575.1	2135121	2136661	-
GCF_003355215.1	107753	109293	-
GCF_003355215.1	549826	551366	-
GCF_003355215.1	743278	744818	+
GCF_003355215.1	1000427	1001967	+
GCF_003355235.1	146367	147907	-
GCF_003355235.1	457713	459253	-
GCF_003355235.1	591103	592643	-
GCF_003355235.1	779991	781531	+
GCF_003355255.1	293588	295128	-
GCF_003355255.1	489328	490868	+
GCF_003355255.1	624021	625561	+
GCF_003355255.1	924072	925612	+
GCF_003355275.1	1159299	1160839	-
GCF_003355275.1	1506050	1507590	-
GCF_003355275.1	1642621	1644161	-
GCF_003355275.1	1838412	1839952	+
GCF_003355295.1	542857	544397	-
GCF_003355295.1	737535	739075	+
GCF_003355295.1	987104	988644	+
GCF_003355295.1	1279132	1280672	+
GCF_003355315.1	321211	322751	-
GCF_003355315.1	578303	579843	-
GCF_003355315.1	774005	775545	+
GCF_003355315.1	2254341	2255881	-
GCF_003355335.1	1063016	1064557	-
GCF_003355335.1	1260380	1261920	+
GCF_003355335.1	1396420	1397960	+
GCF_003355335.1	1698906	1700446	+
GCF_003355355.1	447304	448844	-
GCF_003355355.1	750517	752057	-
GCF_003355355.1	886526	888066	-
GCF_003355355.1	1074840	1076380	+
GCF_003355375.1	205219	206759	-
GCF_003355375.1	394354	395894	+
GCF_003355375.1	655181	656721	+
GCF_003355375.1	998426	999966	+
GCF_003355395.1	67514	69054	+
GCF_003355395.1	1457510	1459050	-
GCF_003355395.1	1709117	1710657	-
GCF_003355395.1	1896414	1897954	+
GCF_003355415.1	1216128	1217668	-
GCF_003355415.1	1463175	1464715	-
GCF_003355415.1	1658589	1660129	+
GCF_003355415.1	2063734	2065274	+
GCF_003355435.1	876842	878382	-
GCF_003355435.1	1193715	1195255	-
GCF_003355435.1	1439475	1441015	-
GCF_003355435.1	1632063	1633603	+
GCF_008329765.1	1275565	1277112	-
GCF_008329765.1	1570364	1571911	-
GCF_008329765.1	1829382	1830929	-
GCF_008329765.1	2024195	2025742	+
GCF_008330745.1	1285409	1286956	-
GCF_008330745.1	1580363	1581910	-
GCF_008330745.1	1831079	1832626	-
GCF_008330745.1	2022937	2024484	+
GCF_008330765.1	1277142	1278689	-
GCF_008330765.1	1573802	1575349	-
GCF_008330765.1	1832873	1834420	-
GCF_008330765.1	2024860	2026407	+
GCF_008330785.1	1276479	1278026	-
GCF_008330785.1	1569627	1571174	-
GCF_008330785.1	1820430	1821977	-
GCF_008330785.1	2012783	2014330	+
GCF_008330805.1	1275562	1277109	-
GCF_008330805.1	1569389	1570936	-
GCF_008330805.1	1819204	1820751	-
GCF_008330805.1	2011887	2013434	+
GCF_008330845.1	1275081	1276628	-
GCF_008330845.1	1570006	1571553	-
GCF_008330845.1	1829023	1830570	-
GCF_008330845.1	2024164	2025711	+
GCF_008330865.1	1277802	1279349	-
GCF_008330865.1	1571701	1573248	-
GCF_008330865.1	1830963	1832510	-
GCF_008330865.1	2024204	2025751	+
GCF_008330885.1	1271818	1273365	-
GCF_008330885.1	1574001	1575548	-
GCF_008330885.1	1831274	1832821	-
GCF_008330885.1	2022042	2023589	+
GCF_008330905.1	1276727	1278274	-
GCF_008330905.1	1570356	1571903	-
GCF_008330905.1	1829391	1830938	-
GCF_008330905.1	2025972	2027519	+
GCF_008330925.1	1276322	1277869	-
GCF_008330925.1	1572495	1574042	-
GCF_008330925.1	1831531	1833078	-
GCF_008330925.1	2026340	2027887	+
GCF_009664675.1	1283060	1284600	-
GCF_009664675.1	1576302	1577842	-
GCF_009664675.1	1826653	1828193	-
GCF_009664675.1	2023967	2025507	+
GCF_009664695.1	1299938	1301478	-
GCF_009664695.1	1593088	1594628	-
GCF_009664695.1	1727257	1728797	-
GCF_009664695.1	1915249	1916789	+
GCF_014302495.1	1313804	1315351	-
GCF_014302495.1	1616201	1617748	-
GCF_014302495.1	1752020	1753567	-
GCF_014302495.1	1959952	1961499	+
GCF_015679665.1	1286484	1288024	-
GCF_015679665.1	1587891	1589431	-
GCF_015679665.1	1722266	1723806	-
GCF_015679665.1	1908964	1910504	+
GCF_015679735.1	1290906	1292446	-
GCF_015679735.1	1583311	1584851	-
GCF_015679735.1	1717485	1719025	-
GCF_015679735.1	1905610	1907150	+
GCF_015679795.1	1293065	1294605	-
GCF_015679795.1	1586592	1588132	-
GCF_015679795.1	1720753	1722293	-
GCF_015679795.1	1908595	1910135	+
GCF_015679815.1	1293064	1294604	-
GCF_015679815.1	1586602	1588142	-
GCF_015679815.1	1720777	1722317	-
GCF_015679815.1	1908623	1910163	+
GCF_015679845.1	1293034	1294574	-
GCF_015679845.1	1586571	1588111	-
GCF_015679845.1	1720751	1722291	-
GCF_015679845.1	1908599	1910139	+
GCF_015679865.1	1309885	1311425	-
GCF_015679865.1	1603625	1605165	-
GCF_015679865.1	1737808	1739348	-
GCF_015679865.1	1925660	1927200	+
GCF_015679905.1	1285471	1287011	-
GCF_015679905.1	1579394	1580934	-
GCF_015679905.1	1713152	1714692	-
GCF_015679905.1	1901142	1902682	+
GCF_015679925.1	1295528	1297068	-
GCF_015679925.1	1587939	1589479	-
GCF_015679925.1	1722127	1723667	-
GCF_015679925.1	1911938	1913478	+
GCF_015732685.1	1285679	1287219	-
GCF_015732685.1	1579171	1580711	-
GCF_015732685.1	1713359	1714899	-
GCF_015732685.1	1901194	1902734	+
GCF_016026895.1	283938	285478	+
GCF_016026895.1	1736793	1738333	-
GCF_016026895.1	1924957	1926497	+
GCF_016026895.1	2175623	2177163	+
GCF_017347365.1	169670	171210	-
GCF_017347365.1	365994	367534	+
GCF_017347365.1	622146	623686	+
GCF_017347365.1	916220	917760	+
GCF_900638555.1	287676	289216	+
GCF_900638555.1	1739787	1741327	-
GCF_900638555.1	1927952	1929492	+
GCF_900638555.1	2178596	2180136	+
GCF_900638575.1	1317829	1319369	-
GCF_900638575.1	1607359	1608899	-
GCF_900638575.1	1857952	1859492	-
GCF_900638575.1	2045320	2046860	+
GCF_900638605.1	307061	308601	+
GCF_900638605.1	1711399	1712939	-
GCF_900638605.1	1974163	1975703	-
GCF_900638605.1	2174847	2176387	+
GCF_000008805.1	60972	62512	+
GCF_000008805.1	307722	309262	+
GCF_000008805.1	1729036	1730576	-
GCF_000008805.1	2135911	2137451	-
GCF_000009105.1	198342	199882	-
GCF_000009105.1	391350	392890	+
GCF_000009105.1	1845353	1846893	-
GCF_000009105.1	2134780	2136320	-
GCF_000009465.1	46639	48179	+
GCF_000009465.1	1603544	1605084	-
GCF_000009465.1	1911334	1912874	-
GCF_000009465.1	2046167	2047707	-
GCF_000014105.1	56524	58064	+
GCF_000014105.1	182610	184150	+
GCF_000014105.1	1594595	1596135	-
GCF_000014105.1	1889368	1890908	-
GCF_000152165.1	56146	57686	+
GCF_000152165.1	310864	312404	+
GCF_000152165.1	1693104	1694644	-
GCF_000152165.1	2114167	2115707	-
GCF_000083565.1	142153	143693	+
GCF_000083565.1	1581078	1582618	-
GCF_000083565.1	1875343	1876883	-
GCF_000083565.1	2101028	2102568	-
GCF_000191445.1	60906	62446	+
GCF_000191445.1	307236	308776	+
GCF_000191445.1	600645	602185	+
GCF_000191445.1	2104452	2105992	-
GCF_000191485.1	61227	62767	+
GCF_000191485.1	322678	324218	+
GCF_000191485.1	1716979	1718519	-
GCF_000191485.1	2149321	2150861	-
GCF_000191465.1	55531	57071	+
GCF_000191465.1	180814	182354	+
GCF_000191465.1	599283	600823	+
GCF_000191465.1	1957554	1959094	-
GCF_000191505.1	63963	65503	+
GCF_000191505.1	312934	314474	+
GCF_000191505.1	606851	608392	+
GCF_000191505.1	2117051	2118591	-
GCF_000191425.1	56604	58144	+
GCF_000191425.1	1622669	1624209	-
GCF_000191425.1	1915936	1917476	-
GCF_000191425.1	2053846	2055386	-
GCF_000253215.1	155100	156641	+
GCF_000253215.1	1611618	1613158	-
GCF_000253215.1	1942417	1943957	-
GCF_000253215.1	2191952	2193493	-
GCF_000816165.1	1134837	1136377	-
GCF_000816165.1	1324168	1325708	+
GCF_000816165.1	1570708	1572248	+
GCF_000816165.1	1860590	1862130	+
